Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2016,'010690012',NO,KG,1125,36,3579,100,5,229,0,0,0,52,2,269,220,12,509,0,0,0,288,6,1024,180,5,307,0,0,0,182,4,866,0,0,0,0,0,0,103,2,375
2,2016,'010690019',NO,KG,100,5,275,0,0,0,0,0,0,100,5,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2016,'010690090',NO,KG,1231181256,27781,317049,111366591,1107,42527,146024750,1998,41110,134598575,3386,30281,96877425,3354,20326,58362398,2745,14808,46101000,3164,13532,37843125,3472,11631,122425130,2860,17317,127079342,2842,16774,128716889,839,25098,150214080,1019,54318,71571951,995,29327
2,2016,'020110000',  ,KG,0,70852,59322,0,5200,4666,0,12650,11181,0,11129,10446,0,10579,9445,0,3181,2312,0,12463,10166,0,0,0,0,3924,2847,0,3684,2576,0,3786,2648,0,3676,2531,0,580,504
2,2016,'020120000',  ,KG,0,805957,1471781,0,49671,96859,0,57920,109671,0,112641,206083,0,101900,206232,0,55062,109330,0,57589,110128,0,33722,66098,0,33020,62187,0,61718,121282,0,74441,130976,0,90408,129559,0,77865,123376
2,2016,'020130010',  ,KG,0,29248821,43256445,0,2104796,3269455,0,1903723,2954906,0,2231238,3364573,0,2689975,4124508,0,2417997,3643299,0,2533788,3812108,0,2451903,3527546,0,2280204,3321599,0,2302532,3334523,0,2215390,3103916,0,2955583,4148042,0,3161692,4651970
2,2016,'020130020',  ,KG,0,113003629,85338778,0,6760621,5619033,0,7183808,5678131,0,8270578,6498487,0,10263334,7944478,0,9694213,7349752,0,10506783,7946765,0,10336131,7425209,0,9741464,7043487,0,9699681,6870683,0,8734248,6226808,0,10504793,7650188,0,11307975,9085757
2,2016,'020130030',  ,KG,0,83092308,48263432,0,5002907,2996822,0,5106349,3030177,0,6360346,3731457,0,7659393,4509677,0,7323840,4265426,0,7940462,4728537,0,8049260,4602387,0,7328824,4270125,0,6834411,3828561,0,6200579,3369910,0,7207463,3984280,0,8078474,4946073
2,2016,'020130090',  ,KG,0,2888450,1647904,0,259003,155504,0,234435,134078,0,157343,89680,0,142276,83113,0,145138,79354,0,165674,91997,0,184703,99365,0,203072,111674,0,280462,151713,0,283781,156866,0,383868,220158,0,448695,274402
2,2016,'020220000',  ,KG,0,1258211,921315,0,122203,95662,0,86485,67910,0,119492,87341,0,82457,65604,0,62516,46085,0,119237,90977,0,186183,129094,0,114530,82646,0,82723,58219,0,103640,70581,0,110728,67635,0,68017,59561
2,2016,'020230010',  ,KG,0,8081710,6671617,0,452809,400799,0,516109,495630,0,559716,487789,0,1000797,834250,0,931873,739650,0,707004,617132,0,1285791,1018309,0,644115,552127,0,570937,437360,0,665901,467742,0,405746,350059,0,340912,270770
2,2016,'020230020',  ,KG,0,36379744,21614232,0,1798170,1225817,0,2179964,1407142,0,1471081,929476,0,3611045,2287101,0,3536896,1995942,0,2351555,1356263,0,6186834,3469670,0,2252350,1289398,0,4409003,2492093,0,3264447,1908826,0,2643054,1547621,0,2675345,1704883
2,2016,'020230030',  ,KG,0,118028589,40589532,0,5111547,2021971,0,7313062,2822107,0,12226336,4183863,0,12674496,4433881,0,11728941,4038453,0,8436613,2826927,0,17106572,5633739,0,7728096,2657514,0,8934428,2932815,0,9514295,3074491,0,8699440,2833865,0,8554763,3129906
2,2016,'020230090',  ,KG,0,110367642,38175115,0,5729121,2121978,0,8292458,2934240,0,4647242,1487498,0,13918915,4076942,0,10467632,3408327,0,6557855,2232370,0,12002030,3675695,0,8374266,3030197,0,9121597,3196107,0,10220545,3750066,0,10696767,4010908,0,10339214,4250787
2,2016,'020311040',  ,KG,0,1412,2848,0,146,259,0,335,677,0,0,0,0,258,506,0,0,0,0,380,889,0,0,0,0,0,0,0,166,309,0,0,0,0,0,0,0,127,208
2,2016,'020312010',  ,KG,0,858,2082,0,158,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,379,0,177,415,0,190,445,0,167,443
2,2016,'020312021',  ,KG,0,265628,138944,0,0,0,0,0,0,0,6690,3503,0,33420,17500,0,7175,3756,0,43867,22980,0,40227,21058,0,29455,15422,0,34199,17909,0,19728,10328,0,28036,14659,0,22831,11829
2,2016,'020312022',  ,KG,0,554858,312245,0,46952,27168,0,38460,22060,0,46641,26640,0,63375,35371,0,37020,20971,0,47794,27214,0,43230,24730,0,37848,21624,0,48030,27037,0,42696,23356,0,41381,22623,0,61431,33451
2,2016,'020319010',  ,KG,0,1384,3957,0,213,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,944,0,234,653,0,338,943,0,253,799
2,2016,'020319021',  ,KG,0,92641039,48444850,0,5330039,2789263,0,5525859,2890419,0,6253112,3265734,0,7846475,4101675,0,7018253,3663788,0,8473796,4428356,0,7985731,4174447,0,7899761,4134085,0,9688703,5064490,0,8870620,4639577,0,9620378,5035175,0,8128312,4257841
2,2016,'020319022',  ,KG,0,262039500,138130911,0,23111531,12285951,0,21432763,11359526,0,25768745,13598092,0,23022431,12120054,0,18878044,9940274,0,22443357,11806063,0,19690180,10363496,0,21866608,11495933,0,22353315,11758247,0,19657136,10330567,0,20449001,10749875,0,23366389,12322833
2,2016,'020321040',  ,KG,0,10054,11951,0,344,449,0,0,0,0,752,931,0,573,699,0,576,700,0,0,0,0,1149,1303,0,1322,1694,0,3031,3565,0,1443,1631,0,864,979,0,0,0
2,2016,'020322021',  ,KG,0,518110,267432,0,59691,31134,0,33521,17032,0,79924,40988,0,70528,36504,0,46476,24080,0,17102,8792,0,60486,30841,0,24118,12447,0,50757,26404,0,23356,12137,0,26094,13539,0,26057,13534
2,2016,'020322022',  ,KG,0,1067344,583916,0,79030,44273,0,56454,29754,0,76469,42312,0,73471,41662,0,102707,56037,0,79880,43351,0,100164,55257,0,91918,49688,0,105896,56438,0,78099,43308,0,87394,47516,0,135862,74320
2,2016,'020329010',  ,KG,0,18982,32418,0,1059,1974,0,0,0,0,0,0,0,0,0,0,4317,6995,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,5017,0,0,0,0,10597,18432
2,2016,'020329021',  ,KG,0,224965808,117649345,0,19127496,9995964,0,16868377,8826308,0,17815322,9315932,0,20783576,10876935,0,18527353,9695740,0,19913673,10413110,0,17664276,9238036,0,20076335,10507559,0,17495046,9154902,0,18515243,9688493,0,19288584,10089739,0,18890527,9846627
2,2016,'020329022',  ,KG,0,279094303,147259695,0,25687799,13586750,0,19666074,10398621,0,21994133,11649890,0,24281282,12815987,0,23230828,12310588,0,24640599,12983938,0,20628933,10868827,0,23908474,12571078,0,22574692,11907313,0,22635118,11917628,0,26832089,14122863,0,23014282,12126212
2,2016,'020410000',  ,KG,0,4828,11489,0,243,579,0,606,1457,0,1015,2380,0,949,2280,0,1280,3089,0,424,1022,0,0,0,0,216,473,0,95,209,0,0,0,0,0,0,0,0,0
2,2016,'020422000',  ,KG,0,1559608,2219515,0,82492,126358,0,115846,163486,0,175880,242880,0,178267,266611,0,108905,155489,0,131951,187707,0,123835,162383,0,129438,172399,0,148291,203210,0,125557,182288,0,117295,171536,0,121851,185168
2,2016,'020423000',  ,KG,0,6348227,5713656,0,354594,346979,0,373561,363676,0,485395,442245,0,698404,622890,0,467070,413342,0,661686,577981,0,634038,540004,0,620639,550649,0,569929,500059,0,507260,455724,0,491210,445908,0,484441,454199
2,2016,'020430000',  ,KG,0,389501,216997,0,33800,24242,0,6736,3912,0,104915,56318,0,16860,8777,0,64429,35994,0,36508,16438,0,60158,38767,0,32643,15060,0,0,0,0,15952,7099,0,0,0,0,17500,10390
2,2016,'020441000',  ,KG,0,641782,192532,0,18915,6097,0,41022,13238,0,78089,23171,0,58449,17108,0,67013,19277,0,83717,26097,0,64938,18434,0,53095,14620,0,33514,9913,0,47119,13670,0,21203,6531,0,74708,24376
2,2016,'020442000',  ,KG,0,3413099,1439079,0,326177,130488,0,372667,156931,0,653831,248004,0,379990,160616,0,349759,120190,0,409922,164946,0,271561,123601,0,132276,65398,0,77064,38897,0,128956,63280,0,120618,67690,0,190278,99038
2,2016,'020443000',  ,KG,0,7285308,4538033,0,397629,259152,0,795522,494856,0,917719,550348,0,1066286,647589,0,748525,432026,0,726805,452075,0,567464,351031,0,403244,254851,0,240525,151675,0,313200,205392,0,470071,312409,0,638318,426629
2,2016,'020450000',  ,KG,0,405034,250886,0,41646,23643,0,42349,25376,0,20597,12831,0,31641,19026,0,27633,15721,0,47112,30282,0,40146,24693,0,38801,24268,0,51622,33424,0,8281,4429,0,20266,13914,0,34940,23279
2,2016,'020500000',  ,KG,0,5223611,4045150,0,443658,360349,0,354537,286169,0,301672,266019,0,403365,320071,0,449148,345222,0,467484,363407,0,464001,319989,0,459254,317094,0,372316,304047,0,491050,384360,0,496255,357946,0,520871,420477
2,2016,'020610011',  ,KG,0,14408375,26162449,0,877266,1492500,0,797773,1359653,0,1065696,1759309,0,1168911,1960240,0,1103206,1802109,0,1412633,2359535,0,1329904,2275230,0,1501006,2775700,0,1485710,2875949,0,1252488,2516668,0,1241132,2536418,0,1172650,2449138
2,2016,'020610019',  ,KG,0,18609784,22604327,0,1246251,1618313,0,1131797,1414395,0,1411950,1671928,0,1734807,2125558,0,1447834,1820972,0,1845581,2350402,0,1830141,2192553,0,1703448,2048877,0,1569853,1861129,0,1444637,1694827,0,1559485,1814152,0,1684000,1991221
2,2016,'020610020',  ,KG,0,2056,2553,0,0,0,0,201,259,0,0,0,0,469,596,0,202,269,0,399,488,0,0,0,0,0,0,0,276,269,0,0,0,0,152,201,0,357,471
2,2016,'020610090',  ,KG,0,2045,1315,0,689,472,0,351,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,237,0,592,369
2,2016,'020621000',  ,KG,0,21676366,25410918,0,2052337,2172376,0,1626410,1845592,0,1646711,1817876,0,1862603,1922296,0,2055733,2099289,0,1832556,1987230,0,2305614,2489082,0,1521163,1806125,0,1741562,2184767,0,1622536,2187196,0,1955029,2816644,0,1454112,2082445
2,2016,'020622000',  ,KG,0,1011868,183018,0,86192,15431,0,51427,9594,0,105119,21160,0,71697,14194,0,99620,16010,0,129164,23806,0,102552,19012,0,70155,11664,0,77420,14305,0,73999,12023,0,76004,14052,0,68519,11767
2,2016,'020629010',  ,KG,0,10465050,8680958,0,1082439,1002845,0,739766,629249,0,859142,713643,0,942616,780865,0,833856,651471,0,712985,579464,0,1206861,985627,0,823631,735739,0,972373,797693,0,914650,727187,0,762568,629693,0,614163,447482
2,2016,'020629020',  ,KG,0,735505,474633,0,118764,84078,0,41075,25646,0,40297,25355,0,79697,49216,0,67900,43908,0,50376,30875,0,104246,63948,0,58270,34667,0,42506,27112,0,22359,13975,0,40150,27078,0,69865,48775
2,2016,'020629090',  ,KG,0,418136,276489,0,56207,39368,0,71844,44670,0,21489,15626,0,37482,24166,0,42405,29002,0,20757,13692,0,8820,5788,0,31839,23995,0,13594,7635,0,14247,9180,0,54628,33252,0,44824,30115
2,2016,'020630091',  ,KG,0,13739,12168,0,0,0,0,117,507,0,294,1375,0,1802,1207,0,1050,450,0,2044,2064,0,1300,520,0,1637,2002,0,1170,468,0,550,220,0,1494,1966,0,2281,1389
2,2016,'020630099',  ,KG,0,150,223,0,0,0,0,150,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2016,'020641090',  ,KG,0,45034,4541,0,0,0,0,0,0,0,0,0,0,0,0,0,17316,1727,0,0,0,0,0,0,0,13859,1361,0,0,0,0,0,0,0,13859,1453,0,0,0
2,2016,'020649010',  ,KG,0,200,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,261,0,0,0,0,0,0,0,0,0
2,2016,'020649091',  ,KG,0,23937551,7187796,0,2217671,660281,0,1794491,571566,0,1662821,464290,0,2104317,627956,0,1858403,551349,0,1857619,561671,0,1972598,565573,0,2036593,608761,0,2269532,685926,0,1915992,573580,0,2039563,615736,0,2207951,701107
2,2016,'020649092',  ,KG,0,12533,6511,0,0,0,0,0,0,0,1977,1035,0,0,0,0,7976,4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,1325
2,2016,'020649099',  ,KG,0,10808,20777,0,675,718,0,982,2484,0,1138,2120,0,1627,2620,0,311,1321,0,1591,2616,0,10,1004,0,860,1719,0,301,286,0,1892,2345,0,608,1676,0,813,1868
2,2016,'020680000',  ,KG,0,6973,6763,0,302,355,0,173,232,0,405,329,0,932,811,0,662,552,0,1315,1237,0,0,0,0,0,0,0,1220,1082,0,244,232,0,467,473,0,1253,1460
2,2016,'020690000',  ,KG,0,331649,132781,0,39854,20311,0,16396,6377,0,17138,7145,0,26250,9619,0,28574,14196,0,31707,14228,0,24989,9609,0,35946,11265,0,16704,7069,0,23514,8750,0,19902,7976,0,50675,16236
2,2016,'020711000',  ,KG,0,6418,6262,0,996,739,0,994,758,0,1308,1081,0,1333,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,2575
2,2016,'020712000',  ,KG,0,10177227,2335108,0,1012162,259336,0,778163,197269,0,846815,206876,0,886960,216045,0,1034074,232641,0,1177083,275402,0,892549,186334,0,756954,165584,0,841876,172293,0,667434,133271,0,541000,118695,0,742157,171362
2,2016,'020713200',  ,KG,0,400,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,383,0,0,0,0,0,0
2,2016,'020714100',  ,KG,0,32522,18670,0,4698,2525,0,0,0,0,10080,6296,0,0,0,0,0,0,0,5500,2891,0,0,0,0,2448,1269,0,2812,1407,0,2544,1414,0,1800,1412,0,2640,1456
2,2016,'020714210',  ,KG,0,18512295,3241247,0,689139,128208,0,875670,155585,0,1916373,279570,0,1690637,258377,0,1661741,257294,0,1352438,218675,0,2186502,357420,0,1634769,292505,0,1088653,191884,0,1629968,318327,0,2191264,448682,0,1595141,334720
2,2016,'020714220',  ,KG,0,522485119,115721166,0,46718288,12060040,0,45789379,11092564,0,41624564,9558863,0,44589616,9340501,0,43825300,8544179,0,42607793,8732805,0,46182511,9197002,0,43592911,9099123,0,40067599,8573948,0,47790812,10440850,0,49004902,11256401,0,30691444,7824890
2,2016,'020724000',  ,KG,0,1298,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,1296
2,2016,'020725000',  ,KG,0,130378,49668,0,0,0,0,0,0,0,0,0,0,0,0,0,21753,8645,0,0,0,0,2241,898,0,17165,6314,0,0,0,0,56199,20819,0,33020,12992,0,0,0
2,2016,'020727200',  ,KG,0,1446727,373486,0,34428,10098,0,124484,34771,0,71807,29434,0,77124,19546,0,164368,40720,0,113175,26472,0,152727,42363,0,200577,43376,0,71666,16795,0,106297,33826,0,215194,49442,0,114880,26643
2,2016,'020741000',  ,KG,0,245,372,0,0,0,0,0,0,0,0,0,0,0,0,0,245,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2016,'020742000',  ,KG,0,873412,278820,0,80451,25441,0,41900,14000,0,63410,19006,0,62333,23660,0,62872,18629,0,52945,17973,0,104293,35705,0,7033,2016,0,95300,28624,0,104859,35951,0,120658,34996,0,77358,22819
2,2016,'020743000',  ,KG,0,51469,161611,0,4138,14498,0,3777,12406,0,5000,15838,0,4577,14565,0,4360,13488,0,3848,12036,0,4692,14017,0,3742,11030,0,4516,13041,0,6063,17510,0,2238,7747,0,4518,15435
2,2016,'020744000',  ,KG,0,38346,58340,0,1788,2773,0,2274,3545,0,3031,4649,0,3955,6269,0,3780,5853,0,3166,4721,0,3820,5216,0,2456,3546,0,3440,4860,0,5885,8109,0,1047,1897,0,3704,6902
2,2016,'020745010',  ,KG,0,638988,1783193,0,26522,83950,0,67378,232563,0,36528,130937,0,41456,112284,0,27631,80460,0,42457,121619,0,76915,183162,0,48299,138641,0,59683,160528,0,69478,175693,0,80750,200557,0,61891,162799
2,2016,'020745090',  ,KG,0,3498782,2513845,0,236165,207461,0,208153,204239,0,128092,107157,0,326460,264762,0,273055,196052,0,186951,145970,0,241774,165545,0,196813,109943,0,316420,192465,0,460085,303505,0,407035,263728,0,517779,353018
2,2016,'020753000',  ,KG,0,32238,137139,0,3360,15621,0,3336,15324,0,3270,14284,0,3415,14862,0,3265,14061,0,2902,12210,0,3035,12444,0,3165,12640,0,3055,12194,0,3355,13165,0,80,334,0,0,0
2,2016,'020755100',  ,KG,0,109776,355571,0,6674,22314,0,6823,25886,0,150,514,0,10897,36732,0,5445,18585,0,11019,35195,0,11473,36152,0,9039,27469,0,14830,46560,0,7851,23251,0,15100,46056,0,10475,36857
2,2016,'020760200',  ,KG,0,12580,12960,0,1500,1606,0,1246,906,0,420,454,0,0,0,0,0,0,0,1157,994,0,3650,4877,0,0,0,0,542,469,0,2039,1783,0,0,0,0,2026,1871
2,2016,'020810000',  ,KG,0,57403,36345,0,2618,2173,0,7428,6441,0,3077,2350,0,3852,3287,0,0,0,0,2996,2259,0,19520,7923,0,7923,5172,0,4679,3530,0,2013,1077,0,0,0,0,3297,2133
2,2016,'020840011',  ,KG,0,1042341,736284,0,0,0,0,0,0,0,49887,43387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365805,130924,0,626649,561973,0,0,0
2,2016,'020850000',  ,KG,0,24477,21463,0,800,796,0,1345,1471,0,2000,1124,0,2495,2583,0,1254,1172,0,5590,3915,0,1210,1131,0,1903,1866,0,1231,1222,0,4200,3907,0,1233,1191,0,1216,1085
2,2016,'020860000',  ,KG,0,2024,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,1235,0,0,0,0,0,0,0,0,0,0,1011,1339,0,0,0
2,2016,'020890010',  ,KG,0,23108,25711,0,0,0,0,0,0,0,300,382,0,600,744,0,0,0,0,11784,12578,0,0,0,0,3624,3729,0,0,0,0,2000,2028,0,0,0,0,4800,6250
2,2016,'020890090',  ,KG,0,165560,211217,0,14255,13502,0,8108,13627,0,4437,6330,0,10160,12462,0,25159,40359,0,9689,16033,0,29264,16399,0,8378,13431,0,10160,15013,0,18852,23729,0,18672,27847,0,8426,12485
