Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2013,'010620039',NO,KG,20418,2659,85478,4052,257,3757,1057,83,6201,1201,325,11100,1191,111,4184,1001,67,4209,706,182,6062,3761,550,8393,1876,267,12720,982,201,6731,1023,174,10453,3155,291,7165,413,151,4503
2,2013,'010620090',NO,KG,271,6,1381,0,0,0,214,2,756,17,2,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,215
2,2013,'010631000',NO,KG,1188,851,106328,18,34,2243,58,112,6590,29,12,2093,47,67,6084,179,39,8732,213,92,13796,222,144,18842,95,82,15219,139,74,15228,31,109,3187,81,58,8850,76,28,5464
2,2013,'010632000',NO,KG,5691,1709,183063,230,48,7154,168,82,8117,464,142,12348,563,118,11184,466,147,20004,258,101,18837,699,268,28092,141,77,7377,302,116,9240,1248,277,22027,483,182,16587,669,151,22096
2,2013,'010639010',NO,KG,3211,1902,154118,81,30,7960,119,63,8170,306,151,12687,52,33,1890,149,73,10927,227,112,13247,107,43,1037,129,104,10183,72,42,594,1160,836,58479,522,270,16305,287,145,12639
2,2013,'010639090',NO,KG,13360,884,41109,628,40,1372,169,5,295,1169,49,3145,1033,105,4589,1014,31,3111,627,30,1629,521,39,3082,194,6,1063,2347,144,4922,856,223,6848,1986,152,6402,2816,60,4651
2,2013,'010641000',NO,KG,2810708,23960,396672,281140,2585,33259,286717,2546,39080,356594,3086,51482,284027,2587,40544,205620,1628,30524,182080,936,25815,79070,479,12799,68910,298,10437,320450,2960,44944,290890,2736,40654,196870,1836,28684,258340,2283,38450
2,2013,'010649000',NO,KG,293425589,30434,132607,25853544,1760,4939,26148789,1581,7827,27625664,2719,13221,26845414,5155,22025,26470475,2966,11441,774802,2553,14164,26215366,4683,20367,51481419,3502,11290,26715727,1756,8038,2499175,495,8408,26629779,1439,5431,26165435,1825,5456
2,2013,'010690011',NO,KG,5035,179,22247,278,10,2622,443,23,1417,1267,43,2556,477,29,1097,395,11,3654,161,10,224,637,15,3415,0,0,0,510,15,4364,0,0,0,454,8,2108,413,15,790
2,2013,'010690012',NO,KG,621,24,1515,0,0,0,0,0,0,93,4,233,0,0,0,0,0,0,129,7,207,172,3,243,0,0,0,61,3,344,110,5,250,0,0,0,56,2,238
2,2013,'010690090',NO,KG,212304895086,34883,312681,63825600,745,19878,111609000,2906,33160,55137974500,1866,26996,70690141500,5084,28793,50657000,3369,15610,43036900,4818,18423,85538443050,4934,19763,111654080,4063,22575,178566776,2695,25837,174629500,1888,28834,138489050,1512,46110,65868130,1003,26702
2,2013,'020120000',  ,KG,0,173295,220301,0,1531,1971,0,6169,5951,0,9440,9899,0,11681,11478,0,18125,22596,0,32033,42660,0,26975,30462,0,14587,18681,0,25965,35431,0,6728,9832,0,6335,9087,0,13726,22253
2,2013,'020130010',  ,KG,0,27241139,33868963,0,1845556,2121238,0,1904863,2283270,0,2450258,2978143,0,2447487,3133337,0,2578780,3455970,0,1782265,2412861,0,2274808,2866834,0,2354289,2899034,0,2284698,2758380,0,2467698,2995751,0,2200303,2638496,0,2650134,3325649
2,2013,'020130020',  ,KG,0,114714767,67377594,0,7850054,4211109,0,7771441,4432424,0,9362036,5378744,0,11212838,6509308,0,12379295,7497912,0,8613190,5205606,0,10797582,6387507,0,9961285,5729693,0,7835830,4579623,0,8920443,5217150,0,8717998,5252135,0,11292775,6976383
2,2013,'020130030',  ,KG,0,67418578,39105763,0,3891509,2102877,0,4120817,2324929,0,5520575,3069644,0,7046800,4218055,0,7474501,4511377,0,5277594,3251843,0,6760941,4049654,0,6590649,3820169,0,4718559,2671475,0,5516801,3038412,0,5159137,2862229,0,5340695,3185099
2,2013,'020130090',  ,KG,0,2757602,1301267,0,280486,116821,0,276004,128366,0,155715,73143,0,137276,65139,0,156471,74204,0,106826,54563,0,110549,52492,0,160555,76183,0,265229,124087,0,377490,175432,0,316342,149590,0,414659,211247
2,2013,'020220000',  ,KG,0,1266153,922130,0,60990,31610,0,72108,39876,0,55126,33395,0,117087,85181,0,127946,106873,0,157847,120517,0,210776,173594,0,123144,96638,0,17514,15873,0,193400,140370,0,73473,48308,0,56742,29895
2,2013,'020230010',  ,KG,0,9097084,5889858,0,294896,175785,0,611493,446492,0,819329,568720,0,781797,567915,0,1106561,744996,0,446153,267226,0,1378251,840092,0,865020,559458,0,474030,308532,0,741132,550600,0,920109,496583,0,658313,363459
2,2013,'020230020',  ,KG,0,51044658,24556597,0,2237380,934402,0,2115147,925334,0,2877123,1309815,0,3108702,1439327,0,4540330,2248158,0,3289040,1620895,0,11756628,5767804,0,6996433,3305721,0,4159951,2008410,0,4607875,2257848,0,3339856,1701872,0,2016193,1037011
2,2013,'020230030',  ,KG,0,140747455,52532868,0,8482848,3100611,0,6883005,2604684,0,8441214,3202470,0,11990438,4329064,0,16496590,6368453,0,9269881,3501980,0,20669737,7760891,0,13872977,5227166,0,9157384,3372883,0,12323690,4537914,0,15055059,5443968,0,8104632,3082784
2,2013,'020230090',  ,KG,0,119793963,40420446,0,9450558,3006355,0,6963449,2219198,0,10702834,3504761,0,8831148,2964926,0,10679340,3827612,0,6833560,2396181,0,15064580,5193542,0,13680553,4598111,0,5941644,1980784,0,10104527,3359054,0,13258258,4439547,0,8283512,2930375
2,2013,'020311040',  ,KG,0,101,206,0,0,0,0,0,0,0,0,0,0,101,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'020312010',  ,KG,0,1045,2305,0,265,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,303,0,261,604,0,252,566,0,133,303
2,2013,'020312021',  ,KG,0,266620,126744,0,16505,7049,0,19597,8263,0,22373,9635,0,23695,10812,0,21932,10015,0,20742,9784,0,19072,9394,0,22692,11232,0,35143,17967,0,22647,11335,0,20510,10278,0,21712,10980
2,2013,'020312022',  ,KG,0,133829,71187,0,5877,3552,0,3577,1876,0,6229,3266,0,11889,6273,0,10711,5657,0,11202,6086,0,14007,7366,0,12627,6621,0,6355,3339,0,5850,3082,0,14057,7422,0,31448,16647
2,2013,'020319010',  ,KG,0,1282,3225,0,291,665,0,133,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,376,0,250,664,0,333,857,0,130,344
2,2013,'020319021',  ,KG,0,45620842,23873437,0,3559412,1860657,0,3406236,1780321,0,3295062,1724115,0,4024830,2107300,0,3834111,2007720,0,2928412,1532452,0,4058434,2124145,0,3780813,1978835,0,3446199,1804743,0,4716463,2466285,0,3944385,2065600,0,4626485,2421264
2,2013,'020319022',  ,KG,0,248019290,131044158,0,18269202,9615584,0,17240585,9075524,0,18759076,9866325,0,20398289,10721649,0,22495980,11831971,0,19547405,10289799,0,21772538,11528346,0,22013786,11674456,0,20229361,10710550,0,24362225,12913093,0,20409687,10820690,0,22521156,11996171
2,2013,'020321040',  ,KG,0,6574,9049,0,262,421,0,0,0,0,1745,2448,0,0,0,0,0,0,0,0,0,0,1689,2169,0,0,0,0,1734,2495,0,0,0,0,1144,1516,0,0,0
2,2013,'020322021',  ,KG,0,344879,180323,0,34566,18068,0,41136,21468,0,52083,27151,0,26231,13726,0,37251,19505,0,14627,7660,0,10432,5462,0,27916,14624,0,14355,7508,0,32693,17126,0,31779,16644,0,21810,11381
2,2013,'020322022',  ,KG,0,858457,470013,0,62897,33172,0,53434,28400,0,35629,19319,0,52816,28595,0,67898,38398,0,34883,19617,0,90330,49470,0,85939,47716,0,95978,52007,0,90119,49250,0,110028,60723,0,78506,43346
2,2013,'020329010',  ,KG,0,31338,49142,0,0,0,0,0,0,0,784,1815,0,0,0,0,6411,8452,0,0,0,0,0,0,0,0,0,0,7275,10737,0,0,0,0,14869,24771,0,1999,3367
2,2013,'020329021',  ,KG,0,134345202,69913083,0,7701893,4023319,0,6494975,3392607,0,5710089,2988034,0,7519376,3924366,0,12000939,6273764,0,9470393,4887100,0,12357809,6410981,0,15228332,7959568,0,16609441,8667939,0,14249087,7384579,0,13549412,7036624,0,13453456,6964202
2,2013,'020329022',  ,KG,0,308821341,164010981,0,32375155,17065614,0,30726455,16185432,0,31687864,16727805,0,29965709,15857963,0,27538103,14618689,0,20553465,10967852,0,24037069,12823157,0,23532651,12553179,0,19051794,10142684,0,23304901,12478885,0,23771820,12695441,0,22276355,11894280
2,2013,'020410000',  ,KG,0,4354,10389,0,0,0,0,78,202,0,1047,2453,0,1168,2718,0,945,2283,0,538,1328,0,374,896,0,118,285,0,0,0,0,0,0,0,0,0,0,86,224
2,2013,'020421000',  ,KG,0,1410,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,219,0,0,0,0,0,0,0,1320,505,0,0,0,0,0,0,0,0,0
2,2013,'020422000',  ,KG,0,1025908,1521457,0,53010,74652,0,77221,114612,0,94019,142121,0,90617,136748,0,111046,151582,0,76978,113627,0,89685,131479,0,77944,116398,0,77497,115765,0,87245,132076,0,84501,128625,0,106145,163772
2,2013,'020423000',  ,KG,0,5562200,4360801,0,357912,229046,0,355504,248903,0,391438,280889,0,531560,403293,0,575804,460149,0,554520,446969,0,640153,517590,0,534093,435633,0,424287,343754,0,429747,348904,0,277463,228513,0,489719,417158
2,2013,'020430000',  ,KG,0,565534,298637,0,52325,26639,0,23794,11365,0,19158,9348,0,49423,24927,0,64556,35272,0,39729,20335,0,57125,30331,0,41087,20493,0,56012,28601,0,42363,21615,0,53115,27995,0,66847,41716
2,2013,'020441000',  ,KG,0,959207,321004,0,89667,28921,0,91957,30364,0,116626,37069,0,41640,14475,0,48875,17059,0,81663,27794,0,87702,27995,0,23124,7311,0,156948,51804,0,27124,8985,0,144508,50815,0,49373,18412
2,2013,'020442000',  ,KG,0,3257400,1484239,0,307020,115159,0,290675,128521,0,287761,135275,0,492196,202553,0,350020,158062,0,316446,136787,0,294232,135144,0,90494,58618,0,328010,144139,0,164124,83543,0,150048,83739,0,186374,102699
2,2013,'020443000',  ,KG,0,6792772,4004428,0,463349,228467,0,341389,194729,0,419837,223210,0,817534,457159,0,753117,424509,0,795793,458487,0,588445,360191,0,545174,349382,0,516680,321784,0,573854,362941,0,345894,220044,0,631706,403525
2,2013,'020450000',  ,KG,0,280740,138657,0,8477,4126,0,42878,20651,0,24331,12501,0,60410,27700,0,36634,18845,0,16623,9352,0,8485,4113,0,0,0,0,45697,22683,0,8431,4308,0,28774,14378,0,0,0
2,2013,'020500000',  ,KG,0,4438484,2888840,0,372065,230372,0,332682,215425,0,370775,227075,0,283880,197081,0,398760,250847,0,456882,276130,0,415312,259909,0,434009,273464,0,359485,255128,0,366463,252675,0,355508,220800,0,292663,229934
2,2013,'020610011',  ,KG,0,9186544,12257859,0,386817,574100,0,457720,707057,0,598266,810184,0,734227,935735,0,1006020,1303884,0,921615,1194191,0,1223737,1641275,0,932956,1283925,0,699925,919747,0,783097,995814,0,712389,902529,0,729775,989418
2,2013,'020610019',  ,KG,0,15260188,13992877,0,716721,635570,0,806163,744618,0,1139288,1044649,0,1609183,1494390,0,1896280,1787243,0,1455663,1386749,0,1662949,1565758,0,1453119,1359918,0,1099614,997644,0,1188100,1020139,0,1025325,882394,0,1207783,1073805
2,2013,'020610020',  ,KG,0,68846,48602,0,2553,1688,0,7054,4684,0,6506,4241,0,2960,1981,0,2779,1938,0,825,599,0,4516,3136,0,9589,6830,0,3280,2375,0,9469,6825,0,5935,4351,0,13380,9954
2,2013,'020610090',  ,KG,0,2417,1581,0,0,0,0,2417,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'020621000',  ,KG,0,23674488,20298580,0,1427603,1277402,0,894512,893150,0,1258167,1151287,0,2067676,1591108,0,2730859,2045433,0,1869066,1492188,0,2547035,2161052,0,2236515,2038666,0,1986565,1841411,0,2521950,2223877,0,2054616,1776506,0,2079924,1806500
2,2013,'020622000',  ,KG,0,1087782,188321,0,98177,16817,0,71659,15566,0,86738,14929,0,100032,18633,0,176325,26975,0,100253,17288,0,122195,18355,0,63784,12035,0,120160,21076,0,51941,10332,0,45246,8847,0,51272,7468
2,2013,'020629010',  ,KG,0,8714118,4691896,0,414841,199061,0,360866,180266,0,552357,273488,0,648451,341441,0,958034,496119,0,849594,483378,0,1383528,831418,0,941565,492511,0,733849,383692,0,844140,453060,0,577048,308479,0,449845,248983
2,2013,'020629020',  ,KG,0,575169,282752,0,44779,19922,0,29074,15073,0,45600,21902,0,50833,25576,0,53853,29072,0,46868,24819,0,41656,20157,0,51864,23081,0,26252,15137,0,53362,24872,0,56251,25472,0,74777,37669
2,2013,'020629090',  ,KG,0,594713,316002,0,25184,12043,0,29454,13547,0,26017,12439,0,24782,13347,0,45585,24991,0,70514,39969,0,78249,41565,0,102400,54910,0,40998,21408,0,62498,34312,0,31770,15843,0,57262,31628
2,2013,'020630091',  ,KG,0,291,1389,0,0,0,0,58,258,0,0,0,0,0,0,0,0,0,0,117,555,0,0,0,0,58,286,0,0,0,0,0,0,0,0,0,0,58,290
2,2013,'020641090',  ,KG,0,76775,8995,0,0,0,0,0,0,0,13859,1313,0,1455,248,0,1951,332,0,13860,1379,0,4641,791,0,22271,2768,0,0,0,0,4878,831,0,13860,1333,0,0,0
2,2013,'020649010',  ,KG,0,256,338,0,0,0,0,0,0,0,256,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'020649091',  ,KG,0,17491907,5118499,0,1176412,322759,0,1087298,320525,0,1062521,338165,0,2118484,641382,0,1661108,462843,0,1520034,435950,0,1778511,500484,0,1381708,387118,0,1412776,401537,0,1239668,365585,0,1299596,395215,0,1753791,546936
2,2013,'020649092',  ,KG,0,2642,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,212,0,0,0,0,2237,765,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'020649099',  ,KG,0,35172,35397,0,4916,3583,0,3617,2454,0,3161,3162,0,905,1347,0,644,1233,0,314,1006,0,3449,3627,0,4670,4120,0,2681,2331,0,1223,1695,0,3620,4485,0,5972,6354
2,2013,'020680000',  ,KG,0,6080,5299,0,950,781,0,573,638,0,931,927,0,1240,952,0,522,428,0,0,0,0,320,270,0,512,412,0,526,441,0,506,450,0,0,0,0,0,0
2,2013,'020690000',  ,KG,0,174036,63546,0,26063,8124,0,7000,2547,0,10874,2933,0,6956,3691,0,15940,6041,0,22579,7908,0,15027,5204,0,13739,5372,0,18017,6176,0,12833,4839,0,9519,3198,0,15489,7513
2,2013,'020711000',  ,KG,0,13109,20841,0,436,526,0,999,1337,0,1057,1571,0,922,1244,0,1372,1906,0,988,1254,0,1055,1541,0,1054,1511,0,819,1224,0,547,849,0,974,1475,0,2886,6403
2,2013,'020712000',  ,KG,0,4873750,1145071,0,154672,32795,0,228877,50503,0,328926,77823,0,212874,52199,0,196439,49449,0,282848,70473,0,878802,210154,0,401127,93982,0,819007,192317,0,719861,164184,0,219888,52303,0,430429,98889
2,2013,'020713200',  ,KG,0,1177,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,291,0,0,0,0,1011,1076
2,2013,'020714100',  ,KG,0,1108,607,0,0,0,0,0,0,0,436,237,0,0,0,0,672,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'020714210',  ,KG,0,20377421,4085803,0,1332541,237420,0,1376430,253781,0,720235,140069,0,1625583,304089,0,1751461,340256,0,1704469,343441,0,2139122,414568,0,2166883,436040,0,1960152,390858,0,2558821,548858,0,1973938,444608,0,1067786,231815
2,2013,'020714220',  ,KG,0,388977662,104273414,0,34239720,8637314,0,35726667,9473430,0,29878788,8094387,0,31319716,8805876,0,38304648,11191167,0,27903700,8320070,0,38897898,10966364,0,29700815,7997994,0,24394151,6355112,0,32600443,7965090,0,31555960,7601691,0,34455156,8864919
2,2013,'020724000',  ,KG,0,1295,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,631,0,995,2144
2,2013,'020725000',  ,KG,0,116091,44138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66306,23094,0,11660,4670,0,24458,10867,0,13667,5507,0,0,0
2,2013,'020727200',  ,KG,0,609669,192894,0,70649,18133,0,48042,11230,0,7512,4766,0,28103,8409,0,30112,9101,0,24457,6197,0,36310,12806,0,105588,30229,0,53687,18021,0,125108,43596,0,24777,6625,0,55324,23781
2,2013,'020742000',  ,KG,0,523403,240567,0,28602,12682,0,53043,22637,0,35057,14621,0,39243,18412,0,44287,21058,0,24191,13032,0,54892,22452,0,73559,32607,0,69159,34098,0,51731,24452,0,6092,2996,0,43547,21520
2,2013,'020743000',  ,KG,0,130779,547706,0,8211,31013,0,9111,36192,0,10974,44096,0,10804,43307,0,10806,45563,0,9822,40856,0,9814,41135,0,8559,35969,0,11081,47204,0,12604,54260,0,11442,48829,0,17551,79282
2,2013,'020744000',  ,KG,0,105985,241186,0,7767,15508,0,8337,17082,0,10162,22347,0,9607,20079,0,8740,19504,0,8478,19775,0,8083,18698,0,7512,17825,0,8610,20197,0,8174,19769,0,7968,19311,0,12547,31091
2,2013,'020745010',  ,KG,0,730194,2583343,0,34887,121000,0,28073,105689,0,20398,72424,0,68021,240897,0,58526,198106,0,54294,217813,0,73130,238488,0,52015,186341,0,69895,226944,0,65897,250075,0,134923,484465,0,70135,241101
2,2013,'020745090',  ,KG,0,2786252,2885838,0,174463,151501,0,120775,101026,0,136540,136452,0,204064,205738,0,186635,201216,0,203496,227895,0,321743,323042,0,314992,312424,0,184229,205575,0,323203,345645,0,297495,325042,0,318617,350282
2,2013,'020752000',  ,KG,0,578,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'020753000',  ,KG,0,71408,321430,0,5210,21975,0,5482,23946,0,5976,26278,0,6511,28640,0,5360,24632,0,5596,25779,0,5016,22558,0,4172,19084,0,5583,25072,0,5663,25434,0,6522,29340,0,10317,48692
2,2013,'020755100',  ,KG,0,157767,558165,0,2320,6731,0,0,0,0,0,0,0,10043,34840,0,15249,58179,0,10852,39498,0,31288,112171,0,16260,57971,0,18347,66595,0,7540,25839,0,24064,80928,0,21804,75413
