Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2011,'010310000',  ,NO,0,49,16910,0,0,0,0,0,0,0,6,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15682,0,0,0,0,0,0
2,2011,'010391000',  ,NO,0,337,49283,0,0,0,0,0,0,0,33,4207,0,18,2980,0,0,0,0,22,3472,0,111,19489,0,40,5204,0,0,0,0,42,5059,0,28,3762,0,43,5110
2,2011,'010392020',  ,NO,0,902,170109,0,0,0,0,0,0,0,141,22449,0,262,44798,0,36,9630,0,314,48310,0,0,0,0,0,0,0,0,0,0,0,0,0,66,25847,0,83,19075
2,2011,'010511000',  ,NO,0,756621,777886,0,30078,51892,0,115399,76059,0,107070,117834,0,11036,9497,0,54467,35787,0,117962,127808,0,96969,115243,0,34960,16052,0,76035,101710,0,34249,58340,0,58830,47875,0,19566,19789
2,2011,'010519000',  ,NO,0,15675,9863,0,879,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,2164,0,4084,846,0,1670,2808,0,7777,2856
2,2011,'010611000',NO,KG,5401,18891,1004533,0,0,0,830,2628,194885,437,1461,70064,396,1272,69451,402,1211,92116,698,2227,128063,248,1095,38400,421,1510,79425,315,1033,49722,515,2121,92961,312,1251,49765,827,3082,139681
2,2011,'010619012',NO,KG,10688,5093,69392,1261,607,8392,718,358,4537,989,411,6459,932,427,6477,915,478,5896,778,356,4793,507,299,4051,499,267,3420,847,394,5184,1052,529,6757,1037,470,6395,1153,497,7031
2,2011,'010619019',NO,KG,3523,28701,499001,353,2340,37791,300,2507,40817,314,2243,53818,299,2747,63309,240,2315,42710,231,2882,28019,229,2138,25102,366,2429,76362,352,2442,35393,127,1002,14032,371,2809,39460,341,2847,42188
2,2011,'010619020',NO,KG,6866,2529,14306,772,538,2402,996,500,2378,665,308,1553,1783,176,782,60,30,238,0,0,0,8,12,231,0,0,0,388,171,973,202,69,777,943,371,2384,1049,354,2588
2,2011,'010619041',NO,KG,174579,4321,28629,24758,556,3892,12010,325,1978,13878,349,2084,14935,463,2520,16130,456,2519,9075,229,1311,9119,257,2093,11980,294,1763,19722,423,3362,13273,329,2086,16179,357,2860,13520,283,2161
2,2011,'010619042',NO,KG,152,70,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,338,0,0,0,0,0,0,150,30,314,0,0,0,0,0,0,0,0,0
2,2011,'010619044',NO,KG,1224,533,7740,40,20,244,230,70,1359,40,16,255,90,50,447,80,24,346,110,67,569,50,10,313,0,0,0,140,53,755,50,50,290,184,82,2025,210,91,1137
2,2011,'010619045',NO,KG,10739,743,24057,0,0,0,225,26,1123,2820,92,5243,3080,90,5478,2634,307,6451,1298,142,2554,234,35,1565,0,0,0,180,25,276,0,0,0,268,26,1367,0,0,0
2,2011,'010619046',NO,KG,1098,162,12930,53,5,292,106,14,3144,88,8,639,90,20,1547,50,5,1220,306,44,1652,0,0,0,0,0,0,148,17,663,24,10,532,125,25,2029,108,14,1212
2,2011,'010619047',NO,KG,12447,2257,210987,1153,177,15299,936,226,14150,1056,210,20176,1675,394,29079,827,133,17055,1071,175,14172,592,85,13744,741,97,9727,1370,259,21873,1347,264,18856,989,152,25091,690,85,11765
2,2011,'010619049',NO,KG,1170,238,5335,0,0,0,0,0,0,0,0,0,45,15,607,36,18,960,2,48,340,500,58,743,23,5,326,0,0,0,0,0,0,558,64,1616,6,30,743
2,2011,'010619090',NO,KG,10156,41023,336433,948,50,4183,632,70,3564,880,1270,16790,968,5074,10266,843,136,7526,759,2052,24154,652,29377,232541,979,134,5014,827,944,8718,964,870,8871,757,826,7314,947,220,7492
2,2011,'010620010',NO,KG,282865,77657,173239,15294,10953,19677,11305,6050,8172,18311,7148,11663,20680,3328,11543,25648,7508,14808,42880,2917,7694,38203,5058,17380,35121,2908,14976,27742,3037,12828,14000,6396,14049,9857,6192,13381,23824,16162,27068
2,2011,'010620020',NO,KG,184,392,2956,0,0,0,100,370,1258,79,18,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1201,0,0,0,0,0,0
2,2011,'010620031',NO,KG,29053,2140,67773,2190,90,4831,1204,98,2580,1749,785,3545,2619,107,4504,2196,122,6985,4278,218,7232,1538,59,3747,3125,161,8435,1277,80,4291,2660,111,5471,2695,147,6881,3522,162,9271
2,2011,'010620039',NO,KG,9662,1118,55693,514,29,2014,539,70,4035,357,23,2125,1643,119,4513,654,100,2506,575,54,3865,840,171,7659,1453,116,6987,765,50,3895,712,161,7560,703,110,5194,907,115,5340
2,2011,'010620090',NO,KG,72,3,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,209,0,0,0
2,2011,'010631000',NO,KG,682,779,62223,61,61,2049,16,20,419,40,112,3308,9,9,680,9,9,848,62,47,8259,161,154,13816,96,134,8407,48,64,3944,59,45,9237,43,54,5112,78,70,6144
2,2011,'010632000',NO,KG,4277,1639,107471,133,75,5483,237,92,6263,15,10,669,432,197,10465,538,195,12831,398,252,18988,286,214,11029,300,62,6208,773,153,9888,414,145,10178,204,86,4028,547,158,11441
2,2011,'010639010',NO,KG,2612,1325,109973,253,127,19756,261,131,6122,464,235,26553,187,89,5057,230,113,1669,45,21,4732,0,0,0,105,53,7581,113,56,5448,140,58,4051,458,243,18437,356,199,10567
2,2011,'010639090',NO,KG,11756,1135,66910,235,15,895,1016,56,2224,1356,223,6712,648,41,1122,237,16,1087,773,51,5176,356,38,1476,1051,31,1758,1500,194,20601,2396,239,10353,1507,173,11559,681,58,3947
2,2011,'010690011',NO,KG,6915,363,18408,1101,27,1716,507,19,611,261,14,908,1381,106,1951,988,38,3688,555,31,1596,39,10,383,359,10,960,123,2,1281,707,17,1592,128,2,1233,766,87,2489
2,2011,'010690012',NO,KG,660,26,1035,204,7,341,0,0,0,0,0,0,171,5,259,85,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,13,219,0,0,0
2,2011,'010690019',NO,KG,4,8,361,4,8,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'010690020',NO,KG,42862639,47460,432564,3010650,3077,29154,4097955,4325,41031,4166567,6013,54366,4586524,6694,54864,3613802,4458,37794,3187756,4123,31377,3511815,4387,32601,3785819,2507,20876,4597451,4070,43013,4572923,3344,40461,2225313,1837,25177,1506064,2625,21850
2,2011,'010690090',NO,KG,135222603648,60192,194546,67629550,1544,10519,80459000,3071,16669,129436550,5487,19135,125612689000,9932,21904,41879000,5301,10828,63009550,10939,17277,57699173,6578,11999,8657211142,4635,14682,170886200,5989,18360,159492550,3185,18044,123541000,1798,23939,58670933,1733,11190
2,2011,'020120000',  ,KG,0,60612,51232,0,7041,4535,0,1842,2236,0,4365,3764,0,5181,5501,0,5658,3005,0,5556,3821,0,4032,2937,0,5647,5278,0,6032,5168,0,6804,5673,0,6326,5872,0,2128,3442
2,2011,'020130010',  ,KG,0,29081966,28325541,0,1712802,1645095,0,2033312,2087884,0,2827963,2832924,0,2235342,2331875,0,1960841,2013587,0,2412512,2284482,0,2306406,2181205,0,2495098,2278547,0,2814775,2658642,0,2670570,2523443,0,3084228,2962872,0,2528117,2524985
2,2011,'020130020',  ,KG,0,123601620,58549192,0,8126140,3796114,0,9032260,4368555,0,12634847,6101633,0,11063430,5532964,0,10144496,4955890,0,11325142,5303190,0,9856044,4558853,0,9699866,4335573,0,10288593,4702815,0,9606593,4458729,0,11237334,5319317,0,10586875,5115559
2,2011,'020130030',  ,KG,0,57146920,27513763,0,3118619,1488346,0,3481739,1688450,0,5177235,2526307,0,5076324,2607866,0,4877056,2420068,0,5653990,2725408,0,5457264,2636908,0,4951623,2335565,0,4785682,2253106,0,4599700,2144734,0,5204394,2433127,0,4763294,2253878
2,2011,'020130090',  ,KG,0,3508938,1366482,0,260703,94515,0,185298,71759,0,227071,88155,0,216129,89318,0,192889,82031,0,204705,83255,0,205872,83909,0,239794,94196,0,286954,110298,0,350886,133394,0,625947,238368,0,512690,197284
2,2011,'020220000',  ,KG,0,1595612,848977,0,138613,78864,0,202582,112390,0,120184,65794,0,331488,193821,0,124394,65037,0,51195,26876,0,142441,67209,0,23382,11055,0,107997,46081,0,143923,73823,0,136976,69864,0,72437,38163
2,2011,'020230010',  ,KG,0,7933182,4529589,0,567111,291746,0,651488,374028,0,711291,458428,0,903394,586903,0,672080,374063,0,403502,265276,0,979176,553654,0,805147,390119,0,526683,245572,0,688820,418324,0,511309,292147,0,513181,279329
2,2011,'020230020',  ,KG,0,37736088,14204497,0,3430879,1245167,0,2162179,798244,0,2943437,1127425,0,3281963,1272183,0,2687218,1029785,0,2172954,851630,0,5048309,1938160,0,4005646,1473088,0,3192508,1184371,0,2357047,869115,0,3199514,1193654,0,3254434,1221675
2,2011,'020230030',  ,KG,0,122519377,36788949,0,8453929,2515017,0,8238444,2521949,0,7650037,2392838,0,11737147,3716990,0,8995608,2879572,0,7565689,2345117,0,11981981,3684926,0,12691848,3716399,0,11462105,3271856,0,11566296,3284586,0,10967395,3168267,0,11208898,3291432
2,2011,'020230090',  ,KG,0,134047002,38387266,0,10406314,2977341,0,10916127,3135312,0,10744819,3215049,0,13179372,3900573,0,10491179,3375184,0,6107730,1882233,0,12337454,3609771,0,12214158,3420864,0,10915370,2954031,0,11804780,3068771,0,12770112,3398334,0,12159587,3449803
2,2011,'020311040',  ,KG,0,783,1339,0,0,0,0,0,0,0,0,0,0,120,216,0,104,236,0,0,0,0,135,241,0,230,413,0,0,0,0,194,233,0,0,0,0,0,0
2,2011,'020312010',  ,KG,0,1070,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,235,0,297,474,0,307,494,0,323,522
2,2011,'020312021',  ,KG,0,286530,128009,0,21713,9446,0,20637,8761,0,32982,15046,0,24629,10751,0,19154,8365,0,26636,11742,0,23640,10979,0,22745,10467,0,23383,10412,0,21093,9466,0,20490,9117,0,29428,13457
2,2011,'020312022',  ,KG,0,50554,27159,0,2274,1211,0,2212,1181,0,3558,1885,0,4808,2537,0,1053,562,0,4525,2396,0,3108,1654,0,5973,3161,0,7030,3729,0,3916,2258,0,6176,3272,0,5921,3313
2,2011,'020319010',  ,KG,0,1376,2583,0,175,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,339,0,332,611,0,344,636,0,346,643
2,2011,'020319021',  ,KG,0,62480621,32427978,0,4217386,2169011,0,5146607,2654029,0,5426775,2817371,0,4912611,2554361,0,4195118,2183276,0,6254046,3260130,0,4055524,2114934,0,5184591,2696243,0,4329051,2242233,0,5682678,2943104,0,7136355,3706500,0,5939879,3086786
2,2011,'020319022',  ,KG,0,191595485,100650312,0,13752010,7218195,0,12976446,6813598,0,18122757,9514628,0,17638148,9269989,0,14907760,7834324,0,17687439,9296140,0,15657078,8230767,0,17137668,9005402,0,17708432,9299972,0,15705078,8247275,0,16161693,8488666,0,14140976,7431356
2,2011,'020321040',  ,KG,0,3050,4673,0,0,0,0,2516,3110,0,0,0,0,0,0,0,309,904,0,0,0,0,225,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'020322021',  ,KG,0,274104,142224,0,24594,12744,0,21490,11215,0,24268,12574,0,1714,897,0,9756,4988,0,25314,13172,0,33125,17242,0,21630,11183,0,15906,8237,0,28943,15010,0,31183,16229,0,36181,18733
2,2011,'020322022',  ,KG,0,1093012,577907,0,72462,38037,0,60709,31917,0,88970,46778,0,102758,54380,0,123115,65176,0,72344,38201,0,121749,64265,0,94928,50191,0,100315,53425,0,63261,33691,0,99832,52984,0,92569,48862
2,2011,'020329010',  ,KG,0,47398,61670,0,0,0,0,0,0,0,0,0,0,1134,1167,0,0,0,0,0,0,0,7877,11209,0,0,0,0,3959,5263,0,10324,13916,0,18229,23673,0,5875,6442
2,2011,'020329021',  ,KG,0,75061915,39009836,0,5003811,2545195,0,5047751,2580715,0,5338751,2749152,0,6311501,3276987,0,6418202,3340750,0,6910868,3615052,0,5705969,2977943,0,7010149,3660307,0,6224829,3251982,0,7473901,3904395,0,7623780,3978505,0,5992403,3128853
2,2011,'020329022',  ,KG,0,462199723,242993538,0,34619533,18202843,0,39368441,20677376,0,38341975,20151931,0,42497724,22355104,0,38495838,20241123,0,39999442,21028910,0,34985644,18408090,0,34193090,17968168,0,32291006,16999504,0,40637410,21333275,0,45453587,23893650,0,41316033,21733564
2,2011,'020410000',  ,KG,0,5645,11244,0,128,236,0,289,541,0,1095,2100,0,1142,2341,0,1227,2499,0,792,1550,0,441,906,0,418,853,0,0,0,0,0,0,0,0,0,0,113,218
2,2011,'020422000',  ,KG,0,881497,1337257,0,59757,80136,0,63342,89556,0,71879,101990,0,90738,134616,0,52715,86310,0,61945,102158,0,74989,124342,0,89373,136738,0,66051,102206,0,67566,99778,0,84704,126276,0,98438,153151
2,2011,'020423000',  ,KG,0,5118530,4008872,0,367151,268970,0,434098,325697,0,423923,329414,0,516390,427434,0,402616,347209,0,420734,363728,0,581867,490726,0,484315,379416,0,389368,289377,0,350049,250015,0,356871,258092,0,391148,278794
2,2011,'020430000',  ,KG,0,403088,193738,0,54725,23118,0,17103,7452,0,101348,51740,0,41387,19475,0,49582,23753,0,46197,22769,0,19611,10060,0,68879,33286,0,0,0,0,0,0,0,4256,2085,0,0,0
2,2011,'020441000',  ,KG,0,874811,261500,0,62535,18256,0,83285,22460,0,181577,52685,0,86206,27175,0,187307,58484,0,65664,19848,0,73498,22451,0,80830,23768,0,0,0,0,41268,11269,0,3632,1217,0,9009,3887
2,2011,'020442000',  ,KG,0,5252719,2308243,0,533617,204072,0,410856,174325,0,482489,206535,0,544952,232370,0,552721,256310,0,508722,245006,0,656434,302533,0,475031,233490,0,158054,78086,0,323768,125204,0,326685,136162,0,279390,114150
2,2011,'020443000',  ,KG,0,7102082,4691611,0,690308,431012,0,458960,283101,0,1105793,661866,0,1251028,811479,0,715207,485308,0,682850,475262,0,261566,195080,0,335270,254390,0,303076,203609,0,403244,282430,0,378195,264660,0,516585,343414
2,2011,'020450000',  ,KG,0,224620,101084,0,25530,11186,0,22239,9362,0,22494,9860,0,39780,19425,0,8963,3995,0,8491,3883,0,8958,4133,0,47832,21839,0,0,0,0,9005,3815,0,14919,5819,0,16409,7767
2,2011,'020500000',  ,KG,0,4512159,2092141,0,319025,167252,0,455250,190568,0,319316,150626,0,446533,211349,0,503182,210850,0,351157,148739,0,355528,164239,0,485131,199266,0,213843,113664,0,435926,194300,0,266795,145508,0,360473,195780
2,2011,'020610011',  ,KG,0,5399612,6805915,0,356192,452561,0,342366,451786,0,428263,594965,0,416679,593863,0,445150,561392,0,523029,610583,0,519112,618240,0,543728,626125,0,503881,589952,0,461899,568202,0,477339,616274,0,381974,521972
2,2011,'020610019',  ,KG,0,10774631,7195313,0,695614,450852,0,636184,433441,0,831575,571375,0,989856,698667,0,873757,616946,0,1028021,700883,0,1104920,706725,0,1018368,644936,0,976078,635217,0,854692,562401,0,882675,584370,0,882891,589500
2,2011,'020610020',  ,KG,0,72119,41923,0,5343,2954,0,2895,1656,0,11682,7075,0,5156,3288,0,4345,2700,0,9257,5658,0,6470,3866,0,4438,2433,0,5762,2989,0,5776,3082,0,5787,3224,0,5208,2998
2,2011,'020610090',  ,KG,0,540,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,232
2,2011,'020621000',  ,KG,0,16380728,13937307,0,1155370,1036911,0,1062381,974295,0,1193818,1190414,0,1522599,1519706,0,1452878,1179392,0,1335823,975927,0,1578476,1198954,0,1575808,1189089,0,1046053,827359,0,1819201,1483754,0,1445506,1244799,0,1192815,1116707
2,2011,'020622000',  ,KG,0,1247985,191311,0,89442,14051,0,117069,17699,0,154361,25642,0,202621,31595,0,119926,16831,0,78093,11511,0,127067,18698,0,102301,16605,0,47045,6312,0,90985,13822,0,77944,12376,0,41131,6169
2,2011,'020629010',  ,KG,0,9392760,4217900,0,835399,356338,0,650686,286238,0,811616,360053,0,1133090,545607,0,859618,399807,0,704327,326952,0,1059813,483345,0,751208,327455,0,591613,263186,0,686188,300240,0,626244,264115,0,682958,304564
2,2011,'020629020',  ,KG,0,476689,208220,0,34713,15101,0,14698,5696,0,43160,18259,0,36168,17078,0,40422,20232,0,11487,4792,0,55905,24344,0,26148,11281,0,35705,14623,0,54076,21529,0,68448,31970,0,55759,23315
2,2011,'020629090',  ,KG,0,446735,192511,0,28948,13171,0,32673,14789,0,13785,6733,0,23262,11077,0,13915,5211,0,27597,11627,0,51806,23415,0,54128,22527,0,9691,3705,0,52266,20378,0,86511,36566,0,52153,23312
2,2011,'020630091',  ,KG,0,202,680,0,0,0,0,0,0,0,72,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,219,0,0,0,0,72,224
2,2011,'020630092',  ,KG,0,1522,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,598
2,2011,'020641090',  ,KG,0,29659,2659,0,0,0,0,0,0,0,0,0,0,10660,976,0,0,0,0,0,0,0,6340,693,0,0,0,0,12659,990,0,0,0,0,0,0,0,0,0
2,2011,'020649091',  ,KG,0,15894028,3597462,0,1216924,258257,0,1076868,236219,0,1242163,277445,0,1376993,304550,0,1405180,310337,0,1384809,323706,0,1559404,353741,0,1284669,297488,0,1335035,296541,0,1360557,306376,0,1323022,314360,0,1328404,318442
2,2011,'020649092',  ,KG,0,4047,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229,1167,0,604,316
2,2011,'020649099',  ,KG,0,152661,90424,0,5385,4008,0,4009,3239,0,1492,1568,0,50378,27814,0,1727,1607,0,25138,13369,0,706,1004,0,2731,2007,0,496,1434,0,3065,2665,0,28182,15645,0,29352,16064
2,2011,'020680000',  ,KG,0,707,646,0,481,421,0,0,0,0,0,0,0,0,0,0,226,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'020690000',  ,KG,0,108077,33015,0,9197,3178,0,4442,947,0,10223,1986,0,5023,2548,0,12375,5001,0,1081,315,0,4862,1565,0,29822,9621,0,0,0,0,13281,3760,0,9127,2190,0,8644,1904
2,2011,'020711000',  ,KG,0,6071,7751,0,0,0,0,0,0,0,243,207,0,442,481,0,399,530,0,377,405,0,1305,1138,0,575,447,0,0,0,0,0,0,0,404,434,0,2326,4109
2,2011,'020712000',  ,KG,0,5027735,965785,0,448221,81422,0,195080,38520,0,313985,61768,0,309122,63788,0,439898,84793,0,480229,90697,0,655163,127462,0,368894,71676,0,402175,77794,0,521649,96263,0,545648,101145,0,347671,70457
2,2011,'020713200',  ,KG,0,368,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,223,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'020714100',  ,KG,0,3429,525,0,0,0,0,0,0,0,0,0,0,1404,229,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,296,0,0,0,0,0,0,0,0,0
2,2011,'020714210',  ,KG,0,25247210,4249276,0,1713260,246313,0,2050048,296512,0,2124063,305749,0,1697739,243042,0,1094580,176216,0,1518390,263428,0,1503564,271743,0,2070232,379034,0,1588863,293912,0,3365886,599560,0,3306007,609490,0,3214578,564277
2,2011,'020714220',  ,KG,0,441559239,125223349,0,35144124,8900153,0,30610896,7839019,0,30304092,8214018,0,38190272,10787514,0,41162656,11795644,0,42617966,12568367,0,39770987,12286567,0,45060692,13615400,0,29653291,8820543,0,30110718,8665374,0,36532785,10021133,0,42400760,11709617
2,2011,'020724000',  ,KG,0,792,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,1225
2,2011,'020725000',  ,KG,0,132973,43632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52279,17837,0,80694,25795,0,0,0
2,2011,'020726000',  ,KG,0,486,609,0,0,0,0,0,0,0,486,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'020727200',  ,KG,0,400422,108724,0,44601,13710,0,24286,5583,0,1100,396,0,5349,3381,0,117985,24305,0,36622,8841,0,700,207,0,32405,7451,0,2500,1647,0,9691,4044,0,81610,26449,0,43573,12710
2,2011,'020733100',  ,KG,0,526002,193522,0,65240,24223,0,38218,11849,0,15799,5259,0,40498,15771,0,68153,27170,0,11320,4370,0,37256,15360,0,46015,17216,0,42467,15666,0,71071,24636,0,50217,16089,0,39748,15913
2,2011,'020733200',  ,KG,0,8166,3780,0,1262,535,0,0,0,0,2699,1348,0,1940,913,0,0,0,0,0,0,0,554,249,0,0,0,0,0,0,0,1268,515,0,443,220,0,0,0
2,2011,'020734000',  ,KG,0,204648,744643,0,13764,48579,0,15159,54958,0,14831,55940,0,16312,63405,0,15634,59004,0,15705,59519,0,15249,56896,0,13934,50408,0,16286,58361,0,20479,70809,0,19431,68591,0,27864,98173
2,2011,'020735100',  ,KG,0,76885,140318,0,4463,7575,0,4571,8415,0,5005,9126,0,6224,12234,0,5037,9474,0,5739,10523,0,6982,13410,0,4746,8698,0,6942,12717,0,7176,12809,0,6549,11585,0,13451,23752
2,2011,'020736100',  ,KG,0,521826,1565877,0,29975,77940,0,1120,5094,0,16095,55801,0,55995,182271,0,44344,137934,0,36267,111616,0,41395,125223,0,52715,165014,0,38929,112751,0,71113,211557,0,76454,229681,0,57424,150995
2,2011,'020736210',  ,KG,0,3671204,3154287,0,362415,323878,0,148885,111455,0,252052,233549,0,373300,326735,0,339299,317600,0,258160,232531,0,384383,320991,0,313876,261588,0,402057,308580,0,224489,197571,0,303820,269734,0,308468,250075
2,2011,'020736220',  ,KG,0,69525,57598,0,4240,2801,0,1400,1046,0,3290,2951,0,10286,8751,0,6181,5514,0,2300,1907,0,5724,4793,0,6796,5074,0,3170,3538,0,10554,8242,0,5137,5049,0,10447,7932
2,2011,'020810000',  ,KG,0,24334,19019,0,854,510,0,2627,2012,0,1053,1035,0,7713,5984,0,999,894,0,0,0,0,4039,3172,0,144,201,0,0,0,0,1691,1229,0,1747,1550,0,3467,2432
2,2011,'020840011',  ,KG,0,502662,439923,0,86400,72378,0,0,0,0,0,0,0,0,0,0,64425,131083,0,103291,71883,0,0,0,0,89775,46149,0,128865,83624,0,0,0,0,0,0,0,29906,34806
2,2011,'020850000',  ,KG,0,13970,11715,0,0,0,0,4364,3146,0,0,0,0,0,0,0,0,0,0,1274,1380,0,0,0,0,0,0,0,0,0,0,7111,5809,0,0,0,0,1221,1380
2,2011,'020890010',  ,KG,0,21960,16831,0,8760,7117,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,1356,0,0,0,0,10800,8358,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'020890090',  ,KG,0,172000,169311,0,21161,10406,0,4038,6209,0,5062,6312,0,17658,15605,0,8784,12863,0,30548,11778,0,10185,10962,0,7943,10210,0,9290,10505,0,27460,34194,0,15305,19267,0,14566,21000
