Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2010,'010619019',NO,KG,3959,29662,528308,581,3957,67945,310,2284,42042,328,2151,39171,287,1648,32880,353,1762,46162,325,2055,41163,401,3688,43641,151,1354,25216,456,3127,68816,286,1429,37650,217,4018,48657,264,2189,34965
2,2010,'010619020',NO,KG,3553,3149,11005,359,957,1164,0,0,0,0,0,0,0,0,0,9,18,239,0,0,0,110,105,584,0,0,0,0,0,0,698,430,2033,966,673,2954,1411,966,4031
2,2010,'010619041',NO,KG,190561,4364,30272,28465,623,4347,9253,232,1414,10360,176,1590,24800,532,4009,17187,407,2679,10750,195,2620,11220,196,1554,11640,327,1719,18359,487,2658,16299,465,2973,19660,430,2891,12568,294,1818
2,2010,'010619042',NO,KG,243,72,878,0,0,0,0,0,0,40,15,241,0,0,0,0,0,0,0,0,0,0,0,0,200,12,218,3,45,419,0,0,0,0,0,0,0,0,0
2,2010,'010619044',NO,KG,1038,389,5564,0,0,0,0,0,0,150,45,461,42,36,332,50,12,215,270,81,1515,0,0,0,0,0,0,214,95,1002,52,20,350,190,80,1195,70,20,494
2,2010,'010619045',NO,KG,13041,630,27050,60,5,274,586,18,1116,2061,62,3998,5508,188,10301,3338,204,7346,742,52,1446,246,44,1344,0,0,0,100,35,491,300,14,251,50,5,211,50,3,272
2,2010,'010619046',NO,KG,407,98,3091,0,0,0,0,0,0,42,27,646,20,11,225,12,1,211,233,40,1117,25,3,319,25,11,279,0,0,0,50,5,294,0,0,0,0,0,0
2,2010,'010619047',NO,KG,15303,2982,261717,1797,365,35192,1131,157,16647,1311,260,27315,996,187,15005,1063,255,19561,1356,214,14836,1100,192,19491,1404,312,23862,1451,259,24517,1540,371,27380,1232,227,19228,922,183,18683
2,2010,'010619049',NO,KG,653,285,5022,140,9,840,40,4,232,200,10,904,62,40,655,0,0,0,0,0,0,0,0,0,4,100,554,28,100,466,4,5,426,0,0,0,175,17,945
2,2010,'010619090',NO,KG,8339,8221,85772,562,123,5252,599,98,5048,836,171,10132,805,1071,12851,780,1232,5702,680,19,3214,507,47,2554,577,55,4357,700,31,3437,751,2913,14720,677,2373,13826,865,88,4679
2,2010,'010620010',NO,KG,344358,67224,181415,11998,6165,17240,24069,7356,13659,29419,4339,10468,40226,7413,18982,37560,7476,17784,27804,1398,11326,55451,4462,15053,59201,5493,17025,20180,4323,14224,14209,5373,17030,12518,5179,11230,11723,8247,17394
2,2010,'010620020',NO,KG,12,25,861,0,0,0,0,0,0,2,20,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,619,0,0,0,0,0,0
2,2010,'010620031',NO,KG,18841,1202,55017,710,70,4854,508,41,3779,2892,176,5919,2714,203,7092,1587,54,3866,2942,108,6213,1504,80,4219,1580,248,6166,1076,47,2659,1672,65,3627,745,26,2420,911,84,4203
2,2010,'010620039',NO,KG,5748,1046,46222,150,34,2744,72,28,2688,268,86,2305,707,65,4437,284,36,1397,432,80,2641,946,221,7039,1387,228,6436,535,69,6334,372,81,2720,161,25,4140,434,93,3341
2,2010,'010620090',NO,KG,842,75,1871,0,0,0,97,10,389,145,15,552,300,20,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,30,641,0,0,0
2,2010,'010631000',NO,KG,935,1056,83828,12,11,1033,16,16,2514,16,38,5166,23,35,4349,17,17,1183,196,146,11367,196,244,13723,94,168,10839,157,134,14017,106,118,9630,51,79,6295,51,50,3712
2,2010,'010632000',NO,KG,3652,1347,90322,1038,160,3306,60,32,2520,320,149,6614,149,71,4963,275,113,13713,165,99,9362,265,122,11123,72,37,4492,364,205,8708,480,122,10326,84,50,5541,380,187,9654
2,2010,'010639010',NO,KG,3442,1782,133885,256,143,7587,354,174,11444,298,148,6740,249,123,18725,39,19,1517,161,81,13655,101,51,2973,244,121,15977,204,101,6999,488,254,27222,388,235,8787,660,332,12259
2,2010,'010639090',NO,KG,10697,854,28239,32,35,1568,120,6,493,378,68,2130,322,98,1975,1275,72,3420,88,13,1984,0,0,0,116,5,310,1707,132,2504,1042,101,3786,2222,155,5232,3395,169,4837
2,2010,'010690011',NO,KG,4476,203,14341,268,9,742,799,44,2077,584,12,1050,365,21,879,518,26,1816,385,22,1917,310,30,1062,40,3,487,167,7,730,718,17,1630,222,6,1471,100,6,480
2,2010,'010690012',NO,KG,1788,104,3107,0,0,0,0,0,0,224,7,240,221,14,504,200,10,227,250,3,860,0,0,0,0,0,0,0,0,0,0,0,0,250,25,241,643,45,1035
2,2010,'010690020',NO,KG,79949842,65076,472580,2771908,2445,31067,8509331,5774,49145,8797271,7675,57318,11777519,11435,73454,6901701,6691,43079,7078973,6308,36862,7073193,6499,33985,6880970,4766,23793,6178563,4771,35983,5750591,3764,38502,5397350,2119,23463,2832472,2829,25929
2,2010,'010690090',NO,KG,83240399171,61012,168653,63253063,2740,12506,73408550,3925,17369,74590780,4519,13473,1377301700,6986,15891,51763550,3925,8620,40556491788,8137,13839,40556336840,8581,15774,91250400,3712,9900,111306000,6348,15195,125130950,5575,15510,97277000,3578,18766,62288550,2986,11810
2,2010,'020120000',  ,KG,0,44803,40367,0,964,910,0,2820,2883,0,3045,2992,0,5447,4642,0,2218,3704,0,5265,3693,0,5039,4600,0,3127,2676,0,3800,3626,0,5709,4189,0,3708,2888,0,3661,3564
2,2010,'020130010',  ,KG,0,28460756,28157709,0,1743461,1833833,0,1781339,1822230,0,2856088,2928329,0,2840487,2982481,0,2138576,2318822,0,2229697,2315553,0,2799098,2706699,0,2748864,2488391,0,2269207,2059514,0,2055772,1926416,0,2485532,2346341,0,2512635,2429100
2,2010,'020130020',  ,KG,0,127599042,57354654,0,7963620,3658640,0,8458270,3825457,0,11789841,5385590,0,12426889,5879775,0,9881992,4706803,0,11256036,5157804,0,11858416,5308190,0,12030724,5148876,0,10313768,4347819,0,9470609,4105763,0,10953672,4738645,0,11195205,5091292
2,2010,'020130030',  ,KG,0,52757035,25945120,0,3092984,1409299,0,3272300,1464926,0,4628064,2129860,0,5350523,2644949,0,4647988,2450311,0,4907478,2565492,0,5137215,2641728,0,4777626,2378562,0,4267124,2099724,0,4177045,2038988,0,4372307,2097423,0,4126381,2023858
2,2010,'020130090',  ,KG,0,2583266,960641,0,295489,102739,0,158903,58267,0,160293,61972,0,133003,56008,0,87998,40654,0,121860,49771,0,129612,54494,0,188604,71306,0,264064,94426,0,287095,102404,0,376922,130203,0,379423,138397
2,2010,'020220000',  ,KG,0,1904956,993164,0,67250,29096,0,101054,44239,0,112941,61865,0,118311,54516,0,99801,56987,0,244760,139738,0,177246,100194,0,183743,103998,0,113536,50705,0,144894,74521,0,351396,169764,0,190024,107541
2,2010,'020230010',  ,KG,0,7898826,4514130,0,594765,319504,0,396504,207898,0,662420,388089,0,784785,486989,0,631518,381101,0,1007588,610214,0,957526,544537,0,728641,367386,0,725357,415320,0,523866,279027,0,588618,327797,0,297238,186268
2,2010,'020230020',  ,KG,0,37921489,13253977,0,2160483,711102,0,2129138,697756,0,2462456,813203,0,2815254,976714,0,3197130,1152781,0,3503871,1261031,0,3204903,1160738,0,3972191,1412140,0,4697902,1628311,0,2344592,824832,0,3707712,1275958,0,3725857,1339411
2,2010,'020230030',  ,KG,0,107667237,33537958,0,5277882,1655542,0,7682283,2417270,0,7585464,2339534,0,7583129,2476201,0,6024732,1928871,0,8061882,2583456,0,8268428,2668588,0,8737538,2739011,0,15141127,4701963,0,7255486,2218839,0,14577219,4296218,0,11472067,3512465
2,2010,'020230090',  ,KG,0,132693530,35569465,0,7366109,1873906,0,9116567,2274784,0,12520960,3266738,0,12186009,3310201,0,9370527,2656982,0,12338840,3519873,0,10673501,2965879,0,11994961,3151343,0,14241233,3693730,0,7247834,1860832,0,13590964,3473910,0,12046025,3521287
2,2010,'020311040',  ,KG,0,1139,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,712,989,0,0,0,0,0,0,0,0,0,0,0,0,0,117,205,0,169,312,0,141,225
2,2010,'020312010',  ,KG,0,635,1110,0,0,0,0,173,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,792,0,0,0,0,0,0
2,2010,'020312021',  ,KG,0,434606,204231,0,23387,10800,0,25739,11686,0,29608,13729,0,46080,22210,0,32260,15751,0,42323,20100,0,43981,21192,0,37409,17433,0,28367,12853,0,34557,16107,0,24057,10599,0,66838,31771
2,2010,'020312022',  ,KG,0,59861,37021,0,323,796,0,3534,3949,0,3571,3209,0,7569,3996,0,7613,4164,0,11927,6467,0,3758,2637,0,4129,2200,0,2986,1725,0,2555,1366,0,5968,3289,0,5928,3223
2,2010,'020319010',  ,KG,0,913,1785,0,0,0,0,245,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,535,0,196,372,0,193,391
2,2010,'020319021',  ,KG,0,54816920,28332595,0,3922929,2013251,0,4716015,2439761,0,4982706,2578106,0,4638334,2396277,0,4116094,2132344,0,4389657,2282438,0,4583943,2381286,0,4766665,2468724,0,4606357,2389239,0,5064800,2628244,0,4590674,2357783,0,4438746,2265142
2,2010,'020319022',  ,KG,0,176051031,92461648,0,12634508,6635997,0,13668288,7178930,0,14935024,7846292,0,14950852,7862530,0,12970984,6819274,0,16059099,8435502,0,14342833,7531451,0,13513602,7093877,0,15289693,8025482,0,14788257,7764720,0,16120446,8459850,0,16777445,8807743
2,2010,'020321040',  ,KG,0,5968,9308,0,0,0,0,2540,3549,0,0,0,0,1142,1371,0,535,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,783,1744,0,0,0,0,968,1596
2,2010,'020322021',  ,KG,0,223024,116204,0,670,351,0,47214,24612,0,7009,3627,0,12963,6778,0,11027,5771,0,14211,7424,0,28828,15016,0,26452,13849,0,14981,7826,0,9027,4675,0,30312,15792,0,20330,10483
2,2010,'020322022',  ,KG,0,1209958,645917,0,95676,51543,0,71413,40118,0,50705,28298,0,120106,63557,0,58237,31492,0,242318,128389,0,145338,77110,0,57165,30406,0,95038,50712,0,96148,50571,0,76842,40432,0,100972,53289
2,2010,'020329010',  ,KG,0,56255,73382,0,969,856,0,0,0,0,0,0,0,4492,6187,0,0,0,0,199,264,0,14867,21466,0,0,0,0,0,0,0,27066,34105,0,6423,8378,0,2239,2126
2,2010,'020329021',  ,KG,0,73451737,38076735,0,6373743,3284975,0,4818577,2469817,0,6269577,3252576,0,6917294,3587308,0,6741880,3506520,0,7549231,3934836,0,6953688,3623400,0,6479967,3367257,0,5668706,2943697,0,5335319,2751251,0,5736290,2981210,0,4607465,2373888
2,2010,'020329022',  ,KG,0,446714810,234939998,0,33471880,17579945,0,28712060,15093111,0,37244499,19575035,0,42689915,22449899,0,40815721,21481099,0,48528935,25515601,0,44771310,23564402,0,41611724,21883593,0,29972121,15778532,0,30897046,16283705,0,34055178,17896048,0,33944421,17839028
2,2010,'020410000',  ,KG,0,8495,16823,0,411,900,0,1135,2345,0,1595,3240,0,1458,3012,0,1118,2197,0,661,1218,0,785,1444,0,546,1022,0,254,447,0,532,998,0,0,0,0,0,0
2,2010,'020422000',  ,KG,0,874612,1156016,0,56688,70613,0,50610,65496,0,81479,102470,0,96539,122938,0,78487,107907,0,64882,89954,0,80407,110250,0,73043,98112,0,71672,92070,0,54707,71362,0,76611,101352,0,89487,123492
2,2010,'020423000',  ,KG,0,5631907,3961050,0,295868,184768,0,360775,235321,0,607317,426263,0,765207,572395,0,539582,415254,0,470626,343150,0,586093,411261,0,535450,369416,0,390679,258359,0,342765,228789,0,361098,247435,0,376447,268639
2,2010,'020430000',  ,KG,0,374365,142272,0,27102,10371,0,6311,2274,0,71735,26955,0,19841,7400,0,29007,11668,0,29705,11956,0,49524,17974,0,56867,20720,0,38673,14217,0,18685,6971,0,14476,6196,0,12439,5570
2,2010,'020441000',  ,KG,0,861920,214011,0,93406,26739,0,110901,25928,0,102860,23392,0,29570,6944,0,66907,19273,0,61268,15213,0,82021,19564,0,123495,31343,0,119984,28443,0,58475,13068,0,0,0,0,13033,4104
2,2010,'020442000',  ,KG,0,4083078,1637467,0,172667,58004,0,114146,47674,0,252742,124844,0,617839,232945,0,634652,243311,0,492207,184801,0,501660,232834,0,409981,163390,0,205248,92277,0,271185,88974,0,98294,46362,0,312457,122051
2,2010,'020443000',  ,KG,0,7078981,4116721,0,774625,385095,0,588388,275727,0,926948,480628,0,633170,352908,0,921394,569568,0,859828,585641,0,789978,527687,0,231490,145658,0,280873,180254,0,398582,214179,0,289397,163616,0,384308,235760
2,2010,'020450000',  ,KG,0,189972,81229,0,8775,3208,0,9088,4916,0,43313,21242,0,19100,7465,0,17851,7193,0,0,0,0,36141,14551,0,0,0,0,16961,6970,0,8746,3481,0,8920,3287,0,21077,8916
2,2010,'020500000',  ,KG,0,5033647,2370969,0,560627,216303,0,487528,200095,0,325229,178082,0,595052,261440,0,305655,181222,0,478722,197796,0,530123,239697,0,343297,199202,0,375391,176986,0,301444,140136,0,325343,188436,0,405236,191574
2,2010,'020610011',  ,KG,0,4529505,5957648,0,207421,290822,0,274045,362414,0,341603,462808,0,388068,544837,0,384252,544842,0,404071,562686,0,453043,599237,0,420611,536976,0,369437,460932,0,372724,463006,0,468891,558986,0,445339,570102
2,2010,'020610019',  ,KG,0,9248414,6534393,0,401804,295764,0,498782,350833,0,664315,478499,0,794156,602523,0,760707,596642,0,923008,684318,0,1048990,745658,0,908144,633463,0,778823,526560,0,818943,539602,0,841444,538110,0,809298,542421
2,2010,'020610020',  ,KG,0,49733,21964,0,13390,4996,0,2778,1331,0,2955,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,587,0,8730,3881,0,6758,3041,0,8276,3674,0,5701,3049
2,2010,'020621000',  ,KG,0,15743952,12461396,0,1103538,855396,0,838457,636293,0,1226469,877316,0,1371954,1018402,0,1228149,998920,0,1411065,1174441,0,1674901,1359446,0,1615519,1317123,0,1380640,1087485,0,1163923,917190,0,1564637,1237677,0,1164700,981707
2,2010,'020622000',  ,KG,0,1386698,209646,0,66925,9450,0,18678,3331,0,54575,10772,0,73538,11303,0,127016,20443,0,198295,32511,0,210475,29107,0,180251,24500,0,138288,19904,0,126045,18858,0,90872,14233,0,101740,15234
2,2010,'020629010',  ,KG,0,10040330,4264300,0,650077,287801,0,313858,160041,0,581045,222092,0,865847,352970,0,719691,287730,0,892234,369875,0,1186189,533947,0,1087195,496961,0,925070,384485,0,847287,355001,0,1252613,524450,0,719224,288947
2,2010,'020629020',  ,KG,0,351668,136180,0,54791,20677,0,16572,7086,0,29438,11336,0,22903,8851,0,40478,15250,0,25281,10971,0,19758,7327,0,20100,8268,0,36443,15935,0,26758,9157,0,41541,14667,0,17605,6655
2,2010,'020629090',  ,KG,0,413085,170362,0,27343,9361,0,24238,9675,0,26882,8458,0,25316,10495,0,31060,13584,0,28267,11944,0,41861,18803,0,35300,14401,0,32468,13637,0,33899,13989,0,71582,30432,0,34869,15583
2,2010,'020630091',  ,KG,0,290,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,258,0,0,0,0,0,0,0,0,0,0,130,479,0,88,337,0,0,0
2,2010,'020630099',  ,KG,0,12717,6740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12717,6740,0,0,0
2,2010,'020641090',  ,KG,0,33959,2749,0,0,0,0,0,0,0,16999,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16960,1316,0,0,0
2,2010,'020649091',  ,KG,0,12447223,2870234,0,873071,179009,0,681333,145238,0,915007,215263,0,1181940,292323,0,1147291,276592,0,980463,235489,0,1241259,290505,0,1200435,286998,0,944505,223387,0,1079809,241047,0,1171784,261440,0,1030326,222943
2,2010,'020649092',  ,KG,0,4044,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'020649099',  ,KG,0,142649,86051,0,5121,4671,0,2096,1648,0,38011,20792,0,6360,4229,0,2285,2426,0,1551,1258,0,3265,3697,0,991,829,0,26532,15211,0,3483,2076,0,28384,16317,0,24570,12897
2,2010,'020680000',  ,KG,0,3758,3577,0,0,0,0,0,0,0,0,0,0,899,845,0,318,323,0,0,0,0,240,229,0,0,0,0,0,0,0,1524,1454,0,282,285,0,495,441
2,2010,'020690000',  ,KG,0,86874,22625,0,2902,1351,0,7335,2139,0,3147,1137,0,10283,3363,0,2199,742,0,6567,2572,0,7363,1409,0,8379,2246,0,2020,582,0,12467,2169,0,6656,1677,0,17556,3238
2,2010,'020711000',  ,KG,0,3811,6189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,450,0,564,457,0,0,0,0,0,0,0,616,882,0,1990,4400
2,2010,'020712000',  ,KG,0,4727341,906602,0,156300,29147,0,121504,24583,0,289051,61674,0,392873,74797,0,389175,82802,0,335611,67450,0,733651,140640,0,362161,67192,0,327582,64825,0,422967,79727,0,454188,80905,0,742278,132860
2,2010,'020713100',  ,KG,0,1366,846,0,0,0,0,0,0,0,0,0,0,1366,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'020713200',  ,KG,0,386,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'020714100',  ,KG,0,15309,4169,0,0,0,0,4491,1578,0,0,0,0,5994,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824,470,0,0,0
2,2010,'020714210',  ,KG,0,25752282,3985912,0,2046198,306920,0,2283905,350935,0,2243477,351260,0,2543458,411247,0,2091537,335798,0,1719224,278590,0,1347339,215854,0,1702425,258878,0,2589814,385836,0,2089084,323782,0,3150786,476235,0,1945035,290577
2,2010,'020714220',  ,KG,0,389767493,90734564,0,27208358,5431783,0,29413211,6202050,0,28200147,6126575,0,36941646,8370413,0,30490113,7457753,0,32616489,7918072,0,34677833,8326447,0,34526534,8358757,0,33525187,8104457,0,35968631,8682948,0,35462533,8212495,0,30736811,7542814
2,2010,'020724000',  ,KG,0,707,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,1039
2,2010,'020725000',  ,KG,0,193831,52324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1019,0,55836,14506,0,95726,25157,0,23604,7363,0,16025,4279
2,2010,'020727200',  ,KG,0,591139,174975,0,0,0,0,0,0,0,47206,15840,0,26640,10162,0,2260,2151,0,89808,29036,0,20132,4686,0,94976,30073,0,124376,32824,0,25745,7134,0,124082,31420,0,35914,11649
2,2010,'020732200',  ,KG,0,728,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'020733100',  ,KG,0,521069,191689,0,16903,5460,0,36785,15198,0,14240,7070,0,22000,8848,0,315,228,0,5492,1714,0,72734,26873,0,27917,11614,0,13705,4937,0,64705,23620,0,151361,50934,0,94912,35193
2,2010,'020733200',  ,KG,0,7437,3584,0,502,277,0,1527,826,0,0,0,0,0,0,0,1054,573,0,0,0,0,0,0,0,0,0,0,1208,479,0,1077,507,0,564,244,0,1505,678
2,2010,'020734000',  ,KG,0,218535,789515,0,14335,58152,0,15558,59566,0,19699,73252,0,18018,68997,0,16149,59402,0,16176,56443,0,15731,54158,0,14592,50107,0,18295,61062,0,20133,70791,0,21211,74918,0,28638,102667
2,2010,'020735100',  ,KG,0,71657,124479,0,4345,8431,0,4534,8177,0,4828,8901,0,5760,11007,0,5095,9555,0,4693,8386,0,5154,9243,0,3394,6045,0,4736,7843,0,7035,12332,0,7832,12469,0,14251,22090
2,2010,'020735200',  ,KG,0,417,362,0,0,0,0,0,0,0,0,0,0,0,0,0,417,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'020736100',  ,KG,0,565099,1631700,0,36790,103671,0,11095,38759,0,23841,82462,0,43095,133183,0,34793,115873,0,51660,145412,0,47908,117850,0,75770,206999,0,54007,144688,0,56024,157643,0,67840,206989,0,62276,178171
2,2010,'020736210',  ,KG,0,2030604,1694262,0,280575,191680,0,149946,99316,0,77637,79097,0,125797,96985,0,55450,58648,0,78317,69671,0,114075,101217,0,148838,119043,0,77487,63666,0,263254,232553,0,284112,241877,0,375116,340509
2,2010,'020736220',  ,KG,0,74032,57233,0,3854,2955,0,2040,1795,0,17392,13168,0,2580,2068,0,2081,1642,0,2613,2125,0,5535,4258,0,5050,3416,0,3326,2577,0,5583,4548,0,11212,8393,0,12766,10288
2,2010,'020810000',  ,KG,0,73560,34083,0,922,656,0,0,0,0,1441,1404,0,34448,9916,0,2174,1958,0,1235,1074,0,11892,6027,0,2841,2136,0,600,426,0,802,481,0,16707,9378,0,498,627
