Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2022,'010229100',  ,NO,0,7441,3063109,0,0,0,0,1315,440030,0,0,0,0,1091,419626,0,1344,503079,0,1201,490277,0,0,0,0,608,338924,0,0,0,0,922,438734,0,0,0,0,960,432439
2,2022,'010229200',  ,NO,0,292,118625,0,0,0,0,51,16871,0,0,0,0,39,14832,0,54,20018,0,42,16930,0,0,0,0,22,12197,0,0,0,0,30,14209,0,0,0,0,54,23568
2,2022,'010310000',  ,NO,0,51,17832,0,0,0,0,8,3613,0,43,14219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2022,'010391000',  ,NO,0,220,73453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,19732,0,149,53721,0,0,0
2,2022,'010392020',  ,NO,0,963,409107,0,0,0,0,68,29170,0,160,51278,0,36,22620,0,50,10018,0,112,57736,0,141,66384,0,0,0,0,145,51798,0,100,48376,0,0,0,0,151,71727
2,2022,'010410000',  ,NO,0,4,8196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8196,0,0,0,0,0,0
2,2022,'010511000',  ,NO,0,308592,1216370,0,0,0,0,37446,148260,0,43380,108915,0,45651,144124,0,0,0,0,51368,199211,0,12119,15760,0,30572,115085,0,0,0,0,39889,181216,0,22696,143081,0,25471,160718
2,2022,'010611000',NO,KG,5386,14466,5473236,0,0,0,549,1537,764407,0,0,0,768,2121,428366,0,0,0,0,0,0,1347,3763,1337074,260,567,362004,768,2008,513560,0,0,0,1434,3931,1675353,260,539,392472
2,2022,'010612090',NO,KG,1,14,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,233,0,0,0,0,0,0,0,0,0
2,2022,'010613000',NO,KG,14,2480,16245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,480,5811,2,2000,10434,0,0,0,0,0,0,0,0,0,0,0,0
2,2022,'010614000',NO,KG,962,1444,12091,135,292,1895,136,109,1380,73,34,421,0,0,0,50,139,848,0,0,0,30,60,809,3,9,450,0,0,0,68,120,563,60,143,1572,407,538,4153
2,2022,'010619010',NO,KG,9649,21347,734580,765,1245,42549,1032,2103,59263,1110,1873,64812,959,1612,50745,723,1985,60977,757,1440,58452,1107,2937,104344,890,1875,70056,691,1294,44507,1027,3096,116408,460,995,33616,128,892,28851
2,2022,'010619090',NO,KG,241590,15072,628665,25757,1610,56766,18646,1110,37398,23545,1135,64552,22292,1543,55531,22917,1449,70680,18862,1295,70328,14015,817,38458,15201,992,27263,21633,1433,48680,22239,1247,57829,17412,1167,52843,19071,1274,48337
2,2022,'010620010',NO,KG,101809,33815,332546,8392,5828,22600,2261,381,10962,7814,1440,22731,2023,209,13944,5470,2980,23476,18929,3772,26844,15896,4311,49960,15018,871,29002,6930,3444,51083,6965,3458,29355,3818,2517,24991,8293,4604,27598
2,2022,'010620020',NO,KG,2,26,1193,0,0,0,0,0,0,0,0,0,1,16,600,0,0,0,0,0,0,0,0,0,1,10,593,0,0,0,0,0,0,0,0,0,0,0,0
2,2022,'010620031',NO,KG,204748,8716,922668,16181,705,58383,14305,678,55646,15921,874,78350,15078,557,64066,29070,855,81947,24151,1059,121240,14884,913,86653,11270,367,47661,15153,582,70201,14571,710,107065,18299,839,78824,15865,577,72632
2,2022,'010620039',NO,KG,29808,5039,419632,1291,260,16270,1280,251,16020,2871,561,32543,1785,252,18491,2146,326,34023,2479,490,31963,1810,275,21482,2442,364,31097,4562,654,65977,3455,572,53616,2743,477,61375,2944,557,36775
2,2022,'010620090',NO,KG,874,122,10198,124,15,1418,0,0,0,138,21,1201,0,0,0,97,15,1050,0,0,0,0,0,0,136,15,2256,0,0,0,131,25,2023,70,30,1230,178,1,1020
2,2022,'010631000',NO,KG,445,288,51858,4,10,1557,0,0,0,0,0,0,0,0,0,37,35,1532,32,16,3988,123,55,15219,67,49,9532,115,66,13876,67,57,6154,0,0,0,0,0,0
2,2022,'010632000',NO,KG,1482,622,117413,50,21,4523,258,121,14279,22,4,1671,38,6,2770,166,177,21567,256,50,10279,23,14,5601,85,26,11403,187,108,24337,127,10,1124,213,43,10900,57,42,8959
2,2022,'010639000',NO,KG,3970,1062,313091,14,8,2396,0,0,0,0,0,0,0,0,0,1961,534,224852,63,28,5725,499,139,17318,0,0,0,232,34,6366,614,147,24379,167,80,15172,420,92,16883
2,2022,'010641000',NO,KG,3057685,16398,599929,324000,1951,56184,357420,2028,61401,336330,1917,74456,303600,1569,55210,176710,978,34983,138105,731,30100,123330,620,26265,80850,367,17244,367260,1832,71915,302970,1550,61821,261630,1377,53681,285480,1478,56669
2,2022,'010649000',NO,KG,316459484,20326,134753,30348724,1683,8506,1068548,229,3310,26440450,1621,6384,26736677,2322,26690,25822524,1833,11239,25339036,1755,13407,25568091,1830,16820,25551483,1812,11526,25365909,1478,7648,1306289,146,4983,52070261,2898,13375,50841492,2719,10865
2,2022,'010690011',NO,KG,32513,749,83900,2081,55,5472,1657,29,5552,6877,157,5898,1914,35,6137,1835,59,5803,5131,54,6528,1837,89,6017,1540,34,4787,2764,63,8472,2148,71,7510,3006,63,11874,1723,40,9850
2,2022,'010690012',NO,KG,4749,172,20471,160,5,881,303,15,1298,69,2,1071,529,12,1861,542,13,1768,226,7,997,143,12,848,124,5,478,650,23,3698,113,5,914,1553,61,4513,337,12,2144
2,2022,'010690019',NO,KG,120,3,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,426,0,0,0,0,0,0,0,0,0
2,2022,'010690090',NO,KG,1670733137,33795,532279,167636284,1472,55639,219314638,2708,56154,139156300,2487,36097,83811300,4945,33822,63462178,2051,23925,51582746,5150,28972,40826428,2126,17457,83139408,2318,20656,109858190,1928,24837,247593766,4184,74818,349196660,2932,111087,115155239,1494,48815
2,2022,'020120000',  ,KG,0,969097,2789778,0,81734,227076,0,94809,252755,0,136944,341985,0,109850,276232,0,70781,186418,0,69977,190509,0,86283,238493,0,62981,189457,0,57515,201051,0,69666,246121,0,73696,261930,0,54861,177751
2,2022,'020130010',  ,KG,0,21236211,41434748,0,1630245,2744947,0,1704805,2891318,0,1833720,3222331,0,1998466,3670390,0,1904900,3845066,0,1859632,3785274,0,1915506,3992747,0,2220586,4392782,0,1709740,3549804,0,1439408,3076690,0,1574138,3278962,0,1445065,2984437
2,2022,'020130020',  ,KG,0,114716660,127774946,0,8278380,8798842,0,8270407,8607451,0,8310386,8985546,0,10886995,12106045,0,11290689,12325829,0,12818388,14131163,0,10562107,11982141,0,10196394,11286066,0,8821362,10395368,0,7441081,8922248,0,9423555,10917257,0,8416916,9316990
2,2022,'020130030',  ,KG,0,76223244,67078756,0,5773438,4957446,0,5897528,5004456,0,6353965,5403304,0,7236232,6572834,0,6957313,6301484,0,7802845,7193821,0,6710551,6331445,0,6780668,6111442,0,6084111,5353481,0,5263295,4637635,0,6178273,5168436,0,5185025,4042972
2,2022,'020130090',  ,KG,0,4131159,3823460,0,575132,440900,0,464772,359725,0,266529,221462,0,278898,248472,0,284624,264836,0,282316,285725,0,259692,274966,0,311457,314732,0,325697,320741,0,342195,349823,0,386599,398560,0,353248,343518
2,2022,'020220000',  ,KG,0,940765,1238354,0,49831,49394,0,10789,10087,0,18611,21789,0,123507,204706,0,27656,40976,0,101054,150796,0,118414,142726,0,176059,239152,0,88736,113181,0,77434,82263,0,117883,140370,0,30791,42914
2,2022,'020230010',  ,KG,0,6419476,7206200,0,580186,489669,0,351727,276209,0,275663,275037,0,596490,590219,0,453004,450329,0,590926,662406,0,416513,531586,0,585864,757180,0,852582,1049121,0,608414,754103,0,628442,782745,0,479665,587596
2,2022,'020230020',  ,KG,0,50942663,45096999,0,3156348,2494194,0,2215838,1762015,0,2236810,1770565,0,5263196,4359805,0,3652379,3255241,0,6711455,5837612,0,6251289,5497441,0,5997122,5365464,0,5475646,5080528,0,4169791,3979729,0,3439957,3485667,0,2372832,2208738
2,2022,'020230030',  ,KG,0,142130487,96935947,0,9376514,5922294,0,8773840,5584397,0,7499665,4753340,0,18860433,12905377,0,10853415,7442940,0,13540969,9466932,0,11145800,7960603,0,13730277,9791175,0,13628939,9617380,0,15857394,11307682,0,8915610,6045023,0,9947631,6138804
2,2022,'020230090',  ,KG,0,142439918,98480045,0,10900242,6245800,0,9994073,5963505,0,6991215,4248048,0,16196597,10270840,0,10274157,7091119,0,13920599,9705686,0,14556621,11041791,0,13470495,10013992,0,14903111,11131908,0,13366932,9902288,0,8710291,6504470,0,9155585,6360598
2,2022,'020312022',  ,KG,0,1043889,708998,0,83838,52057,0,77553,47597,0,127005,79080,0,142820,92223,0,95822,63309,0,122605,83765,0,120628,84475,0,85827,62603,0,44619,33422,0,34502,24895,0,60790,47481,0,47880,38091
2,2022,'020312025',  ,KG,0,8831,4626,0,0,0,0,0,0,0,0,0,0,0,0,0,8831,4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2022,'020319022',  ,KG,0,394609947,236466147,0,37061474,20755252,0,33294064,18622828,0,37569576,21256657,0,36445620,21141212,0,26196626,15345535,0,34312840,20404400,0,30023624,17576065,0,33477955,20069877,0,29347938,17906151,0,28164977,17777351,0,42132291,27719337,0,26582962,17891482
2,2022,'020319025',  ,KG,0,8095775,4236940,0,1780664,932081,0,1784680,934193,0,1391082,728062,0,757752,396555,0,506438,265094,0,790365,413833,0,754992,394534,0,296756,155287,0,33046,17301,0,0,0,0,0,0,0,0,0
2,2022,'020321040',  ,KG,0,16983,23567,0,570,832,0,0,0,0,0,0,0,2852,3991,0,3425,3944,0,1624,1637,0,1313,2069,0,1471,1831,0,3325,5775,0,1135,1763,0,285,461,0,983,1264
2,2022,'020322022',  ,KG,0,1848254,1093490,0,125513,68361,0,118162,63625,0,144738,81228,0,209536,121387,0,111187,68094,0,194235,108537,0,152726,89164,0,173837,103504,0,149551,96577,0,156205,98025,0,137676,84012,0,174888,110976
2,2022,'020322024',  ,KG,0,77037,19424,0,0,0,0,0,0,0,0,0,0,24357,5741,0,0,0,0,0,0,0,0,0,0,25480,6011,0,3050,1067,0,0,0,0,0,0,0,24150,6605
2,2022,'020322025',  ,KG,0,340908,177411,0,31970,16668,0,44018,22828,0,63582,33162,0,17870,9322,0,20031,10430,0,12028,6254,0,31051,16145,0,20023,10416,0,12022,6266,0,29069,15114,0,34055,17709,0,25189,13097
2,2022,'020329022',  ,KG,0,430004803,240675047,0,32729198,17614735,0,25393457,13621563,0,21619400,11561367,0,46609198,24769688,0,32299968,17313261,0,35907320,19516602,0,37142900,20865465,0,40541167,23178549,0,36010689,20992360,0,40980949,24098315,0,41769781,24415917,0,39000776,22727225
2,2022,'020329024',  ,KG,0,19709888,6776758,0,154426,42597,0,71117,25194,0,86360,29425,0,5819052,1985950,0,4739773,1621050,0,4082921,1418466,0,2430217,843437,0,1233158,439718,0,615245,212806,0,214793,72924,0,147855,46607,0,114971,38584
2,2022,'020329025',  ,KG,0,121403264,63378583,0,10619736,5558781,0,11101940,5812968,0,10936681,5727779,0,18901382,9885503,0,13502082,7051188,0,13956436,7264917,0,12447282,6467932,0,10721631,5600142,0,6360270,3314288,0,6222270,3234469,0,3673015,1910075,0,2960539,1550541
2,2022,'020410000',  ,KG,0,13019,24124,0,1054,1174,0,1273,1412,0,1868,3142,0,2743,4286,0,1515,2629,0,1196,1509,0,90,501,0,148,824,0,445,1878,0,931,3124,0,1756,3645,0,0,0
2,2022,'020422000',  ,KG,0,1432182,3676955,0,121954,268329,0,138119,321021,0,130425,312572,0,171993,455449,0,120269,313616,0,136053,353740,0,130753,345042,0,147766,392803,0,104293,283490,0,81544,220539,0,68240,186649,0,80773,223705
2,2022,'020423000',  ,KG,0,7169584,11785462,0,564783,790347,0,513799,742428,0,478782,721929,0,641713,1024678,0,752565,1213848,0,801480,1328734,0,820760,1414057,0,765376,1342595,0,604219,1080236,0,428527,759214,0,376282,665654,0,421298,701742
2,2022,'020430000',  ,KG,0,690277,674969,0,21201,17859,0,55956,49369,0,53031,49504,0,75715,67319,0,57096,59082,0,64994,61351,0,68040,73351,0,117849,119505,0,127819,125341,0,26192,25239,0,20690,24845,0,1694,2204
2,2022,'020441000',  ,KG,0,733010,574519,0,41947,28656,0,56676,42525,0,68340,48727,0,99065,79437,0,72042,60414,0,29663,22108,0,40611,34771,0,122547,98667,0,115974,87203,0,45453,39688,0,40692,32323,0,0,0
2,2022,'020442000',  ,KG,0,4995408,4617828,0,163468,128502,0,420140,366716,0,400790,344461,0,600311,604914,0,407489,381214,0,517590,492383,0,422943,426359,0,662853,653287,0,439826,407330,0,321535,285413,0,460459,369660,0,178004,157589
2,2022,'020443000',  ,KG,0,6975778,9331811,0,574313,618323,0,824642,940418,0,592258,732532,0,878800,1112073,0,640562,862447,0,695071,992891,0,652432,996998,0,638756,962131,0,414158,617930,0,295636,455944,0,405807,583285,0,363343,456839
2,2022,'020450000',  ,KG,0,459239,558722,0,56992,59539,0,0,0,0,48127,54873,0,8098,9908,0,22033,26953,0,40901,52147,0,19584,26226,0,74977,96017,0,96793,126578,0,37835,42969,0,41127,49577,0,12772,13935
2,2022,'020500000',  ,KG,0,5601711,5872627,0,419635,336471,0,526764,460939,0,402968,353737,0,312371,278764,0,499891,536967,0,496415,526951,0,451128,553562,0,675909,739042,0,431263,489276,0,560396,656716,0,487625,543311,0,337346,396891
2,2022,'020610011',  ,KG,0,17767670,56471076,0,1511187,4571026,0,1331918,3987963,0,1655183,5145352,0,1511829,4822402,0,1329195,4339194,0,1813588,6110571,0,1592988,5395871,0,1487255,4944584,0,1520269,4973506,0,1341097,4394902,0,1477863,4401868,0,1195298,3383837
2,2022,'020610019',  ,KG,0,24770430,44808795,0,1741966,2793247,0,1693024,2644960,0,2224993,3561355,0,2444182,4147149,0,1897923,3390075,0,2556196,4611711,0,2328739,4507299,0,2136196,4152670,0,2160144,4219834,0,1740513,3538983,0,2184754,4222346,0,1661800,3019166
2,2022,'020610020',  ,KG,0,25041,32521,0,1003,1070,0,1204,1288,0,3430,4212,0,2986,3807,0,3678,4986,0,3384,4589,0,3982,5684,0,0,0,0,715,929,0,1456,1915,0,1665,2142,0,1538,1899
2,2022,'020610090',  ,KG,0,3131,3898,0,582,660,0,497,581,0,480,582,0,810,1051,0,268,368,0,494,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2022,'020621000',  ,KG,0,24127511,44467923,0,1802938,3571391,0,1458096,2897860,0,1237088,2469142,0,3355809,6329287,0,1932956,3621921,0,2221295,4075546,0,2162041,4089729,0,2270786,4104520,0,2169657,3810464,0,2092581,3827965,0,1583458,2738370,0,1840806,2931728
2,2022,'020622000',  ,KG,0,829337,216200,0,25643,5223,0,10261,3786,0,28570,8504,0,80411,20807,0,9449,1913,0,82202,22313,0,83527,23486,0,198345,43018,0,87643,25030,0,77282,24328,0,57836,12713,0,88168,25079
2,2022,'020629010',  ,KG,0,11440664,11512050,0,586985,459111,0,680415,559071,0,583297,538168,0,1180281,1027134,0,763704,777149,0,992716,927053,0,1187365,1183705,0,1412626,1496511,0,1057445,1165528,0,1139270,1215563,0,907158,1074983,0,949402,1088074
2,2022,'020629020',  ,KG,0,305804,293776,0,33488,26964,0,21882,17217,0,30962,26125,0,37198,33074,0,11231,9237,0,12357,11884,0,33639,28899,0,46099,50430,0,8039,8221,0,15185,17314,0,16758,20495,0,38966,43916
2,2022,'020629090',  ,KG,0,305633,321705,0,21977,13554,0,11446,5531,0,11429,8588,0,14286,6787,0,30594,37059,0,26466,24730,0,3476,2506,0,32585,39067,0,34114,39774,0,58776,80135,0,46993,51033,0,13491,12941
2,2022,'020630091',  ,KG,0,85163,45028,0,4790,2215,0,6168,3309,0,5630,2598,0,6590,3042,0,5140,2372,0,5295,2763,0,7065,3721,0,11266,6256,0,10813,5957,0,6251,3470,0,10850,6234,0,5305,3091
2,2022,'020641090',  ,KG,0,231783,43808,0,0,0,0,18967,2708,0,10980,1696,0,23530,3455,0,67018,12600,0,24151,5589,0,45049,9466,0,23936,4072,0,18152,4222,0,0,0,0,0,0,0,0,0
2,2022,'020649091',  ,KG,0,25808771,12230411,0,1326599,543322,0,1352816,639530,0,2008047,905444,0,2570264,1165962,0,2543447,1126102,0,2841255,1308014,0,2153798,1035572,0,2409227,1154220,0,2076029,1063562,0,2297829,1135676,0,2215149,1225345,0,2014311,927662
2,2022,'020649094',  ,KG,0,3048,687,0,0,0,0,0,0,0,0,0,0,2041,373,0,1007,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2022,'020649095',  ,KG,0,3001,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,1475
2,2022,'020649099',  ,KG,0,34315,47833,0,2720,2601,0,0,0,0,11,1516,0,2708,2767,0,5021,5543,0,6634,7723,0,11,1802,0,6992,8820,0,4253,5691,0,5956,9462,0,9,1908,0,0,0
2,2022,'020680000',  ,KG,0,1960,2895,0,196,208,0,0,0,0,0,0,0,0,0,0,170,231,0,445,750,0,126,222,0,0,0,0,204,269,0,0,0,0,319,615,0,500,600
2,2022,'020690000',  ,KG,0,488233,345477,0,37646,21004,0,52637,29123,0,16082,12743,0,67221,31225,0,52550,32805,0,32762,25191,0,34123,27349,0,24127,27090,0,43178,33495,0,40641,40349,0,37354,26350,0,49912,38753
2,2022,'020711000',  ,KG,0,696,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,205,0,0,0,0,88,232,0,0,0,0,62,205,0,477,1621
2,2022,'020712000',  ,KG,0,23193312,6610382,0,2362736,542537,0,1988841,456237,0,1851466,430110,0,2111804,536596,0,2241015,585044,0,2443566,650399,0,1291394,374560,0,1899120,561666,0,1676395,561092,0,2318106,858251,0,1479567,535930,0,1529302,517960
2,2022,'020713200',  ,KG,0,216,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,678,0,0,0,0,0,0
2,2022,'020714100',  ,KG,0,6183,4547,0,1200,835,0,0,0,0,0,0,0,1800,1400,0,1800,1454,0,300,299,0,0,0,0,0,0,0,0,0,0,783,206,0,0,0,0,300,353
2,2022,'020714210',  ,KG,0,11726843,3159633,0,919522,194602,0,573385,121470,0,707690,155745,0,774430,188693,0,746338,176991,0,1008739,247187,0,1006679,260348,0,1172786,313713,0,1328336,394803,0,1081925,344562,0,1094157,356087,0,1312856,405432
2,2022,'020714220',  ,KG,0,539591364,192873184,0,50500934,14400492,0,47010145,13809732,0,42576066,12456384,0,40679730,11996956,0,39496145,11848979,0,48723272,16135956,0,43333923,16464448,0,44302443,17966593,0,43793423,18735676,0,50529986,22353790,0,47208887,20702045,0,41436410,16002133
2,2022,'020724000',  ,KG,0,507,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1001
2,2022,'020725000',  ,KG,0,8995,11314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,8391,0,182,216,0,0,0,0,1808,2707
2,2022,'020726000',  ,KG,0,294,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,320,0,186,531
2,2022,'020727200',  ,KG,0,472125,190852,0,91089,32303,0,4039,1864,0,48986,15710,0,48322,16747,0,71666,28564,0,47552,19443,0,24494,10734,0,38745,12374,0,55592,25672,0,420,417,0,24489,11763,0,16731,15261
2,2022,'020741000',  ,KG,0,196,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,211,0,0,0,0,87,268,0,0,0
2,2022,'020742000',  ,KG,0,3090180,1169753,0,347300,107666,0,236428,74522,0,335137,106597,0,166197,54385,0,275036,100526,0,373478,138834,0,208094,82799,0,239805,98870,0,212620,91869,0,161014,73793,0,220988,103712,0,314083,136180
2,2022,'020743000',  ,KG,0,26044,217535,0,157,871,0,0,0,0,91,590,0,0,0,0,50,479,0,1848,15477,0,2654,22377,0,987,8161,0,3098,26749,0,6889,55524,0,5464,46197,0,4806,41110
2,2022,'020744000',  ,KG,0,12780,41877,0,1009,1500,0,440,821,0,708,1858,0,550,1573,0,783,3415,0,285,1288,0,514,2497,0,424,1945,0,3373,9825,0,2389,7193,0,1254,5441,0,1051,4521
2,2022,'020745010',  ,KG,0,132586,624612,0,9718,38714,0,40165,136898,0,6492,22327,0,9130,44298,0,15918,57392,0,8017,41626,0,2315,8199,0,0,0,0,5280,26915,0,8570,63378,0,5744,46643,0,21237,138222
2,2022,'020745090',  ,KG,0,3492446,2723999,0,318744,180266,0,306932,211121,0,189430,129528,0,267936,173395,0,214210,172838,0,303018,234703,0,250578,184758,0,230469,194898,0,204791,177586,0,301230,265459,0,363861,345617,0,541247,453830
2,2022,'020752000',  ,KG,0,7657,4259,0,7657,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2022,'020753000',  ,KG,0,590,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2020,0,340,2975,0,0,0
2,2022,'020755100',  ,KG,0,21300,130073,0,1780,6794,0,1100,4178,0,2100,7834,0,0,0,0,2130,9167,0,0,0,0,2440,11332,0,0,0,0,2350,17073,0,0,0,0,8450,64310,0,950,9385
2,2022,'020760200',  ,KG,0,7997,10614,0,0,0,0,795,942,0,623,726,0,4696,4422,0,300,494,0,0,0,0,0,0,0,0,0,0,160,345,0,590,1091,0,423,1201,0,410,1393
2,2022,'020810000',  ,KG,0,57766,52765,0,3565,2801,0,1857,2281,0,1037,1324,0,14879,10906,0,3402,2908,0,10944,9716,0,4336,3939,0,4405,3753,0,3563,3908,0,3167,3625,0,3995,3722,0,2616,3882
2,2022,'020840011',  ,KG,0,186162,190690,0,0,0,0,0,0,0,0,0,0,186162,190690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2022,'020850000',  ,KG,0,15948,28159,0,2036,2346,0,1578,2950,0,0,0,0,1513,3071,0,1253,1777,0,400,1777,0,700,853,0,2473,4293,0,1270,1821,0,1334,3152,0,700,905,0,2691,5214
2,2022,'020890000',  ,KG,0,246234,280761,0,10420,11822,0,10310,8567,0,5781,7089,0,20348,26789,0,34193,28155,0,15754,21653,0,30162,38265,0,15882,20646,0,23806,22204,0,18581,26073,0,48058,50095,0,12939,19403
2,2022,'020910000',  ,KG,0,38110623,9843963,0,2092652,450751,0,2030758,445845,0,2389735,524100,0,3446535,773123,0,3921949,882755,0,3400471,830867,0,3507666,908906,0,3283538,886208,0,3023414,839919,0,3489805,1024283,0,4036722,1220503,0,3487378,1056703
2,2022,'020990000',  ,KG,0,170244,92768,0,0,0,0,0,0,0,0,0,0,0,0,0,22548,12168,0,17688,18273,0,22008,15920,0,12000,4938,0,24000,10350,0,24000,10252,0,24000,10769,0,24000,10098
2,2022,'021011010',  ,KG,0,26815,22483,0,0,0,0,1779,1494,0,9030,7398,0,1221,1060,0,0,0,0,7692,6583,0,2709,2226,0,1411,1142,0,2056,1794,0,480,407,0,0,0,0,437,379
2,2022,'021011020',  ,KG,0,274639,443526,0,6324,16162,0,17121,27090,0,16587,30162,0,20385,37513,0,6393,14618,0,8153,19049,0,23862,42448,0,12396,28753,0,24901,42845,0,14963,22637,0,50139,71964,0,73415,90285
2,2022,'021012010',  ,KG,0,73178,62815,0,12507,10774,0,0,0,0,0,0,0,12012,10294,0,23298,20163,0,13352,11233,0,12009,10351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
