Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2021,'010229100',  ,NO,0,12370,3704018,0,1025,286769,0,0,0,0,1186,338529,0,1071,304691,0,1220,360428,0,1785,638920,0,0,0,0,1285,377765,0,1155,334243,0,1181,352770,0,1222,350435,0,1240,359468
2,2021,'010229200',  ,NO,0,536,155482,0,53,14594,0,0,0,0,44,12510,0,65,18314,0,39,11440,0,60,17417,0,0,0,0,33,9672,0,81,24799,0,48,14359,0,66,18724,0,47,13653
2,2021,'010310000',  ,NO,0,37,16275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16275,0,0,0
2,2021,'010391000',  ,NO,0,134,31936,0,6,4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9276,0,61,9799,0,17,8032
2,2021,'010392020',  ,NO,0,790,324610,0,0,0,0,0,0,0,0,0,0,261,118041,0,0,0,0,87,14432,0,37,20330,0,0,0,0,0,0,0,139,49778,0,69,22423,0,197,99606
2,2021,'010410000',  ,NO,0,19,15738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'010420000',  ,NO,0,23,8710,0,0,0,0,0,0,0,23,8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'010511000',  ,NO,0,493651,1192348,0,49674,129797,0,48705,126187,0,24067,30542,0,75752,229361,0,5995,5566,0,50876,145974,0,42263,52621,0,42646,120639,0,44046,131170,0,13649,17338,0,32633,121287,0,63345,81866
2,2021,'010513000',  ,NO,0,1569,3574,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'010611000',NO,KG,5841,16570,2219267,0,0,0,1177,3644,383512,238,633,105424,240,527,98415,476,1403,227282,720,2159,249488,258,603,109418,1425,4234,542813,0,0,0,238,650,110853,1069,2717,392062,0,0,0
2,2021,'010612090',NO,KG,3,62,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,3015,0,0,0
2,2021,'010613000',NO,KG,14,810,4581,0,0,0,0,0,0,0,0,0,14,810,4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'010614000',NO,KG,1872,1788,12341,519,340,2167,359,339,2122,207,269,1508,133,86,697,216,237,1845,27,53,1280,69,12,244,0,0,0,92,60,486,80,16,277,66,206,792,104,170,923
2,2021,'010619010',NO,KG,10093,15815,483240,646,815,30307,664,1304,36157,1213,2025,63860,970,2052,48259,1024,1152,37278,696,955,32631,731,758,27672,1064,1512,44831,647,1110,34351,660,1843,49227,581,770,30942,1197,1519,47725
2,2021,'010619090',NO,KG,286705,20419,568152,25014,1614,39893,23346,1670,48464,31976,2123,60286,18747,969,26883,29136,2049,71801,30917,2650,55932,14809,1239,36818,19621,1231,32299,28420,1907,45842,24539,1769,61886,23362,1700,39319,16818,1498,48729
2,2021,'010620010',NO,KG,109139,31113,277230,2180,259,7580,6445,4364,22757,6714,3686,18349,7600,4826,23705,3340,769,14901,15147,490,29263,26322,939,23778,8465,251,27420,4596,688,20111,5539,1396,24263,12905,7934,28344,9886,5511,36759
2,2021,'010620020',NO,KG,5,505,6618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,487,6035,1,10,324,0,0,0,0,0,0,2,8,259,0,0,0,0,0,0
2,2021,'010620031',NO,KG,193813,8593,870307,15888,572,51230,11462,505,48146,19585,914,76665,18852,772,85110,27721,1204,102475,22307,784,78180,16024,625,71668,11068,606,54471,13803,547,69263,14012,867,78693,10930,397,82585,12161,800,71821
2,2021,'010620039',NO,KG,33387,4893,418996,2317,327,30405,1729,227,15286,1862,382,23613,2156,442,26343,2562,309,18868,1899,305,19592,2672,437,35547,2775,233,36878,4415,431,62030,4777,769,51954,2799,408,43288,3424,623,55192
2,2021,'010620090',NO,KG,779,162,9793,72,1,859,55,22,402,37,25,592,0,0,0,0,0,0,46,21,469,176,30,873,32,7,1358,88,5,1861,273,51,3379,0,0,0,0,0,0
2,2021,'010631000',NO,KG,104,141,12468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1476,20,39,3475,12,22,2277,26,52,1620,35,17,3620
2,2021,'010632000',NO,KG,2126,1143,167957,41,8,3411,37,11,1739,139,109,11435,181,130,13967,328,162,34595,369,173,24573,70,17,6293,384,178,25372,213,92,11241,173,83,11784,43,27,8167,148,153,15380
2,2021,'010639000',NO,KG,3283,967,30805,459,10,757,0,0,0,154,22,1263,368,30,2004,158,26,3072,0,0,0,63,41,4324,28,61,4418,486,35,3094,0,0,0,633,20,3320,934,722,8553
2,2021,'010641000',NO,KG,3483234,19401,580270,417600,2546,67775,329370,1867,52288,352500,2031,56325,332260,1757,52461,195352,890,33510,154942,735,27831,131240,625,23623,133250,703,23898,389810,2229,64853,364440,2165,62116,320130,1785,55247,362340,2068,60343
2,2021,'010649000',NO,KG,288891223,19202,145783,25903539,1498,6629,26230988,1562,8581,1954144,663,15517,26269511,2027,19221,21108223,1622,21089,25588646,1813,10956,25338336,1778,12906,25822530,1606,7350,26069630,1561,8225,27347544,1722,14841,31192449,1786,10298,26065683,1564,10170
2,2021,'010690011',NO,KG,25931,636,63398,699,44,3004,2704,56,4243,3398,84,6721,2136,77,4983,1926,52,6141,1140,38,2639,1727,38,3952,3178,92,5304,2104,30,8765,1750,42,4598,2101,32,6447,3068,51,6601
2,2021,'010690012',NO,KG,3977,233,18463,161,13,807,352,7,1710,241,31,1192,264,19,815,41,2,387,221,12,788,94,6,1163,180,12,940,677,32,3457,857,65,2641,526,20,3091,363,14,1472
2,2021,'010690019',NO,KG,745,61,2356,0,0,0,0,0,0,0,0,0,454,20,469,161,28,1098,100,10,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,352
2,2021,'010690090',NO,KG,1763380714,40579,501577,158078580,2318,60075,214446685,3958,60290,117342351,5077,41468,148693380,6115,30899,71294215,3715,25960,40453620,2390,15533,61353790,4338,19067,97829366,2477,19470,137332097,2152,23760,275534583,2418,66676,334901643,3527,95178,106120404,2094,43201
2,2021,'020110000',  ,KG,0,1899,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'020120000',  ,KG,0,698133,1615137,0,48812,72555,0,37883,61701,0,67585,124296,0,79344,159615,0,46639,86559,0,42527,84865,0,51281,114760,0,60240,129599,0,61531,156307,0,58147,156135,0,57006,184753,0,87138,283992
2,2021,'020130010',  ,KG,0,23022264,36203753,0,2200230,3084805,0,1786960,2526668,0,1939550,2844253,0,1951145,3043448,0,1749671,2734338,0,2044841,3205936,0,1799126,2913314,0,1843836,3036659,0,2218461,3585084,0,1787743,2935699,0,1507721,2532026,0,2192980,3761523
2,2021,'020130020',  ,KG,0,132640067,122536060,0,10859261,8852820,0,9206906,7618866,0,11593812,9754247,0,13123183,11374858,0,11083442,9783972,0,11880589,10611115,0,12055451,11469769,0,10884859,10507742,0,12157608,11603344,0,10240100,10076834,0,8390445,8867233,0,11164411,12015260
2,2021,'020130030',  ,KG,0,103204632,78184315,0,7044641,4380346,0,6561530,4005538,0,9049051,5765548,0,10222140,7042911,0,9525244,6681430,0,9651601,6909573,0,10839758,8917344,0,10300684,8546109,0,9433784,8072133,0,7944279,7020226,0,6015493,5111257,0,6616427,5731900
2,2021,'020130090',  ,KG,0,4290821,3042684,0,485697,307385,0,300520,194052,0,200971,133738,0,209057,149655,0,176983,128029,0,212191,156174,0,222889,162089,0,254609,180300,0,523820,361546,0,474971,344001,0,478655,359526,0,750458,566189
2,2021,'020220000',  ,KG,0,1024481,855212,0,64160,50121,0,120887,87850,0,26924,22455,0,106774,80830,0,72537,53502,0,77563,78859,0,181568,134911,0,75214,66349,0,78757,75667,0,121213,110917,0,26669,29847,0,72215,63904
2,2021,'020230010',  ,KG,0,6054583,4843484,0,254094,163447,0,263131,184780,0,167872,109786,0,620465,447316,0,502136,390082,0,391493,313213,0,679003,554630,0,1079789,871206,0,629193,538520,0,452493,377434,0,511913,473866,0,503001,419204
2,2021,'020230020',  ,KG,0,42305936,28120677,0,2811083,1618785,0,1686956,995249,0,2396296,1393444,0,3629543,2383749,0,3666312,2404901,0,3742803,2451148,0,3774268,2471756,0,4738383,3198680,0,3920212,2655153,0,4597287,3242114,0,4178823,2937324,0,3163970,2368374
2,2021,'020230030',  ,KG,0,135401203,66531030,0,9263608,3392370,0,9348088,3544512,0,11939625,4571920,0,11941529,5086077,0,11595888,5171948,0,11639797,5575093,0,10555491,5253597,0,12365385,6509723,0,11909980,6401068,0,13683057,8031806,0,10553124,6322389,0,10605631,6670527
2,2021,'020230090',  ,KG,0,136141689,65566210,0,10984536,4544819,0,8018258,3276915,0,8827839,3592783,0,13447040,5827863,0,11247281,5058089,0,12560671,5814324,0,11897942,5767147,0,12180984,6064472,0,9649623,4982632,0,15841036,8418834,0,10931469,6239997,0,10555010,5978335
2,2021,'020312022',  ,KG,0,1202200,731818,0,65012,37016,0,62659,36087,0,91823,55743,0,122277,70553,0,115351,67119,0,140473,83169,0,130747,82742,0,110106,69605,0,101109,63676,0,91845,58187,0,85394,53915,0,85404,54006
2,2021,'020312025',  ,KG,0,38972,20402,0,4272,2236,0,6214,3253,0,6870,3596,0,15050,7880,0,6054,3169,0,512,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'020319022',  ,KG,0,348730131,193473634,0,23035094,12149909,0,21041481,11094645,0,27626278,14571271,0,27431060,14651715,0,26631210,14422493,0,29909295,16482482,0,33255779,19071279,0,32558002,18626406,0,33446875,18940257,0,32139698,18327694,0,32644174,18516891,0,29011185,16618592
2,2021,'020319024',  ,KG,0,1204901,362209,0,284831,85319,0,352644,105242,0,420334,126269,0,122499,37600,0,24593,7779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'020319025',  ,KG,0,69185320,36231816,0,10126172,5304141,0,10190292,5337036,0,12993540,6806107,0,12911765,6762195,0,7767348,4067819,0,5569806,2916664,0,2032089,1063965,0,1395013,729698,0,1918219,1004382,0,1324657,693308,0,1423561,744940,0,1532858,801561
2,2021,'020321040',  ,KG,0,10845,14008,0,572,824,0,0,0,0,0,0,0,1602,1913,0,0,0,0,1420,2037,0,754,704,0,0,0,0,1031,1358,0,572,825,0,2876,3641,0,2018,2706
2,2021,'020322022',  ,KG,0,1095714,603689,0,62260,33650,0,58572,31629,0,48024,25480,0,132107,71390,0,48844,26011,0,77771,42619,0,91554,53715,0,171617,93859,0,128747,71311,0,65612,35303,0,98499,55361,0,112107,63361
2,2021,'020322024',  ,KG,0,108395,32784,0,3989,950,0,0,0,0,25483,8429,0,6515,1965,0,23830,8285,0,0,0,0,0,0,0,0,0,0,24425,6614,0,0,0,0,0,0,0,24153,6541
2,2021,'020322025',  ,KG,0,399196,207957,0,30267,15692,0,33033,17236,0,30573,15924,0,49540,25878,0,38766,20140,0,58751,30632,0,38454,20072,0,13028,6778,0,22842,11882,0,17022,8849,0,27846,14535,0,39074,20339
2,2021,'020329010',  ,KG,0,5600,5766,0,0,0,0,5600,5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'020329022',  ,KG,0,357758819,193843053,0,21952140,11670488,0,20629737,10932782,0,17911920,9494761,0,37562092,19932776,0,23930240,12715031,0,25592297,13761478,0,29618444,16122878,0,36501350,20075389,0,33109431,18303634,0,37828540,20918027,0,38319868,21048200,0,34802760,18867609
2,2021,'020329024',  ,KG,0,9857953,3026580,0,984642,306154,0,1382298,421166,0,1402535,418001,0,2053932,626581,0,1260297,387805,0,973942,298262,0,769373,239090,0,313816,95343,0,174009,55486,0,225626,75651,0,120060,40509,0,197423,62532
2,2021,'020329025',  ,KG,0,113861175,59627300,0,10120458,5298917,0,10500064,5497811,0,8459268,4430328,0,18331643,9601555,0,11407767,5972590,0,12987566,6801921,0,8748183,4581933,0,7164873,3752602,0,5368184,2810680,0,6235334,3265196,0,5802223,3038777,0,8735612,4574990
2,2021,'020410000',  ,KG,0,7780,11132,0,0,0,0,172,361,0,682,1572,0,428,1081,0,0,0,0,274,345,0,0,0,0,164,1099,0,0,0,0,4697,5050,0,102,219,0,1261,1405
2,2021,'020422000',  ,KG,0,1357587,2542549,0,93864,149403,0,124704,210137,0,149832,273332,0,119971,214510,0,142158,245676,0,96755,174986,0,136852,258324,0,92219,178280,0,109217,224313,0,93414,190740,0,84690,179802,0,113911,243046
2,2021,'020423000',  ,KG,0,7577314,9621555,0,496825,535046,0,448529,484575,0,636882,751628,0,740135,913503,0,765812,940264,0,806300,1032892,0,813852,1051329,0,644503,854021,0,725819,973355,0,537158,733294,0,411374,587908,0,550125,763740
2,2021,'020430000',  ,KG,0,363214,268488,0,0,0,0,11253,7372,0,14892,9097,0,74083,54845,0,84540,57642,0,111,220,0,69402,51687,0,67121,53929,0,4086,3078,0,13018,9876,0,17089,13349,0,7619,7393
2,2021,'020441000',  ,KG,0,478273,243582,0,68280,33315,0,3252,1671,0,71117,35962,0,127038,59930,0,59093,29847,0,18745,10331,0,31519,16616,0,28696,15828,0,21962,12130,0,22988,13117,0,18426,10683,0,7157,4152
2,2021,'020442000',  ,KG,0,3322705,2349302,0,204105,132766,0,126932,75454,0,299501,196437,0,603241,406317,0,301844,201773,0,234346,184572,0,279321,209050,0,278241,190406,0,308123,224382,0,266144,192837,0,265919,205146,0,154988,130162
2,2021,'020443000',  ,KG,0,5847153,5733208,0,803905,624852,0,402265,325365,0,619193,518650,0,491275,434889,0,579414,575946,0,658037,651815,0,520969,586657,0,431867,477630,0,350211,413583,0,326238,396217,0,267953,314951,0,395826,412653
2,2021,'020450000',  ,KG,0,466555,442941,0,8156,6831,0,20789,18659,0,43051,41168,0,80657,72091,0,42009,29302,0,36484,35582,0,52183,50637,0,55153,52387,0,33343,34415,0,21037,22320,0,31281,34026,0,42412,45523
2,2021,'020500000',  ,KG,0,4413848,3746652,0,426078,351706,0,336177,245867,0,439712,368468,0,398185,316806,0,269943,225516,0,342167,284941,0,220288,220254,0,347001,308802,0,380831,318645,0,440883,336306,0,378277,325854,0,434306,443487
2,2021,'020610011',  ,KG,0,19674769,50922436,0,1392222,2587162,0,1356210,2555775,0,1799409,3787782,0,1813917,4070061,0,1563764,3432438,0,1649631,3786344,0,1764973,4582996,0,1808434,4973350,0,1724051,5550151,0,1655784,5501010,0,1505613,4820830,0,1640761,5274537
2,2021,'020610019',  ,KG,0,24789134,36734782,0,1974159,2293281,0,1794882,2067806,0,2220601,2612782,0,2445535,2958926,0,2096289,2743157,0,2129129,2908776,0,2362194,3858581,0,2229670,3815884,0,1995639,3586313,0,1929358,3515992,0,1658514,2940606,0,1953164,3432678
2,2021,'020610020',  ,KG,0,6514,5798,0,2206,1579,0,925,683,0,607,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,687,0,768,783,0,774,818,0,561,795
2,2021,'020610090',  ,KG,0,5109,5869,0,0,0,0,0,0,0,0,0,0,549,485,0,597,559,0,1586,2230,0,214,214,0,651,698,0,510,549,0,0,0,0,477,540,0,525,594
2,2021,'020621000',  ,KG,0,21693567,30239380,0,1535489,1277271,0,1321800,1247342,0,1397165,1320681,0,2410853,2545208,0,1687203,1942481,0,1818037,2211204,0,1550125,2027332,0,2095521,2937115,0,1753592,2917996,0,2329550,4297965,0,1918538,3760268,0,1875694,3754517
2,2021,'020622000',  ,KG,0,1127040,213618,0,74211,11377,0,66950,12620,0,109412,19559,0,63309,11806,0,140731,25431,0,167650,31617,0,121963,23953,0,101892,20144,0,124546,23691,0,92985,19842,0,60499,13000,0,2892,578
2,2021,'020629010',  ,KG,0,11850725,8671844,0,932666,573731,0,949386,666095,0,673156,480064,0,1537442,1097395,0,1071959,815374,0,1045405,731483,0,1064810,767163,0,1220074,905797,0,888769,681057,0,1109190,874984,0,603189,491639,0,754679,587062
2,2021,'020629020',  ,KG,0,242916,180285,0,20898,10913,0,2388,1751,0,16113,8965,0,21682,13913,0,2483,1660,0,10653,7779,0,16428,11582,0,17453,12386,0,23507,21634,0,56101,45611,0,24254,19395,0,30956,24696
2,2021,'020629090',  ,KG,0,235452,170934,0,24148,15666,0,12024,6099,0,19774,13428,0,20343,14828,0,28103,20205,0,11337,7291,0,20428,15998,0,13272,12152,0,26583,18814,0,12141,11828,0,14871,15869,0,32428,18756
2,2021,'020630091',  ,KG,0,61425,25253,0,6825,2740,0,4675,1880,0,2900,1169,0,3995,1606,0,4430,1780,0,5060,2032,0,6570,2638,0,6600,3084,0,4775,1916,0,6560,2634,0,5080,2040,0,3955,1734
2,2021,'020641090',  ,KG,0,274083,48149,0,35343,5857,0,32535,6038,0,0,0,0,14335,3554,0,0,0,0,52566,11509,0,0,0,0,38582,6965,0,0,0,0,76521,10764,0,0,0,0,24201,3462
2,2021,'020649091',  ,KG,0,21387420,8112409,0,1188081,378794,0,1456209,487986,0,1713031,560174,0,2305941,793133,0,1630460,564038,0,1755565,611528,0,1523389,600670,0,2075090,837471,0,1787783,742153,0,2186552,907972,0,1809907,810104,0,1955412,818386
2,2021,'020649094',  ,KG,0,8824,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,8824,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'020649099',  ,KG,0,5997,13675,0,491,623,0,0,0,0,1200,2647,0,204,387,0,316,1819,0,10,1442,0,0,0,0,518,2043,0,0,0,0,0,0,0,542,2153,0,2716,2561
2,2021,'020680000',  ,KG,0,696,688,0,0,0,0,0,0,0,0,0,0,0,0,0,358,253,0,0,0,0,0,0,0,0,0,0,181,208,0,0,0,0,0,0,0,157,227
2,2021,'020690000',  ,KG,0,438897,227432,0,40835,16206,0,38670,18291,0,32531,19848,0,36848,18421,0,48572,23718,0,28639,12868,0,28697,16445,0,23608,11583,0,22517,12726,0,49949,27286,0,32499,19647,0,55532,30393
2,2021,'020711000',  ,KG,0,26266,12096,0,95,212,0,89,202,0,23973,4307,0,85,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,201,0,410,1338,0,1532,5627
2,2021,'020712000',  ,KG,0,20510677,4367533,0,1551312,311837,0,1154723,228408,0,2063712,433942,0,1488254,323944,0,1495639,316722,0,1585796,328890,0,1460782,309930,0,1647196,343825,0,1333841,285036,0,2120035,457602,0,2184589,492134,0,2424798,535263
2,2021,'020714100',  ,KG,0,21386,11031,0,7184,4447,0,960,600,0,1860,1180,0,0,0,0,1800,1170,0,0,0,0,0,0,0,2094,548,0,1641,207,0,3807,1482,0,2040,1397,0,0,0
2,2021,'020714210',  ,KG,0,15851389,3068858,0,1086988,182944,0,1044046,171691,0,1021735,178107,0,1045418,175358,0,1287369,227189,0,1163592,220005,0,1471123,285333,0,1587785,318931,0,1217426,250838,0,1549868,318923,0,1840757,405714,0,1535282,333825
2,2021,'020714220',  ,KG,0,559414656,124257900,0,46291483,8616594,0,43315510,8408351,0,52517481,10693492,0,47623578,9862222,0,43446154,8725418,0,40062463,8536940,0,41817711,9353098,0,43699000,10118769,0,42642619,9936335,0,47542245,11411714,0,53746610,13512426,0,56709802,15082541
2,2021,'020724000',  ,KG,0,1096,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,290,0,1007,2967
2,2021,'020725000',  ,KG,0,72968,34701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22054,9712,0,0,0,0,19527,9398,0,26707,12952,0,4680,2639,0,0,0
2,2021,'020727200',  ,KG,0,533876,185764,0,42703,16267,0,46265,12200,0,51163,15862,0,3000,2230,0,13008,4689,0,47267,14638,0,81129,26584,0,0,0,0,66348,24313,0,53042,19094,0,106365,42787,0,23586,7100
2,2021,'020741000',  ,KG,0,1072,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,203,0,0,0,0,0,0,0,410,546,0,146,208,0,377,484
2,2021,'020742000',  ,KG,0,3191850,926240,0,303293,81781,0,252554,69690,0,231864,65959,0,179435,52889,0,223558,62748,0,273120,76987,0,253600,72132,0,245106,71347,0,152022,43287,0,388992,120020,0,334849,100483,0,353457,108917
2,2021,'020743000',  ,KG,0,12113,62961,0,557,2303,0,600,2477,0,950,4352,0,1076,5096,0,697,3463,0,842,4082,0,1144,5594,0,540,2514,0,834,3782,0,1356,6932,0,1403,8394,0,2114,13972
2,2021,'020744000',  ,KG,0,31088,82803,0,959,1579,0,922,1507,0,1155,2041,0,1254,2163,0,855,1453,0,1396,3109,0,3317,9108,0,1944,5504,0,2842,7852,0,3814,11184,0,4358,13373,0,8272,23930
2,2021,'020745010',  ,KG,0,391456,1244821,0,16113,59735,0,21611,50995,0,30876,120304,0,30209,80689,0,27052,90946,0,17165,46116,0,48243,151010,0,23831,68048,0,39123,108247,0,19360,74174,0,57133,199649,0,60740,194908
2,2021,'020745090',  ,KG,0,3335403,2146881,0,330804,196159,0,338719,186013,0,263305,161933,0,282377,183702,0,202397,107535,0,259698,149726,0,244635,162487,0,166640,112601,0,217236,145635,0,240441,167955,0,351023,259571,0,438128,313564
2,2021,'020752000',  ,KG,0,35549,23117,0,0,0,0,0,0,0,727,598,0,4466,3924,0,0,0,0,708,1590,0,0,0,0,0,0,0,0,0,0,20415,11778,0,0,0,0,9233,5227
2,2021,'020753000',  ,KG,0,1643,8069,0,133,551,0,120,570,0,180,882,0,220,1089,0,120,593,0,140,697,0,140,700,0,70,349,0,180,893,0,120,611,0,220,1134,0,0,0
2,2021,'020755100',  ,KG,0,37272,127594,0,3450,11708,0,4270,13584,0,400,1309,0,1960,5809,0,800,2792,0,5450,19462,0,5250,18326,0,1802,6426,0,4850,16681,0,500,1505,0,5330,18390,0,3210,11602
2,2021,'020755200',  ,KG,0,288,313,0,0,0,0,0,0,0,0,0,0,0,0,0,288,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'020760200',  ,KG,0,26837,26272,0,3970,3142,0,1948,2020,0,3463,2448,0,3000,2437,0,700,740,0,1898,2142,0,929,1550,0,400,457,0,400,490,0,5896,5067,0,2624,3233,0,1609,2546
2,2021,'020810000',  ,KG,0,53220,39715,0,12644,7550,0,0,0,0,4095,3629,0,4310,3349,0,12000,6255,0,4029,3362,0,1000,1612,0,2510,2131,0,7002,7325,0,2018,1594,0,3612,2908,0,0,0
2,2021,'020840011',  ,KG,0,211406,182548,0,0,0,0,0,0,0,211406,182548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021,'020850000',  ,KG,0,12034,18735,0,2557,3155,0,1377,2384,0,2545,3304,0,100,1069,0,0,0,0,2600,2704,0,0,0,0,100,1074,0,0,0,0,1377,2510,0,0,0,0,1378,2535
2,2021,'020890000',  ,KG,0,256018,237467,0,25912,20102,0,14536,11918,0,7829,9569,0,13401,13390,0,13228,15366,0,12786,10925,0,21336,15519,0,31113,17854,0,27937,25931,0,13295,18326,0,28012,33439,0,46633,45128
2,2021,'020910000',  ,KG,0,26334905,5322126,0,1673852,347970,0,2002368,392427,0,1822478,345672,0,3068446,583548,0,2476440,470646,0,2333156,447243,0,1856360,346145,0,2285925,474070,0,2821111,602959,0,2014332,449829,0,2334153,506950,0,1646284,354667
2,2021,'020990000',  ,KG,0,1300,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,334,0,0,0,0,0,0,0,0,0
