Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2009,'010290092',  ,NO,0,15275,2128330,0,1469,179588,0,1770,225100,0,1613,212486,0,1393,189257,0,299,64290,0,1456,199345,0,1448,206135,0,0,0,0,1469,212216,0,1458,211728,0,1443,215665,0,1457,212520
2,2009,'010290099',  ,NO,0,542,80448,0,23,2648,0,54,5867,0,150,25686,0,94,12255,0,4,860,0,37,5093,0,47,10177,0,0,0,0,23,3108,0,29,3818,0,50,6821,0,31,4115
2,2009,'010310000',  ,NO,0,161,51948,0,0,0,0,18,8211,0,21,4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,21029,0,0,0,0,31,18047
2,2009,'010391000',  ,NO,0,40,6003,0,0,0,0,0,0,0,20,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3294,0,0,0
2,2009,'010392020',  ,NO,0,510,90289,0,72,22447,0,0,0,0,352,27154,0,0,0,0,15,8342,0,29,20841,0,0,0,0,0,0,0,0,0,0,10,603,0,32,10902,0,0,0
2,2009,'010410000',  ,NO,0,70,10696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5075,0,36,5318,0,2,303,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'010511000',  ,NO,0,560264,745054,0,46919,70121,0,57547,55638,0,13465,19216,0,24689,48394,0,96455,140025,0,15263,12140,0,80860,103309,0,55068,51650,0,13709,20687,0,78192,104234,0,33854,56578,0,44243,63062
2,2009,'010519000',  ,NO,0,21674,26984,0,5840,922,0,2823,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,8145,17213,0,1130,1599,0,0,0,0,1308,1704,0,0,0,0,2428,3389
2,2009,'010611000',NO,KG,5089,15371,1142694,0,0,0,362,984,67595,440,1449,112162,592,1818,122953,576,1953,124129,673,1662,150911,604,1803,116750,491,1631,145850,115,377,22181,115,458,18966,408,1402,89649,713,1834,171548
2,2009,'010619012',NO,KG,13583,5975,98482,1178,563,8174,1022,464,7359,1193,548,8852,1797,831,13758,1113,461,7913,910,384,6808,1057,463,7538,653,291,4966,1229,498,8072,1356,611,10521,1065,445,7660,1010,416,6861
2,2009,'010619019',NO,KG,2923,20338,363714,312,1939,34472,316,2490,34355,208,1261,23581,404,2757,57807,243,1671,33997,233,1622,31839,257,2270,31603,71,466,8369,142,1015,18003,347,2158,38518,230,1644,30417,160,1045,20753
2,2009,'010619020',NO,KG,4067,9060,17130,1045,2732,4248,761,2029,2647,141,83,461,42,42,1163,0,0,0,8,9,323,56,113,903,0,0,0,358,954,1191,360,960,1138,357,962,1655,939,1176,3401
2,2009,'010619030',NO,KG,53,6,505,0,0,0,0,0,0,0,0,0,0,0,0,53,6,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'010619041',NO,KG,195176,5124,30682,21225,680,3336,12200,276,1565,14378,394,2213,25070,689,3995,23345,626,3584,12127,264,1902,7857,309,1293,13152,360,2136,15652,363,2632,21560,465,3534,13320,375,2138,15290,323,2354
2,2009,'010619042',NO,KG,418,103,1708,170,27,561,0,0,0,0,0,0,40,20,249,160,37,613,0,0,0,0,0,0,0,0,0,0,0,0,48,19,285,0,0,0,0,0,0
2,2009,'010619044',NO,KG,508,140,3246,162,53,1035,0,0,0,60,24,379,147,30,1043,89,18,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,237,0,0,0
2,2009,'010619045',NO,KG,17443,844,39855,50,1,270,1272,48,2517,3490,127,7588,6200,271,12572,3822,183,10089,1350,75,3082,650,35,693,220,52,1034,100,30,607,0,0,0,289,22,1403,0,0,0
2,2009,'010619046',NO,KG,262,44,3779,16,5,650,90,9,649,0,0,0,0,0,0,30,9,771,105,12,1034,0,0,0,0,0,0,21,9,675,0,0,0,0,0,0,0,0,0
2,2009,'010619047',NO,KG,14138,2617,284285,1458,249,17679,1093,195,24399,1155,274,25462,1356,281,36143,708,119,16967,981,155,15907,1526,299,38750,1499,251,22677,660,108,10132,1524,298,34293,1064,190,18159,1114,198,23717
2,2009,'010619049',NO,KG,1379,156,4011,52,5,268,0,0,0,0,0,0,0,0,0,196,75,1501,845,45,1095,0,0,0,116,12,456,130,16,440,0,0,0,40,3,251,0,0,0
2,2009,'010619090',NO,KG,9440,6081,94104,751,88,3918,845,172,4956,1259,503,20802,606,80,4732,936,134,5754,795,65,5572,563,379,13317,552,90,3624,1116,103,5099,518,107,4774,521,4135,13652,978,225,7904
2,2009,'010620010',NO,KG,386377,74787,176712,14368,5907,12593,12435,7558,13771,45861,7142,18747,30013,6288,15576,41084,6697,14227,20555,3476,10172,75093,4127,16929,46567,3009,14242,36055,7773,16333,26182,6187,11185,22915,8434,15929,15249,8189,17008
2,2009,'010620020',NO,KG,30,41,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,312,0,0,0,0,0,0,0,0,0,7,4,503,0,0,0
2,2009,'010620031',NO,KG,30166,1381,52091,1040,88,2791,729,45,2275,2681,104,6340,6096,186,7109,4633,178,6169,1251,93,4305,2650,170,5841,1278,156,5627,2496,135,3727,4577,101,2745,1404,93,2224,1331,32,2938
2,2009,'010620039',NO,KG,5945,1155,52646,152,130,2379,157,15,1586,530,134,2740,947,95,4033,379,75,3660,519,104,4939,585,51,9614,949,98,5609,571,76,4533,444,44,3504,310,256,6736,402,77,3313
2,2009,'010620090',NO,KG,193,134,1303,0,0,0,75,3,294,3,120,252,13,5,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,242,99,3,256,0,0,0
2,2009,'010631000',NO,KG,755,581,71357,0,0,0,5,6,860,0,0,0,56,59,5901,67,18,2138,3,2,235,107,28,5360,33,52,6935,125,78,10767,146,128,17963,128,99,10823,85,111,10375
2,2009,'010632000',NO,KG,12308,2229,126358,44,13,1171,121,52,5687,259,80,5813,1667,240,18055,1808,178,10248,1772,363,19187,1504,273,25928,1207,208,10784,744,182,8353,1313,167,7469,1179,305,9740,690,168,3923
2,2009,'010639010',NO,KG,3039,1655,130109,0,0,0,0,0,0,0,0,0,130,64,23013,33,33,323,344,184,9014,488,234,14201,79,50,2436,317,157,6629,582,340,36239,398,198,22690,668,395,15564
2,2009,'010639090',NO,KG,16273,1008,23139,0,0,0,1691,65,1268,110,10,323,3863,180,3091,1799,181,3868,2213,107,2779,160,8,252,505,39,1388,659,113,1863,1340,93,2088,2277,81,2518,1656,131,3701
2,2009,'010690011',NO,KG,5242,112,7163,286,10,361,450,6,512,956,43,1386,1747,15,1597,563,8,762,110,3,227,169,11,525,627,14,1137,0,0,0,0,0,0,0,0,0,334,2,656
2,2009,'010690012',NO,KG,1478,73,2408,0,0,0,0,0,0,200,3,250,151,8,210,47,4,226,164,8,318,83,2,511,0,0,0,200,5,235,0,0,0,0,0,0,633,43,658
2,2009,'010690020',NO,KG,66190850,57667,492233,1107870,2148,25267,5365309,4787,39308,7424604,6376,61687,10192797,10797,75462,4133733,5181,45066,4990786,5410,37733,5637034,5591,34936,6550385,5089,29830,7969224,5188,43321,5451754,2616,41113,5603960,2560,35451,1763394,1924,23059
2,2009,'010690090',NO,KG,73823451362,63415,160720,59596000,1855,10912,66102450,5558,18498,62624000,4589,13276,171184250,9431,18810,25021881,7826,13538,24454000,7308,12404,43508865,4302,11649,73058721310,3834,12154,63948056,4014,9234,97658550,5288,11174,71837000,3389,17062,78795000,6021,12009
2,2009,'020120000',  ,KG,0,31284,30629,0,1347,1164,0,2050,1457,0,2339,2522,0,2675,3803,0,2853,3155,0,3396,4084,0,2871,3260,0,3768,2831,0,4944,3036,0,1993,1859,0,1850,1896,0,1198,1562
2,2009,'020130010',  ,KG,0,29260400,27504633,0,1889507,1790443,0,2412996,2125369,0,2596396,2342390,0,2831626,2560698,0,2327187,2142225,0,2555711,2343711,0,2757678,2601557,0,2263042,2205641,0,2438847,2248692,0,2434990,2321893,0,2407020,2412670,0,2345400,2409344
2,2009,'020130020',  ,KG,0,126196948,53715827,0,8584266,3630837,0,10568913,4285922,0,10479974,4427405,0,11314308,4752809,0,9594735,4084611,0,11140836,4607029,0,11895894,5065846,0,10263482,4447518,0,10233206,4414705,0,10857106,4601978,0,10979066,4836269,0,10285162,4560898
2,2009,'020130030',  ,KG,0,54749649,25827875,0,3305024,1465089,0,3883276,1607262,0,4354977,1937523,0,4750511,2206779,0,4531428,2225973,0,5864473,2908121,0,6357329,3181070,0,4767928,2378540,0,4212148,2035990,0,4475286,2047496,0,4244634,2002704,0,4002635,1831328
2,2009,'020130090',  ,KG,0,2489011,891654,0,176023,64367,0,139889,48939,0,163463,60754,0,184265,68230,0,180421,65544,0,141035,52895,0,116391,46201,0,132786,50413,0,197124,70626,0,245281,87075,0,390337,133812,0,421996,142798
2,2009,'020220000',  ,KG,0,1834574,800989,0,12759,8977,0,26121,26256,0,38575,19885,0,76503,43370,0,105756,54043,0,222460,91090,0,427215,186272,0,301618,126247,0,114496,50139,0,285083,111251,0,135149,50137,0,88839,33322
2,2009,'020230010',  ,KG,0,7152333,3540990,0,604167,303113,0,325384,142490,0,406164,196601,0,474437,239735,0,412502,213894,0,721032,310626,0,962493,511399,0,691137,364061,0,780412,385053,0,859693,409388,0,442870,217790,0,472042,246840
2,2009,'020230020',  ,KG,0,32406013,10089877,0,3552979,1074202,0,2704564,789696,0,1869278,581044,0,2684036,802520,0,2019057,617854,0,3272141,998592,0,3107229,1008488,0,2468701,786849,0,2128488,691852,0,3814757,1209525,0,2297490,746215,0,2487293,783040
2,2009,'020230030',  ,KG,0,97386243,33077270,0,6653246,2060369,0,6773205,2060475,0,5538442,1835977,0,8041075,2734141,0,4870894,1693095,0,9436622,3225464,0,10884967,4039244,0,8318695,3171301,0,7138703,2538191,0,13319388,4460846,0,5203040,1738218,0,11207966,3519949
2,2009,'020230090',  ,KG,0,129629286,30746698,0,11823879,2968750,0,11989226,2722989,0,9756095,2256713,0,9539004,2340713,0,8230347,2082260,0,14252208,3415636,0,13139968,3064122,0,9652458,2331633,0,9076355,2117265,0,12877259,2947587,0,7919911,1909812,0,11372576,2589218
2,2009,'020311040',  ,KG,0,1740,3487,0,99,214,0,0,0,0,0,0,0,312,650,0,214,420,0,213,417,0,441,823,0,118,214,0,152,291,0,82,211,0,109,247,0,0,0
2,2009,'020312010',  ,KG,0,879,1611,0,120,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,277,0,175,317,0,288,526,0,142,258
2,2009,'020312021',  ,KG,0,367877,172227,0,17284,7787,0,21894,9702,0,32414,14927,0,38556,17687,0,36756,17469,0,27428,12634,0,42790,20378,0,28680,13520,0,24681,11806,0,21604,10016,0,35397,16736,0,40393,19565
2,2009,'020312022',  ,KG,0,33082,33705,0,13956,9057,0,1919,2678,0,1225,2746,0,4437,5177,0,1145,2668,0,679,1723,0,1066,2606,0,1974,1839,0,334,741,0,71,311,0,0,0,0,6276,4159
2,2009,'020319010',  ,KG,0,1522,3088,0,161,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,484,0,234,476,0,530,1081,0,357,701
2,2009,'020319021',  ,KG,0,54738994,27904147,0,5048659,2559624,0,5303902,2656633,0,4904719,2463691,0,5365686,2741651,0,4182010,2145714,0,4224031,2186822,0,5213085,2681242,0,4222595,2171873,0,4775532,2456703,0,3760634,1898182,0,3455773,1746023,0,4282368,2195989
2,2009,'020319022',  ,KG,0,178593901,93895597,0,15207444,8000883,0,16339503,8590563,0,17257238,9074434,0,17401017,9150342,0,14735984,7745355,0,12335870,6480297,0,16096304,8452097,0,13523389,7110399,0,13769843,7244208,0,14073350,7396565,0,13470928,7084604,0,14383031,7565850
2,2009,'020321010',  ,KG,0,313,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,235,0,0,0,0,0,0
2,2009,'020321040',  ,KG,0,5380,7979,0,0,0,0,1142,1225,0,0,0,0,0,0,0,2544,4180,0,1154,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,1010
2,2009,'020322010',  ,KG,0,307,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,374
2,2009,'020322021',  ,KG,0,142816,73126,0,9226,4831,0,26725,13797,0,27772,14463,0,7947,4153,0,24088,11519,0,10935,5684,0,11509,5982,0,0,0,0,1556,785,0,15466,7941,0,505,261,0,7087,3710
2,2009,'020322022',  ,KG,0,1111995,599089,0,118132,63549,0,150860,81290,0,110866,59611,0,106709,57351,0,89044,48417,0,98662,52872,0,119064,63838,0,82462,44261,0,48099,26755,0,61873,33799,0,48739,26213,0,77485,41133
2,2009,'020329010',  ,KG,0,41697,50380,0,0,0,0,0,0,0,0,0,0,0,0,0,11930,13359,0,0,0,0,0,0,0,0,0,0,25316,32196,0,1970,2076,0,933,1287,0,1548,1462
2,2009,'020329021',  ,KG,0,111855795,58215900,0,9910852,5157152,0,8556008,4451567,0,10973935,5716633,0,10095214,5262213,0,10835223,5644769,0,10991860,5744803,0,8892022,4627020,0,8087605,4203114,0,8490135,4429744,0,8834760,4591102,0,8114536,4213776,0,8073645,4174007
2,2009,'020329022',  ,KG,0,356041932,187452156,0,31014406,16327668,0,26502152,13966987,0,31146120,16384357,0,29379421,15480484,0,32043207,16876639,0,33798241,17774677,0,31655948,16657774,0,26636497,14042700,0,23535629,12419380,0,28601525,15031632,0,27200884,14325934,0,34527902,18163924
2,2009,'020410000',  ,KG,0,1451,3110,0,0,0,0,0,0,0,0,0,0,256,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1918,0,402,952
2,2009,'020422000',  ,KG,0,857601,1059250,0,61569,75092,0,62834,70144,0,71094,84603,0,84917,102916,0,73284,89019,0,83550,102619,0,83543,107864,0,60096,78481,0,71120,93242,0,74744,93656,0,59264,73906,0,71586,87708
2,2009,'020423000',  ,KG,0,5920544,3433549,0,370031,193928,0,394379,202476,0,527281,276694,0,762880,413722,0,589784,337021,0,538544,319932,0,686085,425868,0,488158,314789,0,432756,270276,0,407565,246405,0,335545,204551,0,387536,227887
2,2009,'020430000',  ,KG,0,522312,221901,0,63229,31004,0,24255,6634,0,37303,10586,0,36646,11684,0,49103,16239,0,51109,19826,0,50436,18151,0,40142,16041,0,38808,14938,0,168,243,0,43978,16342,0,87135,60213
2,2009,'020441000',  ,KG,0,633602,121857,0,91723,15128,0,51637,8849,0,76708,13371,0,126009,24342,0,56809,11208,0,58592,12092,0,59839,12182,0,29333,6034,0,0,0,0,31101,6681,0,44237,10015,0,7614,1955
2,2009,'020442000',  ,KG,0,5956156,1928890,0,997895,264222,0,502837,147308,0,884055,250044,0,1053323,333772,0,242595,79397,0,476573,166751,0,632571,214016,0,320004,141053,0,122047,49101,0,179109,81559,0,275201,94348,0,269946,107319
2,2009,'020443000',  ,KG,0,9781055,4419567,0,1424358,596026,0,949068,395105,0,1083997,486532,0,1579397,704631,0,1032255,491071,0,885409,418084,0,996549,497976,0,316202,147902,0,243257,113567,0,384669,174858,0,453480,186549,0,432414,207266
2,2009,'020450000',  ,KG,0,152087,55062,0,2552,827,0,0,0,0,25899,8008,0,5774,1884,0,25546,7942,0,16283,5228,0,14398,8906,0,15048,5134,0,8048,2877,0,18089,6874,0,0,0,0,20450,7382
2,2009,'020500000',  ,KG,0,5171532,2480522,0,558103,240781,0,265493,145484,0,387616,196506,0,379231,208365,0,475357,207246,0,395648,207192,0,583604,253042,0,347814,193826,0,452463,190760,0,378895,188428,0,598762,261526,0,348546,187366
2,2009,'020610011',  ,KG,0,4286572,6262159,0,256089,388467,0,260119,386768,0,332888,509380,0,362414,561152,0,347140,536077,0,461145,697192,0,410041,625407,0,421557,598818,0,391614,562915,0,384805,509413,0,343115,460769,0,315645,425801
2,2009,'020610019',  ,KG,0,8141308,6448060,0,424638,342729,0,464377,359706,0,556707,457070,0,655997,556332,0,655982,573823,0,907791,771577,0,922834,757649,0,790104,610389,0,786430,595423,0,722487,517436,0,676087,492404,0,577874,413522
2,2009,'020610020',  ,KG,0,75959,29363,0,0,0,0,11659,4178,0,7295,3516,0,2563,1252,0,2760,1357,0,0,0,0,0,0,0,0,0,0,6284,2715,0,10637,3863,0,17100,6185,0,17661,6297
2,2009,'020621000',  ,KG,0,14171507,11206875,0,1562306,1445095,0,887659,745832,0,882997,708718,0,1366964,836050,0,922289,562863,0,1437373,952843,0,1520843,1324285,0,1302084,1226198,0,798952,692494,0,1427993,1127608,0,1024405,759100,0,1037642,825789
2,2009,'020622000',  ,KG,0,1854369,253937,0,224560,36134,0,127479,18057,0,69053,11023,0,164952,24050,0,163995,22425,0,271075,31544,0,262374,33622,0,198860,25052,0,100432,14671,0,160320,21102,0,62665,9353,0,48604,6904
2,2009,'020629010',  ,KG,0,9322214,3574476,0,734705,254374,0,725005,252449,0,781624,235070,0,808472,260797,0,471833,172735,0,847958,294234,0,1114509,483375,0,856101,422202,0,599875,257090,0,1050629,426654,0,669454,242716,0,662049,272780
2,2009,'020629020',  ,KG,0,336329,117684,0,29167,9185,0,28214,8849,0,9526,3748,0,34831,12682,0,19826,7281,0,32787,12218,0,38138,13006,0,12991,6062,0,35208,11584,0,26393,8910,0,52031,18112,0,17217,6047
2,2009,'020629090',  ,KG,0,266117,95744,0,35594,17025,0,24072,9057,0,20965,8126,0,12644,4743,0,9305,3609,0,32480,10294,0,19161,6914,0,28104,10423,0,11573,3956,0,33708,8447,0,11299,3971,0,27212,9179
2,2009,'020630091',  ,KG,0,267,1267,0,47,202,0,0,0,0,44,216,0,44,215,0,44,216,0,44,209,0,44,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'020630099',  ,KG,0,391,600,0,0,0,0,391,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'020641090',  ,KG,0,61679,5662,0,0,0,0,12799,1115,0,0,0,0,9940,1032,0,0,0,0,12320,1174,0,0,0,0,0,0,0,13180,1186,0,0,0,0,0,0,0,13440,1155
2,2009,'020649091',  ,KG,0,12835924,3061830,0,1408735,337795,0,1287264,301122,0,1025499,248970,0,1295846,328992,0,1215752,285998,0,1209720,310976,0,1148643,287330,0,834825,193651,0,997457,234862,0,783130,180906,0,952806,209773,0,676247,141455
2,2009,'020649099',  ,KG,0,50838,41482,0,24807,14208,0,1672,1600,0,158,605,0,2874,3122,0,876,1480,0,4921,4014,0,3482,3675,0,1185,1556,0,2382,3008,0,1730,1769,0,3829,3657,0,2922,2788
2,2009,'020680000',  ,KG,0,6356,5525,0,208,201,0,0,0,0,808,566,0,442,467,0,2036,1389,0,593,622,0,1159,1182,0,542,557,0,231,220,0,0,0,0,0,0,0,337,321
2,2009,'020690000',  ,KG,0,75752,26111,0,1280,345,0,10298,2272,0,1318,713,0,3936,733,0,3307,870,0,9939,4155,0,9590,4324,0,10553,4154,0,4621,1059,0,3994,1022,0,6176,1844,0,10740,4620
2,2009,'020711000',  ,KG,0,4158,5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,1389,0,291,228,0,0,0,0,0,0,0,0,0,0,1903,3981
2,2009,'020712000',  ,KG,0,4973787,960860,0,241926,51855,0,231234,49611,0,304215,55919,0,231028,54375,0,397597,76311,0,269218,60621,0,544817,106186,0,493865,88855,0,495819,92739,0,510201,94571,0,744783,134633,0,509084,95184
2,2009,'020713200',  ,KG,0,162,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,230
2,2009,'020714100',  ,KG,0,4437,1006,0,1854,329,0,0,0,0,0,0,0,0,0,0,1494,256,0,1089,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'020714210',  ,KG,0,16274352,2537724,0,797063,127576,0,779681,109187,0,613422,94624,0,1735429,250982,0,1460509,219410,0,1557985,231364,0,1356401,215168,0,805593,141743,0,1445249,232661,0,2081934,318141,0,2228579,358673,0,1412507,238195
2,2009,'020714220',  ,KG,0,309838753,73612660,0,30149285,10256914,0,25025414,8113842,0,21952816,6720912,0,22759401,5396805,0,29767693,6470244,0,31689082,6491748,0,24772815,5421732,0,20469805,4507554,0,26316701,5562843,0,24030816,4754512,0,22637101,4372182,0,30267824,5543372
2,2009,'020724000',  ,KG,0,527,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,901
2,2009,'020725000',  ,KG,0,158391,46218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19770,4498,0,62849,18995,0,65569,20670,0,10203,2055,0,0,0
2,2009,'020727200',  ,KG,0,343985,81433,0,750,283,0,23609,1753,0,41752,6531,0,18643,5054,0,42624,10852,0,0,0,0,48515,9925,0,1200,423,0,79116,22431,0,54628,14464,0,29819,7667,0,3329,2050
2,2009,'020732100',  ,KG,0,254,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,204,0,0,0,0,0,0,0,0,0
2,2009,'020732200',  ,KG,0,821,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,231,0,0,0,0,183,214,0,348,295,0,0,0,0,0,0,0,159,294
2,2009,'020733100',  ,KG,0,669077,233779,0,24382,10966,0,4867,1624,0,93998,34533,0,93421,31720,0,96928,32058,0,77823,28884,0,31846,11071,0,35806,14651,0,15757,5344,0,53552,17771,0,61504,20014,0,79193,25143
2,2009,'020733200',  ,KG,0,7308,3970,0,0,0,0,0,0,0,0,0,0,498,253,0,483,234,0,1143,632,0,0,0,0,554,355,0,0,0,0,2526,1350,0,1340,722,0,764,424
2,2009,'020734000',  ,KG,0,227544,887296,0,15630,62327,0,14026,48308,0,18437,66024,0,17710,65196,0,15692,58182,0,19066,77059,0,17139,70117,0,15818,64803,0,18652,75210,0,21570,86662,0,21963,85163,0,31841,128245
2,2009,'020735100',  ,KG,0,61054,119023,0,4906,9454,0,1935,2518,0,1709,2150,0,4061,6066,0,3232,5454,0,4473,9609,0,5912,13346,0,4917,10646,0,6386,13188,0,6570,13703,0,4365,9247,0,12588,23642
2,2009,'020735200',  ,KG,0,814,876,0,0,0,0,614,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,252,0,0,0
2,2009,'020736100',  ,KG,0,383777,1298178,0,21903,70858,0,31177,91010,0,13185,43303,0,18129,52111,0,32762,119036,0,31456,105097,0,17864,63100,0,38222,131839,0,47658,152438,0,32895,113380,0,46476,161448,0,52050,194558
2,2009,'020736210',  ,KG,0,3922403,2489175,0,50943,58668,0,15806,14286,0,16623,19149,0,431213,290595,0,764937,441019,0,333797,198166,0,280386,183840,0,307550,195988,0,417125,273654,0,378634,234412,0,441025,272209,0,484364,307189
2,2009,'020736220',  ,KG,0,61933,55432,0,4310,3248,0,3135,2116,0,459,443,0,11843,9578,0,904,645,0,4033,4199,0,3549,3996,0,8236,8117,0,6203,5566,0,9812,7920,0,2359,2903,0,7090,6701
2,2009,'020810000',  ,KG,0,34644,25181,0,0,0,0,3445,2388,0,460,582,0,13663,6559,0,760,970,0,3142,2934,0,1023,1278,0,162,204,0,1721,1485,0,5333,4074,0,1150,1137,0,3785,3570
2,2009,'020840011',  ,KG,0,1016,2103,0,0,0,0,1016,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'020850000',  ,KG,0,3729,4197,0,1002,1055,0,0,0,0,0,0,0,0,0,0,1151,1122,0,0,0,0,0,0,0,1326,1640,0,0,0,0,0,0,0,0,0,0,250,380
2,2009,'020890010',  ,KG,0,24540,20968,0,0,0,0,0,0,0,0,0,0,0,0,0,11400,10054,0,0,0,0,0,0,0,1200,654,0,0,0,0,600,316,0,11340,9944,0,0,0
