Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2023,'010612090',NO,KG,9,21,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,1199,0,0,0,4,2,302,0,0,0,0,0,0,0,0,0,1,3,450
2,2023,'010614000',NO,KG,586,754,10017,141,123,773,59,8,250,176,178,2168,47,153,1265,0,0,0,67,73,482,0,0,0,22,32,1262,0,0,0,48,114,1836,23,70,1339,3,3,642
2,2023,'010619010',NO,KG,8805,21408,789580,305,2174,70562,246,1574,52503,709,1196,44239,814,1114,54127,896,3000,113485,1160,2940,102414,364,994,44217,703,1485,51535,694,1400,54053,949,1240,47312,1175,2267,75773,790,2024,79360
2,2023,'010619090',NO,KG,206167,12396,662086,22850,1384,38866,19335,1238,57014,15534,955,45471,17878,1124,51247,21673,1194,52721,14609,1007,77785,11806,712,35871,11959,482,46195,17559,880,53928,19653,1292,74418,15479,1097,75125,17832,1031,53445
2,2023,'010620010',NO,KG,94385,26136,320073,5556,1898,33996,9934,2021,36257,6179,349,13976,4936,1350,18435,3211,309,22828,9387,5111,26439,16986,972,51395,9184,4026,23180,6148,767,18693,9966,832,18423,5825,3187,29391,7073,5314,27060
2,2023,'010620020',NO,KG,47,13,2028,0,0,0,0,0,0,0,0,0,47,13,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2023,'010620031',NO,KG,154872,6681,763716,11814,642,69993,14357,425,39950,13126,643,75273,17823,824,59112,9714,399,45318,18098,783,85480,12358,420,58972,10797,422,56822,13766,644,90896,13493,505,62217,10047,512,55452,9479,462,64231
2,2023,'010620039',NO,KG,26362,5142,386925,1736,268,18308,1724,370,25491,2147,553,40752,2301,607,41639,1570,232,21780,3010,649,32684,1801,294,25912,1838,419,31066,3836,619,44841,2580,405,47136,1800,301,29658,2019,425,27658
2,2023,'010620090',NO,KG,316,46,5562,0,0,0,0,0,0,28,3,481,0,0,0,0,0,0,80,23,1435,0,0,0,0,0,0,70,10,866,65,7,1530,0,0,0,73,3,1250
2,2023,'010631000',NO,KG,509,403,87693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,55,10285,114,55,22782,188,131,27928,0,0,0,69,102,14454,36,25,6409,35,35,5835
2,2023,'010632000',NO,KG,1646,364,111973,35,5,2227,0,0,0,93,4,3240,112,55,18614,40,41,6318,42,35,7980,138,29,5802,177,39,14247,616,51,11039,107,38,18683,191,47,18697,95,20,5126
2,2023,'010639000',NO,KG,4090,760,238975,0,0,0,0,0,0,214,24,1076,136,68,73588,0,0,0,542,270,87894,40,19,2187,862,78,9385,56,25,7357,1087,122,29139,150,24,3494,1003,130,24855
2,2023,'010641000',NO,KG,2875488,14728,638192,325060,1707,65043,302340,1527,60855,364510,1768,76530,253380,1297,54026,160740,831,35919,119080,577,27850,136028,700,32747,96230,458,22815,303150,1495,68845,295530,1623,69542,237990,1278,57690,281450,1467,66330
2,2023,'010649000',NO,KG,256767888,16582,137715,25308875,1321,6447,1185867,289,5328,26153117,1750,14186,26443824,2272,16824,612793,480,12180,25806115,1884,16403,25909397,1684,14800,25589545,1449,10921,45889420,2463,11443,1412585,155,7562,26337861,1379,11548,26118489,1456,10073
2,2023,'010690011',NO,KG,27521,763,103205,2687,65,12608,2463,44,5314,2176,51,8558,1889,47,6830,1373,27,1887,3312,137,13837,1815,23,5479,2146,104,8689,1966,65,7994,1810,47,8979,2617,70,9951,3267,83,13079
2,2023,'010690012',NO,KG,3470,129,20582,401,13,1942,138,7,1045,608,35,1911,684,18,4236,100,2,388,217,8,1439,98,4,271,0,0,0,490,12,4745,32,6,618,283,4,2147,419,20,1840
2,2023,'010690019',NO,KG,120,6,215,0,0,0,0,0,0,0,0,0,120,6,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2023,'010690090',NO,KG,1896031416,31587,612622,176853863,573,58429,239648990,1518,60982,129411017,4467,45689,89955606,4216,38684,67847261,2037,26610,58855260,3432,27447,46500660,2212,20520,94202681,2152,25042,116778022,1691,26578,273491941,3995,77693,470169628,4005,153776,132316487,1289,51172
2,2023,'020120000',  ,KG,0,708530,2249256,0,59166,196838,0,60291,173391,0,68314,191540,0,69934,207800,0,38612,127969,0,39901,134762,0,57625,183724,0,55849,176663,0,54439,167224,0,60369,210150,0,76245,268162,0,67785,211033
2,2023,'020130010',  ,KG,0,19796423,38030901,0,1561966,2929118,0,1255442,2244817,0,1665527,3148649,0,2075655,3827995,0,1650529,3107713,0,1823775,3466180,0,2061247,3955571,0,1683413,3160380,0,1510351,2996797,0,1632340,3279165,0,1336739,2778451,0,1539439,3136065
2,2023,'020130020',  ,KG,0,97920820,112190292,0,8005374,8704942,0,5974823,6505110,0,8763522,9443707,0,10356498,11196166,0,7617726,8711883,0,8227101,9531694,0,9654835,11327453,0,8675021,10081836,0,7614485,8963719,0,8502500,10146210,0,7045214,8500957,0,7483721,9076615
2,2023,'020130030',  ,KG,0,77421387,64390282,0,6124744,4437309,0,5809245,3993994,0,7019422,5300378,0,8359653,6416349,0,6635011,5460310,0,6218823,5369948,0,7388435,6649235,0,6656083,5910005,0,5848315,5137416,0,6155781,5555763,0,5632737,5081349,0,5573138,5078226
2,2023,'020130090',  ,KG,0,3362947,3252436,0,329754,317239,0,225262,219955,0,261514,247451,0,243752,238824,0,161624,161264,0,194348,201560,0,210582,213850,0,254538,245175,0,309759,299835,0,426232,416156,0,373786,356244,0,371796,334883
2,2023,'020220000',  ,KG,0,782150,823455,0,63037,36417,0,30137,25199,0,119397,140796,0,119344,109337,0,46866,54398,0,144060,161135,0,47135,60603,0,35048,43746,0,72364,55613,0,19762,25910,0,27072,20509,0,57928,89792
2,2023,'020230010',  ,KG,0,8183036,8798254,0,652844,580921,0,512382,529441,0,305078,352765,0,881573,890331,0,865917,877171,0,659787,787674,0,882059,1045665,0,770179,941540,0,850290,972344,0,707912,788221,0,594995,556732,0,500020,475449
2,2023,'020230020',  ,KG,0,36059937,31699675,0,2663625,2266886,0,1715794,1412585,0,1516125,1248955,0,5615214,4582340,0,3880127,3189633,0,3264980,2762170,0,1940074,1776761,0,3848969,3449424,0,3846375,3435138,0,2848135,2764591,0,2737218,2678712,0,2183301,2132480
2,2023,'020230030',  ,KG,0,141358049,79878847,0,10187098,5536365,0,13256256,6749759,0,10885127,5668489,0,23364596,11736428,0,14025116,7494037,0,13110874,7217745,0,8118033,4712190,0,13152017,7996332,0,7790525,4826695,0,9820979,6475073,0,7772360,5009923,0,9875068,6455811
2,2023,'020230090',  ,KG,0,118345784,69142331,0,10266504,6275224,0,9149906,5214925,0,6192427,4041216,0,16827086,9118880,0,11487270,6439221,0,9980527,5641593,0,8338543,5227741,0,10537567,6032994,0,9147445,5639734,0,10139486,6044746,0,7822737,4731625,0,8456286,4734432
2,2023,'020312022',  ,KG,0,746985,550062,0,42593,34327,0,47166,36614,0,64812,42740,0,79741,57300,0,87107,62283,0,63728,43955,0,65936,49193,0,59374,44761,0,26781,20253,0,57115,42627,0,78817,60000,0,73815,56009
2,2023,'020319022',  ,KG,0,391696797,244786863,0,34513342,22157292,0,30851880,19316016,0,35759171,21224990,0,33196634,19743318,0,34785304,20280080,0,30770074,17818871,0,29921466,18277157,0,35383829,22315692,0,26643034,17202116,0,33451481,22051480,0,35621109,23807404,0,30799473,20592447
2,2023,'020319025',  ,KG,0,979650,511193,0,2904,1335,0,8217,4304,0,186183,97464,0,61997,32478,0,207521,108691,0,163774,85625,0,306888,159225,0,20114,10518,0,22052,11553,0,0,0,0,0,0,0,0,0
2,2023,'020321040',  ,KG,0,7716,13770,0,0,0,0,2227,3215,0,0,0,0,0,0,0,1661,2879,0,1307,2522,0,0,0,0,817,1600,0,1135,2357,0,0,0,0,569,1197,0,0,0
2,2023,'020322022',  ,KG,0,2338567,1456923,0,153087,100975,0,159811,94790,0,208181,129005,0,296603,174379,0,147619,92351,0,259866,160663,0,225503,143916,0,176058,109329,0,151964,102796,0,265755,162243,0,140408,88352,0,153712,98124
2,2023,'020322024',  ,KG,0,86101,23446,0,24466,6380,0,12690,3566,0,0,0,0,0,0,0,0,0,0,24495,7124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24450,6376
2,2023,'020322025',  ,KG,0,412114,214286,0,20093,10447,0,25033,13018,0,38017,19773,0,25988,13515,0,18067,9393,0,67709,35194,0,37654,19580,0,24123,12543,0,45142,23475,0,46154,24002,0,22071,11475,0,42063,21871
2,2023,'020329022',  ,KG,0,479785718,281268829,0,37358949,22004191,0,37320550,21687135,0,29916721,17245878,0,68205714,38953509,0,46946997,26545559,0,42518301,24548438,0,39696225,23443669,0,36335790,21825232,0,33367863,19926863,0,34881214,20893601,0,37851869,22778136,0,35385525,21416618
2,2023,'020329024',  ,KG,0,1982749,731232,0,53683,15515,0,61884,22045,0,72000,27037,0,567770,206009,0,132086,49523,0,146209,56130,0,70095,27894,0,71174,26791,0,142760,51973,0,314209,116505,0,248966,94404,0,101913,37406
2,2023,'020329025',  ,KG,0,41676470,21535412,0,2739489,1434587,0,2831859,1482294,0,2871121,1502309,0,7250581,3754821,0,7473892,3829080,0,7406156,3784593,0,4600273,2388559,0,1859196,947481,0,1372068,711904,0,1182279,619138,0,920948,479557,0,1168608,601089
2,2023,'020410000',  ,KG,0,6815,15695,0,256,802,0,403,1219,0,1722,3015,0,1880,3371,0,204,570,0,312,1177,0,241,1233,0,163,960,0,251,1121,0,1305,1950,0,78,277,0,0,0
2,2023,'020422000',  ,KG,0,1118873,3015411,0,49927,127930,0,90238,255043,0,146861,413036,0,133024,353493,0,112197,299035,0,92426,249234,0,97347,257377,0,73820,199016,0,77262,209573,0,98613,261075,0,62191,161841,0,84967,228758
2,2023,'020423000',  ,KG,0,6454642,9018004,0,326114,494926,0,328432,493686,0,476104,714212,0,671958,952034,0,630376,909539,0,585996,858010,0,705165,993834,0,544984,714000,0,523566,697550,0,706889,918029,0,399435,543384,0,555623,728800
2,2023,'020430000',  ,KG,0,517225,477897,0,68666,65035,0,97317,86501,0,0,0,0,34649,36540,0,46617,47220,0,34888,28739,0,73178,69660,0,23550,19494,0,31430,27631,0,16919,13888,0,53108,32629,0,36903,50560
2,2023,'020441000',  ,KG,0,653593,375603,0,53840,36322,0,55508,31724,0,137530,77338,0,164336,93027,0,120667,66203,0,9724,6971,0,52559,30366,0,6455,3739,0,23678,13929,0,5399,2667,0,0,0,0,23897,13317
2,2023,'020442000',  ,KG,0,3232719,2259663,0,219865,189867,0,150092,103795,0,415702,272367,0,382227,258345,0,484826,341299,0,255335,174695,0,290240,209772,0,249668,166131,0,339384,220750,0,120867,75040,0,108724,95821,0,215789,151781
2,2023,'020443000',  ,KG,0,6551744,6206667,0,532988,576191,0,430423,382882,0,595183,533465,0,866854,826353,0,689860,674201,0,544000,573292,0,856315,840403,0,457922,447970,0,432162,403440,0,348093,275492,0,369805,321527,0,428139,351451
2,2023,'020450000',  ,KG,0,448919,359106,0,22883,24176,0,22929,18662,0,88117,69209,0,58843,48091,0,79155,67242,0,15528,12524,0,43744,35476,0,535,1629,0,38080,30524,0,44652,32141,0,31444,17203,0,3009,2229
2,2023,'020500000',  ,KG,0,4376493,5215611,0,493054,512803,0,203355,241648,0,482788,566116,0,248017,301736,0,398968,428505,0,404899,459972,0,334426,463452,0,346704,440542,0,374160,415955,0,337355,430227,0,358199,441321,0,394568,513334
2,2023,'020610011',  ,KG,0,18590849,53724939,0,1302745,3354427,0,1177600,3009368,0,1540661,4076507,0,1754147,4651185,0,1613420,4546006,0,1501008,4330610,0,1788525,5581170,0,1699883,5252222,0,1507339,4652099,0,1647333,5141900,0,1534320,4624390,0,1523868,4505055
2,2023,'020610019',  ,KG,0,25388484,51798343,0,1990105,3442047,0,1694183,2928102,0,2237517,4100263,0,2458379,4538407,0,2268158,4706090,0,1986758,4260760,0,2466582,5600811,0,2194501,4984913,0,1870712,4167715,0,2178525,4791485,0,2003293,4124017,0,2039771,4153733
2,2023,'020610020',  ,KG,0,34746,44263,0,3071,3473,0,1961,2192,0,3673,4254,0,1549,1780,0,3055,3642,0,5054,6188,0,4104,5216,0,3259,4643,0,3389,4923,0,1205,1840,0,2271,3165,0,2155,2947
2,2023,'020610090',  ,KG,0,3173,3423,0,628,661,0,1067,1102,0,534,591,0,506,547,0,237,262,0,0,0,0,0,0,0,201,260,0,0,0,0,0,0,0,0,0,0,0,0
2,2023,'020621000',  ,KG,0,25595857,35478078,0,1843678,2491333,0,2020460,2697053,0,1614460,1999928,0,3262423,3910173,0,2023262,2425236,0,1939149,2473376,0,2055670,2919936,0,2667552,3860751,0,1942597,3088539,0,2239802,3422337,0,1880531,2973999,0,2106273,3215417
2,2023,'020622000',  ,KG,0,1073355,285228,0,61816,15606,0,75772,16440,0,49248,15024,0,109544,28769,0,83496,18885,0,108190,28284,0,63678,19731,0,166261,41709,0,82773,23503,0,94036,25251,0,75134,22273,0,103407,29753
2,2023,'020629010',  ,KG,0,13646133,14247500,0,1057600,1109125,0,789537,853826,0,759927,749336,0,1826352,1812645,0,1331545,1440186,0,963911,1030559,0,1216085,1297423,0,1484239,1604507,0,1081164,1117157,0,1176016,1231973,0,934015,944264,0,1025742,1056499
2,2023,'020629020',  ,KG,0,394609,428226,0,29680,34338,0,22990,23041,0,24298,25617,0,56996,54949,0,73193,80053,0,49348,53704,0,21783,25526,0,23070,26839,0,13081,15045,0,42871,47260,0,18571,21831,0,18728,20023
2,2023,'020629090',  ,KG,0,274211,229337,0,48243,35474,0,5136,4279,0,71452,63444,0,36498,35806,0,6690,5841,0,13298,11668,0,11198,11375,0,46526,32162,0,7350,6830,0,7598,6209,0,11819,10585,0,8403,5664
2,2023,'020630091',  ,KG,0,107750,67804,0,6840,4160,0,7650,4633,0,5988,3696,0,7040,4192,0,6905,4121,0,8920,5225,0,9655,5965,0,14715,9248,0,7485,4859,0,12755,8397,0,12271,8269,0,7526,5039
2,2023,'020641090',  ,KG,0,282459,65540,0,14060,3336,0,0,0,0,0,0,0,37181,11154,0,0,0,0,23874,7856,0,23434,5274,0,47425,10472,0,31410,5733,0,72345,13996,0,16800,2234,0,15930,5485
2,2023,'020649091',  ,KG,0,26449521,13043795,0,1961484,1003385,0,2031835,916686,0,1555300,838802,0,3172698,1477407,0,2816777,1365776,0,2524207,1133065,0,2032894,1070616,0,2210161,1124286,0,2175447,1115027,0,2148748,1108250,0,1957528,973385,0,1862442,917110
2,2023,'020649094',  ,KG,0,3969,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969,1541,0,0,0,0,0,0
2,2023,'020649095',  ,KG,0,11875,5636,0,0,0,0,3016,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8859,4228,0,0,0,0,0,0
2,2023,'020649099',  ,KG,0,71801,66921,0,0,0,0,119,244,0,5966,8540,0,6045,4702,0,5400,6412,0,14243,11856,0,5649,5419,0,10126,9345,0,21300,15589,0,8,1310,0,912,478,0,2033,3026
2,2023,'020680000',  ,KG,0,2048,2627,0,500,600,0,862,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,1002,0,0,0
2,2023,'020690000',  ,KG,0,657100,499823,0,105089,66805,0,29684,19204,0,97556,64556,0,35640,31420,0,44918,37764,0,62570,41093,0,42210,40428,0,54203,44645,0,75977,59188,0,23170,20907,0,26741,25307,0,59342,48506
2,2023,'020711000',  ,KG,0,2460,5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,490,0,56,201,0,277,960,0,390,1317,0,787,1266,0,119,239,0,688,1274
2,2023,'020712000',  ,KG,0,15182866,4550860,0,1476773,476431,0,1065320,315852,0,938829,280163,0,989886,274869,0,764027,194223,0,1954114,551583,0,1624532,480109,0,1559779,449235,0,1257095,384327,0,656067,217567,0,844168,270088,0,2052276,656413
2,2023,'020713100',  ,KG,0,130,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,219,0,0,0,0,0,0
2,2023,'020713200',  ,KG,0,3048,3794,0,0,0,0,0,0,0,0,0,0,0,0,0,160,812,0,0,0,0,0,0,0,1016,860,0,0,0,0,1008,989,0,0,0,0,864,1133
2,2023,'020714100',  ,KG,0,4394,2048,0,0,0,0,0,0,0,0,0,0,200,278,0,0,0,0,300,332,0,150,259,0,0,0,0,350,386,0,0,0,0,3394,793,0,0,0
2,2023,'020714210',  ,KG,0,13264162,3730239,0,788741,223199,0,575172,154395,0,1033298,280405,0,1044907,264365,0,849623,213514,0,1129929,301426,0,609748,171858,0,1420883,397828,0,1535020,444676,0,1702571,505294,0,1332018,404117,0,1242252,369162
2,2023,'020714220',  ,KG,0,556384853,184083114,0,42095018,13914173,0,45474885,13612299,0,45573026,13456551,0,45377554,13277490,0,50103070,15120750,0,54621934,18398718,0,44451770,16102114,0,52972969,18537987,0,45579838,15943174,0,45444862,16264722,0,37005163,13413073,0,47684764,16042063
2,2023,'020724000',  ,KG,0,463,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,559
2,2023,'020725000',  ,KG,0,140461,111193,0,0,0,0,3015,1685,0,4193,5253,0,0,0,0,32110,25149,0,9944,7923,0,28203,24849,0,2125,1706,0,0,0,0,24828,20165,0,36043,24463,0,0,0
2,2023,'020727200',  ,KG,0,329048,178095,0,0,0,0,565,872,0,17759,8157,0,26677,11889,0,16210,13754,0,51923,32864,0,24024,11251,0,5296,3712,0,14913,6861,0,54430,21513,0,16774,19242,0,100477,47980
2,2023,'020741000',  ,KG,0,987,2978,0,0,0,0,0,0,0,251,782,0,268,746,0,165,498,0,175,529,0,65,218,0,63,205,0,0,0,0,0,0,0,0,0,0,0,0
2,2023,'020742000',  ,KG,0,3034297,1457991,0,175025,75069,0,102838,43018,0,265088,117727,0,338878,146399,0,130604,59769,0,308262,145290,0,242712,118837,0,271021,133482,0,301394,153065,0,298863,154579,0,280719,147607,0,318893,163149
2,2023,'020743000',  ,KG,0,34829,311331,0,2761,23867,0,2619,22172,0,1687,14643,0,1859,15867,0,3274,25198,0,3212,28001,0,4182,38405,0,974,11145,0,3462,32780,0,3750,33648,0,3566,33430,0,3483,32175
2,2023,'020744000',  ,KG,0,21074,87580,0,586,2239,0,1425,6032,0,825,3583,0,917,4290,0,967,4827,0,1006,4902,0,740,3859,0,3606,16816,0,9630,34150,0,988,5122,0,253,1186,0,131,574
2,2023,'020745010',  ,KG,0,271084,1841610,0,22657,120718,0,26975,148211,0,2370,7499,0,7300,42551,0,7500,47973,0,300,2729,0,8938,73165,0,13569,109008,0,27511,210669,0,12288,85105,0,63188,431933,0,78488,562049
2,2023,'020745090',  ,KG,0,4237469,4381971,0,250196,190450,0,277261,277575,0,358708,335228,0,386406,372040,0,263022,290711,0,341058,321179,0,313367,346559,0,320907,350372,0,349902,347743,0,419446,450177,0,429188,478311,0,528008,621626
2,2023,'020752000',  ,KG,0,20033,25211,0,0,0,0,0,0,0,0,0,0,0,0,0,6310,8314,0,0,0,0,0,0,0,0,0,0,0,0,0,13723,16897,0,0,0,0,0,0
2,2023,'020753000',  ,KG,0,650,5951,0,0,0,0,0,0,0,0,0,0,0,0,0,100,945,0,0,0,0,0,0,0,0,0,0,200,1875,0,280,2501,0,70,630,0,0,0
2,2023,'020755100',  ,KG,0,13720,115892,0,1400,10254,0,2590,20917,0,530,3726,0,550,4209,0,800,6611,0,100,955,0,1400,12939,0,0,0,0,100,897,0,500,4465,0,4690,40707,0,1060,10212
2,2023,'020755200',  ,KG,0,2200,836,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,277,0,0,0
2,2023,'020760200',  ,KG,0,13765,35043,0,373,1020,0,306,922,0,715,2393,0,553,1815,0,633,2217,0,398,1456,0,279,1127,0,713,3120,0,2824,8277,0,0,0,0,0,0,0,6971,12696
2,2023,'020810000',  ,KG,0,68611,69860,0,2521,2124,0,13344,10924,0,256,467,0,5287,6554,0,12000,9637,0,0,0,0,5211,6420,0,2316,3018,0,4428,6182,0,5012,6393,0,18236,18141,0,0,0
2,2023,'020840011',  ,KG,0,2891158,3415625,0,223342,244836,0,121474,134383,0,0,0,0,2546342,3036406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2023,'020850000',  ,KG,0,16842,32546,0,900,1202,0,1401,3227,0,1294,1974,0,1427,3300,0,1309,1985,0,1384,3203,0,1647,3095,0,1992,2861,0,1409,3351,0,1393,3386,0,1388,3231,0,1298,1731
2,2023,'020860000',  ,KG,0,1250,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,2651,0,0,0,0,0,0,0,0,0,0,0,0
2,2023,'020890000',  ,KG,0,311630,436490,0,33713,47677,0,12355,16395,0,28725,35923,0,31568,28896,0,34210,43018,0,18530,35283,0,28361,40812,0,17958,25917,0,32939,48289,0,16806,30661,0,16954,21992,0,39511,61627
2,2023,'020910000',  ,KG,0,50758849,16679559,0,3742849,1184972,0,3551225,1142491,0,5486662,1832271,0,5016708,1646774,0,4746552,1573036,0,4962921,1687946,0,3852398,1313526,0,4362998,1445237,0,3609456,1204802,0,4569210,1499988,0,3762511,1212353,0,3095359,936163
2,2023,'020990000',  ,KG,0,419364,116360,0,24270,9765,0,24000,9184,0,25200,10476,0,26004,9535,0,2000,939,0,48000,14021,0,24500,4524,0,3000,708,0,72000,19008,0,74140,19761,0,48250,9463,0,48000,8976
2,2023,'021011010',  ,KG,0,6159,5265,0,1291,1144,0,1206,971,0,305,270,0,1339,1186,0,0,0,0,2018,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2023,'021011020',  ,KG,0,222443,487585,0,5789,9870,0,15429,28137,0,17692,44919,0,20287,45000,0,20714,34010,0,15166,29768,0,44105,77884,0,12344,35962,0,7492,26924,0,14879,46339,0,13483,45731,0,35063,63041
2,2023,'021012020',  ,KG,0,77037,129821,0,2718,5052,0,2652,4440,0,12827,23038,0,2057,3547,0,4779,10013,0,7137,11865,0,10544,18056,0,17153,20102,0,4357,8758,0,3092,6784,0,7853,13936,0,1868,4230
2,2023,'021019020',  ,KG,0,2533760,5106755,0,144184,261244,0,201566,375405,0,209679,365765,0,249185,499450,0,247239,475004,0,214121,403478,0,252588,504707,0,198310,414209,0,239694,488956,0,156306,356388,0,295174,666449,0,125714,295700
2,2023,'021020000',  ,KG,0,2610,11259,0,0,0,0,230,986,0,0,0,0,553,2444,0,417,1673,0,0,0,0,405,1593,0,0,0,0,704,3046,0,0,0,0,176,863,0,125,654
