Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2024,'020610020',  ,KG,0,11984,17987,0,585,770,0,254,438,0,522,705,0,1309,1823,0,373,616,0,1799,2583,0,1549,2471,0,1753,2723,0,1670,2418,0,1477,2261,0,693,1179,0,0,0
2,2024,'020610090',  ,KG,0,735,1256,0,0,0,0,91,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,317,0,0,0,0,0,0,0,0,0,0,443,727
2,2024,'020621000',  ,KG,0,25865599,43433733,0,2209963,3347626,0,2300427,3591866,0,1484166,2287294,0,2771352,4842209,0,2317399,4199419,0,2146820,3890524,0,2318731,4279099,0,2303878,4070100,0,1634777,2715581,0,2209424,3562644,0,1856546,3039550,0,2312116,3607821
2,2024,'020622000',  ,KG,0,964085,267644,0,54531,15777,0,88401,21240,0,17641,7150,0,108118,31917,0,146467,37236,0,52974,16013,0,58228,17802,0,160422,39656,0,87609,24044,0,103116,28516,0,40615,11891,0,45963,16402
2,2024,'020629010',  ,KG,0,12698134,12453739,0,1130957,1149026,0,1105915,1202316,0,683626,735635,0,1643434,1700279,0,1331311,1415399,0,1156471,1081614,0,1053002,994365,0,1344663,1198120,0,822837,748366,0,883444,805251,0,824865,760153,0,717609,663215
2,2024,'020629020',  ,KG,0,271187,259566,0,33704,33797,0,23987,24125,0,20235,21361,0,17779,19094,0,11320,10319,0,33601,34783,0,13171,10971,0,29070,28807,0,28696,22688,0,37043,34212,0,9335,9147,0,13246,10262
2,2024,'020629090',  ,KG,0,246776,192648,0,42918,53011,0,66466,46735,0,14578,13500,0,44155,14981,0,6983,5721,0,6992,6345,0,11861,11282,0,12993,13322,0,7252,4781,0,12802,8584,0,3845,2116,0,15931,12270
2,2024,'020630091',  ,KG,0,146857,103916,0,6676,4207,0,10370,6358,0,11224,7620,0,9064,6366,0,12548,8977,0,13404,9564,0,15892,11870,0,9696,6946,0,18556,13591,0,17279,12453,0,11032,7941,0,11116,8023
2,2024,'020630099',  ,KG,0,102,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,290,0,0,0
2,2024,'020641090',  ,KG,0,573427,109993,0,71848,11964,0,40041,8556,0,49070,7146,0,47807,8039,0,69611,15592,0,75924,14465,0,72750,11221,0,0,0,0,88882,18150,0,33583,9775,0,23911,5085,0,0,0
2,2024,'020649091',  ,KG,0,25357082,11796521,0,1529026,769359,0,1678806,741551,0,1471041,678120,0,3086536,1444197,0,2713878,1258543,0,2746582,1218445,0,2152644,1011447,0,1847374,887880,0,2383670,1076317,0,1918886,933022,0,2324916,1101318,0,1503723,676322
2,2024,'020649094',  ,KG,0,999,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2024,'020649095',  ,KG,0,11017,5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8018,4069,0,2999,1456,0,0,0,0,0,0
2,2024,'020649099',  ,KG,0,136819,106241,0,4984,6415,0,25507,13427,0,18161,12550,0,5424,7356,0,9827,7695,0,22259,14137,0,7220,8649,0,19456,15799,0,0,0,0,19434,16555,0,3010,1614,0,1537,2044
2,2024,'020680000',  ,KG,0,1965,3061,0,0,0,0,0,0,0,0,0,0,152,225,0,241,368,0,511,796,0,0,0,0,212,310,0,165,280,0,311,480,0,125,204,0,248,398
2,2024,'020690000',  ,KG,0,721142,523976,0,76245,56982,0,37512,24661,0,57759,41637,0,27678,27890,0,111393,73159,0,54147,38182,0,50183,46094,0,48313,35143,0,80498,47610,0,74161,44997,0,70804,59878,0,32449,27743
2,2024,'020711000',  ,KG,0,1309,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,336,0,463,570,0,0,0,0,0,0,0,589,1089
2,2024,'020712000',  ,KG,0,16899711,5657878,0,2056153,647820,0,1399069,451578,0,1232334,404492,0,1080728,362205,0,1370395,469834,0,1393063,482619,0,1170463,414063,0,1757575,586271,0,1542979,504623,0,1357593,452100,0,1310357,460268,0,1229002,422005
2,2024,'020713100',  ,KG,0,18326,8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8520,4047,0,0,0,0,0,0,0,0,0,0,9806,4643
2,2024,'020713200',  ,KG,0,490,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1199,0,0,0,0,0,0,0,0,0
2,2024,'020714100',  ,KG,0,43140,23638,0,120,205,0,0,0,0,0,0,0,0,0,0,0,0,0,4741,949,0,6100,5488,0,200,238,0,6012,3209,0,5876,3500,0,1882,1643,0,18209,8406
2,2024,'020714210',  ,KG,0,10205768,2927889,0,453348,120614,0,911746,238604,0,854938,227782,0,528881,141507,0,1228072,325843,0,699503,204027,0,869795,260794,0,953659,265090,0,998073,280903,0,1092996,331839,0,878349,293301,0,736408,237585
2,2024,'020714220',  ,KG,0,612088253,209023900,0,52177842,16399394,0,53084517,17176598,0,50582712,16790397,0,50397278,17102772,0,50660773,16885886,0,47280594,16197521,0,49737804,17740452,0,53976582,18283686,0,46583257,15847913,0,59872540,20866849,0,49778341,18443954,0,47956013,17288478
2,2024,'020724000',  ,KG,0,961,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,1370
2,2024,'020725000',  ,KG,0,23108,14302,0,0,0,0,0,0,0,0,0,0,0,0,0,3756,2281,0,0,0,0,896,1448,0,0,0,0,0,0,0,18456,10573,0,0,0,0,0,0
2,2024,'020727200',  ,KG,0,524737,241458,0,300,404,0,68015,35481,0,90081,43301,0,44646,17029,0,86574,43703,0,45089,15200,0,69471,29563,0,47081,21375,0,9997,7239,0,2211,2887,0,44946,14603,0,16326,10673
2,2024,'020741000',  ,KG,0,444,1244,0,0,0,0,444,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2024,'020742000',  ,KG,0,3365868,1700115,0,344653,168039,0,342536,173259,0,274168,140226,0,286797,146122,0,266795,142331,0,256953,135563,0,291408,156660,0,262702,131644,0,162842,78827,0,334033,158340,0,211735,105689,0,331246,163415
2,2024,'020743000',  ,KG,0,9751,80247,0,1075,9983,0,1109,10154,0,1189,10342,0,984,8153,0,1077,9060,0,964,8033,0,762,6429,0,466,3380,0,840,5609,0,1122,7843,0,163,1261,0,0,0
2,2024,'020744000',  ,KG,0,6779,18668,0,0,0,0,604,1423,0,476,1327,0,1037,2870,0,520,1523,0,565,1542,0,527,1526,0,648,1715,0,635,1627,0,1106,2992,0,661,2123,0,0,0
2,2024,'020745010',  ,KG,0,254869,1634816,0,10688,75014,0,62126,426599,0,23740,171352,0,40383,292631,0,27780,196903,0,10099,76778,0,8092,49648,0,0,0,0,9561,42977,0,12336,60283,0,18012,89814,0,32052,152817
2,2024,'020745090',  ,KG,0,3363451,3301084,0,413485,345112,0,285481,367690,0,252671,269732,0,295737,322776,0,291729,291634,0,169969,159703,0,375701,272042,0,269765,256842,0,186896,174595,0,293652,309642,0,255272,255878,0,273093,275438
2,2024,'020752000',  ,KG,0,17986,13967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17986,13967,0,0,0,0,0,0
2,2024,'020753000',  ,KG,0,80,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,287,0,40,287,0,0,0,0,0,0
2,2024,'020755100',  ,KG,0,15533,129395,0,650,6247,0,2880,24850,0,5080,43863,0,4247,38784,0,0,0,0,0,0,0,150,1423,0,0,0,0,350,1683,0,350,1681,0,1026,6244,0,800,4620
2,2024,'020755200',  ,KG,0,300,624,0,0,0,0,0,0,0,0,0,0,300,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2024,'020760200',  ,KG,0,6825,15042,0,3417,5153,0,837,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,2571,8399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2024,'020810000',  ,KG,0,69398,78528,0,0,0,0,0,0,0,5162,6979,0,16045,16859,0,1517,2998,0,1548,2216,0,7251,11423,0,2833,3783,0,14062,11701,0,3626,4294,0,17203,18008,0,151,267
2,2024,'020840011',  ,KG,0,495740,589557,0,187712,223518,0,0,0,0,177396,217216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130632,148823
2,2024,'020850000',  ,KG,0,17690,40292,0,200,2800,0,2598,3313,0,1384,3411,0,1100,2903,0,1474,3626,0,100,1526,0,2307,4616,0,100,1477,0,1396,3424,0,4209,5903,0,1405,3656,0,1417,3637
2,2024,'020860000',  ,KG,0,1253,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,2686,0,0,0,0,0,0
2,2024,'020890000',  ,KG,0,267457,359522,0,11320,22589,0,14065,19325,0,6707,11659,0,14504,14646,0,28107,46661,0,26096,42459,0,16066,18264,0,29894,39357,0,26338,38067,0,35861,36838,0,21840,28358,0,36659,41299
2,2024,'020910000',  ,KG,0,32699128,9497580,0,2049277,598102,0,2643559,759099,0,2731894,788107,0,3744046,1061293,0,2953708,851137,0,3077852,888352,0,2939378,867214,0,2336876,701124,0,2485194,737729,0,2674808,783215,0,2700487,793646,0,2362049,668562
2,2024,'020990000',  ,KG,0,704428,156609,0,48000,12916,0,24000,4506,0,120000,26840,0,24000,7649,0,72000,14288,0,107992,28176,0,48000,9810,0,24000,4787,0,47976,8933,0,116460,24810,0,24000,4707,0,48000,9187
2,2024,'021011020',  ,KG,0,208435,490498,0,7991,19941,0,11817,33630,0,19017,39380,0,9807,26035,0,14856,31007,0,19924,55567,0,28435,61815,0,16135,38584,0,15833,40996,0,21916,58995,0,21559,48181,0,21145,36367
2,2024,'021012020',  ,KG,0,105832,180262,0,16168,17734,0,2795,5985,0,2424,4305,0,10003,17262,0,4906,10196,0,1192,3559,0,13529,27166,0,5335,8571,0,15137,27939,0,4621,10255,0,18809,29316,0,10913,17974
2,2024,'021019020',  ,KG,0,2612872,5883875,0,120106,234195,0,125759,279515,0,138832,300958,0,250813,578162,0,166044,382058,0,217244,505832,0,252897,614120,0,340797,747004,0,221170,483381,0,271162,619836,0,266033,611051,0,242015,527763
2,2024,'021020000',  ,KG,0,2071,11461,0,311,1903,0,244,1292,0,0,0,0,371,2155,0,0,0,0,0,0,0,199,1069,0,208,1143,0,260,1410,0,214,1110,0,0,0,0,264,1379
