Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2018,'010391000',  ,NO,0,60,8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6034,0,0,0,0,10,2242,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010392020',  ,NO,0,425,165225,0,0,0,0,0,0,0,34,14638,0,52,26489,0,0,0,0,4,1920,0,68,34449,0,0,0,0,0,0,0,82,30307,0,141,53452,0,44,3970
2,2018,'010410000',  ,NO,0,107,31353,0,0,0,0,51,17075,0,0,0,0,33,7870,0,0,0,0,0,0,0,23,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010511000',  ,NO,0,514381,996692,0,6617,6235,0,66753,143776,0,87703,166119,0,67828,105712,0,45940,36170,0,44604,111234,0,16225,24656,0,17856,17737,0,52778,117816,0,39186,125332,0,52024,124838,0,16867,17067
2,2018,'010513000',  ,NO,0,7683,14418,0,0,0,0,0,0,0,1607,3050,0,1563,2666,0,1273,2451,0,0,0,0,1128,2184,0,0,0,0,0,0,0,1264,2434,0,848,1633,0,0,0
2,2018,'010599000',  ,NO,0,16,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1887,0,0,0
2,2018,'010611000',NO,KG,4877,14076,1279473,720,2003,165379,31,103,6547,526,1663,154410,645,1933,152548,188,435,42690,0,0,0,78,218,20461,694,1948,169781,342,903,114775,0,0,0,313,963,76904,1340,3907,375978
2,2018,'010612090',NO,KG,4,465,20506,0,0,0,0,0,0,1,40,3934,0,0,0,2,300,8158,0,0,0,0,0,0,0,0,0,1,125,8414,0,0,0,0,0,0,0,0,0
2,2018,'010614000',NO,KG,6634,14649,26424,1057,2800,4628,248,49,569,1051,2726,3694,1096,2723,3714,1018,2734,3712,0,0,0,0,0,0,31,48,374,203,104,443,1110,2714,4449,509,518,3298,311,233,1543
2,2018,'010619010',NO,KG,9630,16654,391084,812,1374,36007,852,660,19031,925,1036,29961,906,1916,41499,708,1350,31525,941,1361,27386,559,1559,35373,984,1905,39943,474,345,9017,927,1603,41595,705,1261,29566,837,2284,50181
2,2018,'010619090',NO,KG,262813,32270,624991,23044,1110,37739,15256,1132,40697,21477,3017,42372,26978,1351,40644,25691,1816,55098,21417,1171,36254,17864,851,23348,12543,736,20484,14223,6139,89091,31158,1409,45748,28258,11395,130087,24904,2143,63429
2,2018,'010620010',NO,KG,88617,30436,140784,5711,4739,21205,1805,1028,4438,10581,2879,9470,12031,4324,10326,5051,3290,9605,1810,576,7193,21657,2735,13744,11159,698,13360,4954,1128,8200,4534,3105,11131,5606,3847,21333,3718,2087,10779
2,2018,'010620020',NO,KG,219,302,13160,13,10,246,0,0,0,88,18,463,0,0,0,6,73,3820,36,25,239,0,0,0,0,0,0,42,10,464,9,53,5116,6,3,2288,19,110,524
2,2018,'010620031',NO,KG,114270,5401,354675,8731,265,21055,5271,261,20665,9720,471,25762,13642,579,30480,8668,408,26388,10579,533,41497,9401,557,33688,11689,459,28948,8024,356,33568,14128,581,35867,5089,302,26475,9328,629,30282
2,2018,'010620039',NO,KG,22632,2577,139425,3615,316,7931,932,148,6593,748,124,6663,776,72,5241,1285,164,7828,2240,259,15378,1249,175,9925,2504,213,12245,3662,265,23546,2193,329,17286,829,140,7236,2599,372,19553
2,2018,'010620090',NO,KG,2194,61,5123,0,0,0,179,3,227,322,7,441,42,10,590,0,0,0,643,12,756,9,3,230,872,20,2322,0,0,0,127,6,557,0,0,0,0,0,0
2,2018,'010631000',NO,KG,904,801,106093,49,58,5572,0,0,0,8,8,991,91,77,10191,136,102,15628,121,86,12291,171,127,22060,102,97,13465,81,49,10000,33,37,3898,93,141,10530,19,19,1467
2,2018,'010632000',NO,KG,4052,925,116083,146,49,8280,97,19,3739,268,61,8709,563,114,13579,114,21,3837,558,123,17402,193,28,7497,81,26,4055,93,43,7189,474,135,15478,824,190,8337,641,116,17981
2,2018,'010639000',NO,KG,7141,1237,190390,501,117,22239,1012,170,32674,319,153,14326,633,65,5684,860,88,11627,403,54,4215,394,28,5760,136,25,1586,446,76,8548,476,46,6152,1166,147,31115,795,268,46464
2,2018,'010641000',NO,KG,3439632,19835,533533,370770,2335,53589,355370,2036,51747,456068,2504,65664,392488,2238,56133,221120,1201,32124,167700,756,25428,107470,543,20031,140370,606,22721,307200,1879,47241,354240,2219,62073,299844,1927,51252,266992,1591,45530
2,2018,'010649000',NO,KG,314683080,27066,122881,25500103,1455,3756,25812317,1498,5663,25922341,2652,11535,26746270,3657,17934,26129343,2931,14103,25685910,3220,14865,25824487,3316,16724,25981737,2083,8968,26613489,1564,7296,27579161,1534,8826,27053626,1631,7546,25834296,1525,5665
2,2018,'010690011',NO,KG,12807,412,32047,576,22,1848,483,2,731,680,23,1166,1640,34,3614,1199,72,2150,446,7,3058,1894,63,5706,719,30,1828,2115,49,4094,1116,23,3062,468,7,2043,1471,80,2747
2,2018,'010690012',NO,KG,1621,181,3846,0,0,0,0,0,0,322,15,721,0,0,0,634,131,1253,229,5,589,22,3,223,0,0,0,314,22,850,100,5,210,0,0,0,0,0,0
2,2018,'010690090',NO,KG,16362934196,39739,410046,123016701,782,46089,155307584,2025,48112,121437716,4737,35252,3857507777,6269,29333,62655250,5482,21326,6296956575,5354,19216,40544247,4349,16272,5095376080,2554,17372,146387500,2651,20766,154354250,2574,39639,202356300,2425,75526,107034216,537,41143
2,2018,'020110000',  ,KG,0,13040,40496,0,390,1510,0,1752,4292,0,1159,4388,0,857,3250,0,1608,3813,0,797,2971,0,1459,3451,0,573,2326,0,1659,4026,0,929,3531,0,1259,4702,0,598,2236
2,2018,'020120000',  ,KG,0,1018131,1759957,0,43597,78802,0,83014,135492,0,120005,187372,0,67069,116983,0,82446,144881,0,72229,135921,0,82013,161140,0,98023,171435,0,96565,162421,0,105609,179208,0,90709,151539,0,76852,134763
2,2018,'020130010',  ,KG,0,35118987,53019654,0,2108135,3167577,0,2284744,3430355,0,2785617,3984538,0,2920278,4369846,0,2952797,4522586,0,2866932,4499093,0,3146584,4791336,0,3541928,5324738,0,2878338,4285516,0,3285452,4926278,0,3392294,5231350,0,2955888,4486441
2,2018,'020130020',  ,KG,0,143205572,113408078,0,8804954,7049617,0,9484441,7362141,0,11215689,8557813,0,12925960,9876133,0,12616875,9932518,0,12663530,9862297,0,13735663,10866875,0,14083724,11223551,0,10858987,8622268,0,12166330,9875131,0,12789151,10419846,0,11860268,9759888
2,2018,'020130030',  ,KG,0,95896868,62132360,0,7192847,4373072,0,7787174,4688648,0,8080885,4955899,0,9050816,5932697,0,9106103,6011052,0,7707408,5148383,0,8762685,6014130,0,8329738,5701527,0,6652900,4278186,0,7614545,4915131,0,8103856,5244113,0,7507911,4869522
2,2018,'020130090',  ,KG,0,3561496,2113867,0,398364,238557,0,290580,169572,0,168609,100426,0,174191,104857,0,155136,93739,0,155716,96557,0,236020,140816,0,230887,140356,0,301257,175084,0,505820,297750,0,502450,293382,0,442466,262771
2,2018,'020220000',  ,KG,0,940539,966206,0,42467,27380,0,29965,34222,0,16265,7159,0,140012,142530,0,60954,61849,0,91530,94325,0,265171,282417,0,55782,60416,0,99473,107357,0,62987,60144,0,33366,38530,0,42567,49877
2,2018,'020230010',  ,KG,0,9545474,6996433,0,428669,318321,0,290910,256694,0,540503,406885,0,1370061,870659,0,844239,673541,0,1023082,789343,0,1264629,931757,0,939662,720855,0,847685,618223,0,700518,493991,0,698738,520980,0,596778,395184
2,2018,'020230020',  ,KG,0,45886427,27564595,0,1652098,1035516,0,1281758,727718,0,1970832,1111174,0,4212798,2409989,0,4180097,2505149,0,4424185,2687143,0,5586202,3349776,0,5685835,3400898,0,5052644,3103942,0,4114507,2438324,0,3974120,2477441,0,3751351,2317525
2,2018,'020230030',  ,KG,0,141381976,62563144,0,6196615,2401219,0,6952080,2712138,0,7047945,2633026,0,19464733,8173650,0,12148204,5420194,0,8837734,3988278,0,18154871,8403259,0,14260428,6697472,0,13938173,6488206,0,13171053,6165113,0,11405755,5090404,0,9804385,4390185
2,2018,'020230090',  ,KG,0,130889178,53375715,0,8763054,3661434,0,8698449,3467807,0,12833693,4890910,0,11814671,4616994,0,11990194,4982969,0,9493901,3973029,0,14322073,6064970,0,10491548,4336804,0,11541533,4746749,0,9691835,3944070,0,10671138,4335949,0,10577089,4354030
2,2018,'020312010',  ,KG,0,615,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,542,0,193,622,0,210,677,0,0,0
2,2018,'020312021',  ,KG,0,104606,54767,0,0,0,0,0,0,0,5188,2716,0,23749,12436,0,4994,2616,0,10266,5374,0,13144,6882,0,26985,14126,0,0,0,0,11364,5950,0,3859,2020,0,5057,2647
2,2018,'020312022',  ,KG,0,790777,462775,0,54024,32514,0,50386,30263,0,74778,43704,0,96916,54788,0,68791,39760,0,51831,30563,0,61121,35672,0,69830,40969,0,49718,29309,0,57685,35087,0,72911,42605,0,82786,47541
2,2018,'020319010',  ,KG,0,728,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,692,0,215,826,0,286,1105,0,0,0
2,2018,'020319021',  ,KG,0,149566194,78333830,0,3556586,1862761,0,4733205,2473308,0,7266217,3806438,0,14633523,7664699,0,15169474,7942908,0,15336449,8032587,0,14529399,7610352,0,16932453,8870381,0,12549033,6572522,0,16332288,8554817,0,16094724,8431084,0,12432843,6511973
2,2018,'020319022',  ,KG,0,256290916,135329459,0,28583786,15203997,0,25444434,13483900,0,26805471,14114682,0,19068061,10050179,0,18481913,9747223,0,16325288,8591965,0,17880580,9418052,0,19909626,10466988,0,17842098,9397669,0,19358719,10191863,0,23731275,12532787,0,22859665,12130154
2,2018,'020321040',  ,KG,0,6764,9551,0,0,0,0,165,250,0,572,1079,0,209,363,0,1147,1481,0,1585,2198,0,576,740,0,0,0,0,0,0,0,394,584,0,1944,2527,0,172,329
2,2018,'020322021',  ,KG,0,478325,249728,0,14478,7568,0,21371,11109,0,47355,24717,0,35461,18528,0,67062,34993,0,40533,21179,0,38081,19885,0,43823,22883,0,34817,18162,0,61317,32060,0,34728,18120,0,39299,20524
2,2018,'020322022',  ,KG,0,1432522,778393,0,114086,60724,0,123137,66673,0,157807,84758,0,139421,75610,0,159502,88559,0,120332,65273,0,131591,72318,0,70031,38046,0,101453,55227,0,111009,61252,0,118196,63238,0,85957,46715
2,2018,'020329010',  ,KG,0,28766,47044,0,6338,10538,0,0,0,0,0,0,0,6852,9904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12655,19338,0,0,0,0,2921,7264
2,2018,'020329021',  ,KG,0,222932804,116750149,0,17051533,8931079,0,15730674,8238207,0,18749817,9818219,0,23249376,12174624,0,21342252,11175643,0,21156340,11078909,0,18994212,9947056,0,17874260,9361782,0,16652249,8721357,0,18719513,9804081,0,17668872,9254198,0,15743706,8244994
2,2018,'020329022',  ,KG,0,293368945,154800973,0,24925574,13210747,0,21844047,11515093,0,24760727,13081849,0,22985659,12128967,0,25019213,13221814,0,23699790,12501082,0,26508121,13973269,0,24788610,13051140,0,21795500,11510159,0,29398075,15486347,0,25686555,13551873,0,21957074,11568633
2,2018,'020410000',  ,KG,0,3581,8155,0,125,346,0,243,683,0,1334,2679,0,458,1061,0,370,804,0,679,1570,0,249,689,0,123,323,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'020422000',  ,KG,0,1684054,3122502,0,95516,176453,0,144766,262579,0,167823,310532,0,215856,399028,0,166237,290352,0,143513,252454,0,160533,286505,0,146215,269304,0,97093,184162,0,96690,193153,0,123594,247850,0,126218,250130
2,2018,'020423000',  ,KG,0,7995740,8292160,0,425651,426914,0,464973,466170,0,588166,584808,0,953579,929101,0,799678,800935,0,750757,752560,0,824962,841747,0,816162,861261,0,557300,600307,0,576539,651158,0,699671,774255,0,538302,602944
2,2018,'020430000',  ,KG,0,542980,332713,0,39955,26828,0,53893,27090,0,54522,36085,0,48801,28810,0,85970,54445,0,92538,52111,0,77703,53412,0,39418,26686,0,24409,13353,0,7827,4582,0,17944,9311,0,0,0
2,2018,'020441000',  ,KG,0,950866,376584,0,79430,34088,0,173065,68658,0,140931,53161,0,142094,55865,0,142026,55095,0,90012,37982,0,59166,23229,0,56990,22313,0,12422,4713,0,26908,10415,0,0,0,0,27822,11065
2,2018,'020442000',  ,KG,0,4487056,2694878,0,282964,183995,0,255166,145142,0,508832,297920,0,937014,543658,0,884040,524895,0,683151,408878,0,212150,134206,0,239943,154126,0,34528,22802,0,86903,58294,0,147961,86508,0,214404,134454
2,2018,'020443000',  ,KG,0,8490187,6984066,0,880370,697241,0,700546,540711,0,814640,640437,0,812090,657943,0,1200855,997171,0,961217,814184,0,1073116,924310,0,394600,345668,0,205442,179110,0,335660,265781,0,597403,499468,0,514248,422042
2,2018,'020450000',  ,KG,0,410922,311717,0,27269,22411,0,38769,32091,0,40168,31188,0,20319,16266,0,19651,14336,0,31745,25224,0,78166,57159,0,12928,9292,0,19499,12927,0,55792,41573,0,58124,42756,0,8492,6494
2,2018,'020500000',  ,KG,0,5767999,5154092,0,397914,335288,0,439065,354145,0,327962,313100,0,565354,438688,0,406630,386025,0,543889,490031,0,433910,421155,0,584195,546472,0,522025,424735,0,600118,520673,0,416213,470909,0,530724,452871
2,2018,'020610011',  ,KG,0,15913688,29261458,0,971217,1673244,0,1111694,1864345,0,1294257,2170370,0,1423539,2498862,0,1419133,2550398,0,1254974,2312366,0,1530855,2980237,0,1607411,3161373,0,1182699,2286897,0,1344898,2582067,0,1439508,2676900,0,1333503,2504399
2,2018,'020610019',  ,KG,0,23746275,31141754,0,1499438,1823015,0,1591851,1886863,0,2004726,2360188,0,2251398,2791145,0,2114595,2852428,0,1911200,2602248,0,2189762,3014628,0,2263982,3117238,0,1685320,2314055,0,1956613,2651867,0,2096715,2817874,0,2180675,2910205
2,2018,'020610020',  ,KG,0,620,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,366,0,313,397
2,2018,'020610090',  ,KG,0,9309,7691,0,0,0,0,0,0,0,0,0,0,0,0,0,326,269,0,644,533,0,1092,908,0,1172,978,0,1280,1065,0,1526,1255,0,2000,1639,0,1269,1044
2,2018,'020621000',  ,KG,0,22329871,20452971,0,1871696,1812370,0,1549471,1427943,0,2047846,1829967,0,1784632,1615846,0,1946728,1734964,0,2154123,1949352,0,2014016,1895654,0,2102207,1890800,0,1505570,1410823,0,2071827,1913649,0,1904567,1741155,0,1377188,1230448
2,2018,'020622000',  ,KG,0,1090059,198189,0,41276,9455,0,99885,15519,0,149247,25113,0,73273,13576,0,42602,10972,0,108788,19487,0,99540,17757,0,118369,21273,0,47064,10549,0,127856,21332,0,72486,14071,0,109673,19085
2,2018,'020629010',  ,KG,0,9739694,6304486,0,682394,457536,0,593399,342342,0,1124829,671147,0,839684,555842,0,912519,526390,0,1059567,715065,0,887620,602584,0,992963,663390,0,587272,415609,0,865111,533380,0,621507,413512,0,572829,407689
2,2018,'020629020',  ,KG,0,607801,397465,0,42497,29533,0,49264,32436,0,120051,68903,0,31032,20609,0,41333,26161,0,30869,21743,0,48370,30800,0,57413,39493,0,44503,32476,0,51772,37622,0,59520,35769,0,31177,21920
2,2018,'020629090',  ,KG,0,475831,369442,0,24787,18768,0,11271,6675,0,42396,30635,0,10435,5362,0,25948,20274,0,44969,36818,0,48296,38029,0,62221,49462,0,35696,28760,0,47113,37072,0,57812,43775,0,64887,53812
2,2018,'020630091',  ,KG,0,26939,13408,0,1315,526,0,1417,1075,0,2228,1266,0,1735,694,0,743,687,0,2330,932,0,2180,872,0,2643,1997,0,1810,724,0,2045,818,0,4198,2097,0,4295,1720
2,2018,'020630099',  ,KG,0,369,1179,0,0,0,0,369,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'020641090',  ,KG,0,79518,8052,0,14020,1533,0,0,0,0,0,0,0,0,0,0,13859,1507,0,0,0,0,0,0,0,13859,1566,0,23920,1865,0,0,0,0,13860,1581,0,0,0
2,2018,'020649091',  ,KG,0,24508602,7729822,0,2062518,722847,0,1863173,584575,0,1810090,556641,0,2120149,687640,0,2186275,665316,0,2516376,752464,0,2145061,669977,0,2243111,724619,0,1456009,483497,0,2077970,654947,0,2017128,632256,0,2010742,595043
2,2018,'020649092',  ,KG,0,2113,669,0,698,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,304,0,0,0,0,0,0,0,0,0
2,2018,'020649099',  ,KG,0,18603,23809,0,1045,2485,0,11,1059,0,2937,2928,0,11,1042,0,2636,2856,0,2431,2385,0,239,1378,0,1101,1702,0,1078,615,0,1279,1970,0,2378,2048,0,3457,3341
2,2018,'020680000',  ,KG,0,4516,5002,0,0,0,0,177,208,0,633,690,0,1048,1300,0,1228,1454,0,1138,1089,0,292,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'020690000',  ,KG,0,544930,218053,0,58254,21494,0,45637,13188,0,43799,13048,0,54559,17603,0,28322,11781,0,55249,21946,0,48035,16821,0,33055,15399,0,42737,18781,0,56548,25884,0,33251,17301,0,45484,24807
2,2018,'020711000',  ,KG,0,5296,12065,0,515,1158,0,502,926,0,456,980,0,0,0,0,428,745,0,0,0,0,419,867,0,437,896,0,450,929,0,0,0,0,439,887,0,1650,4677
2,2018,'020712000',  ,KG,0,13812293,3061009,0,890972,203884,0,995520,217333,0,849715,181889,0,1304536,280175,0,1451789,319027,0,1145441,260267,0,1148073,250861,0,1523435,342116,0,1269684,281447,0,1024238,229772,0,1121249,247482,0,1087641,246756
2,2018,'020714100',  ,KG,0,53021,32133,0,352,225,0,2150,1134,0,1014,658,0,5986,2566,0,6754,3692,0,5706,3315,0,630,428,0,0,0,0,6153,3630,0,3078,1840,0,14601,9530,0,6597,5115
2,2018,'020714210',  ,KG,0,15037323,2866895,0,1187388,244084,0,1088775,198110,0,779858,139353,0,1628395,284673,0,1522892,263797,0,1510267,286802,0,878048,179449,0,1193595,242852,0,1706035,328298,0,1452458,296667,0,1180532,226765,0,909080,176045
2,2018,'020714220',  ,KG,0,531466115,125319923,0,46206133,11242083,0,44593729,10231771,0,41807349,9363964,0,46635699,10047388,0,44165971,9623024,0,41238304,9230601,0,43644748,9913065,0,48086878,11460782,0,37269580,9248478,0,51934127,13772946,0,40877126,10589217,0,45006471,10596604
2,2018,'020724000',  ,KG,0,1345,3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,818,0,1003,2339
2,2018,'020725000',  ,KG,0,117672,41776,0,0,0,0,0,0,0,0,0,0,0,0,0,12244,4470,0,16357,5810,0,0,0,0,33593,11431,0,2434,777,0,34554,11650,0,18490,7638,0,0,0
2,2018,'020727200',  ,KG,0,1863178,499729,0,209926,62597,0,42610,9780,0,95626,23064,0,244514,58029,0,150369,35379,0,200782,56173,0,123934,32109,0,180802,46980,0,174970,54426,0,170655,45669,0,125353,32332,0,143637,43191
2,2018,'020741000',  ,KG,0,276,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,341
2,2018,'020742000',  ,KG,0,1652767,518188,0,91917,29546,0,173087,52797,0,57860,18147,0,194050,61855,0,163358,50441,0,143718,45827,0,120696,36499,0,161201,53786,0,109034,34846,0,142686,44673,0,145874,44894,0,149286,44877
2,2018,'020743000',  ,KG,0,83147,347379,0,7868,33718,0,7599,31355,0,7904,31443,0,8185,32468,0,6867,28071,0,5613,23451,0,6113,24994,0,4792,20958,0,5782,24579,0,6386,27253,0,6347,27632,0,9691,41457
2,2018,'020744000',  ,KG,0,64658,137832,0,7164,15979,0,4004,7780,0,3522,5616,0,2426,3723,0,3569,5906,0,3213,5711,0,3069,5423,0,5077,11033,0,5797,13581,0,6965,16732,0,10338,24880,0,9514,21468
2,2018,'020745010',  ,KG,0,714241,2467013,0,52783,189244,0,26764,97683,0,28190,94154,0,70250,236150,0,53241,201636,0,91745,298263,0,48358,170652,0,97300,317399,0,44285,164676,0,58764,215252,0,85363,282369,0,57198,199535
2,2018,'020745090',  ,KG,0,4176570,3298572,0,502733,388866,0,333909,276350,0,260498,215326,0,463565,410240,0,327058,256173,0,290379,241031,0,266015,182149,0,330183,240645,0,186245,162639,0,458384,341428,0,290410,214962,0,467191,368763
2,2018,'020753000',  ,KG,0,22758,114151,0,1744,9837,0,1871,10141,0,1985,10080,0,2020,10227,0,1630,8443,0,1575,8041,0,1946,9854,0,1310,6527,0,1410,6627,0,1945,9286,0,1701,8085,0,3621,17003
2,2018,'020755100',  ,KG,0,76493,308946,0,3911,16671,0,1842,7869,0,3171,12882,0,10046,41306,0,3454,13618,0,11655,48264,0,4111,15955,0,16665,65953,0,435,1822,0,6607,26306,0,11791,46202,0,2805,12098
2,2018,'020760200',  ,KG,0,47981,48533,0,4412,4705,0,6999,7053,0,9161,8443,0,1813,1686,0,2000,1814,0,2218,2432,0,6288,6141,0,1050,1505,0,626,992,0,477,756,0,6746,6147,0,6191,6859
2,2018,'020810000',  ,KG,0,35801,27125,0,1386,1564,0,0,0,0,2039,1980,0,3691,3349,0,176,215,0,4889,3378,0,4208,3208,0,11314,6173,0,0,0,0,1241,1149,0,6857,6109,0,0,0
2,2018,'020840011',  ,KG,0,140952,133814,0,0,0,0,140952,133814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'020850000',  ,KG,0,26185,28420,0,1875,1860,0,0,0,0,1779,1981,0,700,696,0,4545,3966,0,1693,2468,0,1981,2142,0,2532,2900,0,1232,1101,0,5327,5694,0,1230,1277,0,3291,4335
2,2018,'020860000',  ,KG,0,3188,4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,1371,0,0,0,0,995,1395,0,1205,1655,0,0,0
2,2018,'020890010',  ,KG,0,18490,21775,0,0,0,0,0,0,0,30,207,0,6776,8020,0,0,0,0,0,0,0,3000,3352,0,3444,4039,0,0,0,0,0,0,0,0,0,0,5240,6157
2,2018,'020890090',  ,KG,0,141727,214430,0,8752,13437,0,8536,12528,0,13061,23020,0,12191,17935,0,7961,13458,0,7881,12528,0,9256,13834,0,9524,12286,0,12595,17061,0,14276,22335,0,25406,40861,0,12288,15147
2,2018,'020910000',  ,KG,0,43626950,7416757,0,3174892,522029,0,2949570,506286,0,3819159,653792,0,4185972,718464,0,4189838,733271,0,4033864,701252,0,4355989,758493,0,3570298,606681,0,3024040,509229,0,4634411,781193,0,3480337,576027,0,2208580,350040
2,2018,'020990000',  ,KG,0,4000,1539,0,1000,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,738,0,0,0,0,0,0,0,1000,372,0,0,0
2,2018,'021011010',  ,KG,0,149353,93146,0,0,0,0,5348,2675,0,3166,1292,0,4678,2436,0,12899,9804,0,10763,8237,0,5383,2768,0,5211,2718,0,10524,7761,0,21836,17535,0,27602,13733,0,41943,24187
