"cat01_code","統計品目表(輸入)","cat02_code","統計品目表の数量・金額","area_code","国","time_code","時間軸(年次)","unit","value","annotation"
"081090010","081090010","110","単位2","50304","304_アメリカ合衆国","1990000000","1990年",NA,NA,NA
"081090010","081090010","110","単位2","50304","304_アメリカ合衆国","1989000000","1989年",NA,NA,NA
"081090010","081090010","110","単位2","50304","304_アメリカ合衆国","1988000000","1988年",NA,NA,NA
"081090010","081090010","110","単位2","50606","606_ニュージーランド","1990000000","1990年",NA,NA,NA
"081090010","081090010","110","単位2","50606","606_ニュージーランド","1989000000","1989年",NA,NA,NA
"081090010","081090010","110","単位2","50606","606_ニュージーランド","1988000000","1988年",NA,NA,NA
"081090010","081090010","120","合計_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","120","合計_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","120","合計_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","120","合計_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","120","合計_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","120","合計_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","130","合計_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,384336,NA
"081090010","081090010","130","合計_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,515875,NA
"081090010","081090010","130","合計_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,3484215,NA
"081090010","081090010","130","合計_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,58496008,NA
"081090010","081090010","130","合計_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,49659535,NA
"081090010","081090010","130","合計_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,53652353,NA
"081090010","081090010","140","合計_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",128598,NA
"081090010","081090010","140","合計_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",179876,NA
"081090010","081090010","140","合計_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",1094876,NA
"081090010","081090010","140","合計_金額","50606","606_ニュージーランド","1990000000","1990年","千円",16051914,NA
"081090010","081090010","140","合計_金額","50606","606_ニュージーランド","1989000000","1989年","千円",14989301,NA
"081090010","081090010","140","合計_金額","50606","606_ニュージーランド","1988000000","1988年","千円",14351119,NA
"081090010","081090010","150","1月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","150","1月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","150","1月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","150","1月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","150","1月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","150","1月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","160","1月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","160","1月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,64802,NA
"081090010","081090010","160","1月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,703877,NA
"081090010","081090010","160","1月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,1602969,NA
"081090010","081090010","160","1月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","160","1月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","170","1月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","170","1月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",23465,NA
"081090010","081090010","170","1月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",210843,NA
"081090010","081090010","170","1月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",390372,NA
"081090010","081090010","170","1月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",0,NA
"081090010","081090010","170","1月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",0,NA
"081090010","081090010","180","2月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","180","2月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","180","2月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","180","2月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","180","2月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","180","2月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","190","2月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","190","2月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,111010,NA
"081090010","081090010","190","2月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,377017,NA
"081090010","081090010","190","2月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,1011087,NA
"081090010","081090010","190","2月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","190","2月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","200","2月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","200","2月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",40675,NA
"081090010","081090010","200","2月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",125224,NA
"081090010","081090010","200","2月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",150353,NA
"081090010","081090010","200","2月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",0,NA
"081090010","081090010","200","2月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",0,NA
"081090010","081090010","210","3月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","210","3月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","210","3月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","210","3月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","210","3月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","210","3月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","220","3月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,53837,NA
"081090010","081090010","220","3月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,103853,NA
"081090010","081090010","220","3月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,1070839,NA
"081090010","081090010","220","3月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","220","3月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","220","3月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","230","3月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",20252,NA
"081090010","081090010","230","3月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",39132,NA
"081090010","081090010","230","3月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",335333,NA
"081090010","081090010","230","3月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",0,NA
"081090010","081090010","230","3月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",0,NA
"081090010","081090010","230","3月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",0,NA
"081090010","081090010","240","4月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","240","4月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","240","4月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","240","4月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","240","4月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","240","4月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","250","4月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,330499,NA
"081090010","081090010","250","4月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,205636,NA
"081090010","081090010","250","4月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,1332482,NA
"081090010","081090010","250","4月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","250","4月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","250","4月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","260","4月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",108346,NA
"081090010","081090010","260","4月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",70202,NA
"081090010","081090010","260","4月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",423476,NA
"081090010","081090010","260","4月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",0,NA
"081090010","081090010","260","4月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",0,NA
"081090010","081090010","260","4月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",0,NA
"081090010","081090010","270","5月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","270","5月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","270","5月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","270","5月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","270","5月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","270","5月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","280","5月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","280","5月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,15552,NA
"081090010","081090010","280","5月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","280","5月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,8681880,NA
"081090010","081090010","280","5月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,4439429,NA
"081090010","081090010","280","5月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,5708659,NA
"081090010","081090010","290","5月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","290","5月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",4501,NA
"081090010","081090010","290","5月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",0,NA
"081090010","081090010","290","5月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",2628849,NA
"081090010","081090010","290","5月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",1348668,NA
"081090010","081090010","290","5月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",1779154,NA
"081090010","081090010","300","6月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","300","6月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","300","6月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","300","6月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","300","6月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","300","6月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","310","6月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","310","6月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","310","6月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","310","6月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,12025931,NA
"081090010","081090010","310","6月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,5947786,NA
"081090010","081090010","310","6月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,10113233,NA
"081090010","081090010","320","6月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","320","6月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",0,NA
"081090010","081090010","320","6月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",0,NA
"081090010","081090010","320","6月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",3435077,NA
"081090010","081090010","320","6月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",1812114,NA
"081090010","081090010","320","6月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",3109915,NA
"081090010","081090010","330","7月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","330","7月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","330","7月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","330","7月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","330","7月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","330","7月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","340","7月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","340","7月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","340","7月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","340","7月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,3204607,NA
"081090010","081090010","340","7月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,8401394,NA
"081090010","081090010","340","7月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,8749067,NA
"081090010","081090010","350","7月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","350","7月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",0,NA
"081090010","081090010","350","7月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",0,NA
"081090010","081090010","350","7月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",855285,NA
"081090010","081090010","350","7月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",2548519,NA
"081090010","081090010","350","7月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",2316231,NA
"081090010","081090010","360","8月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","360","8月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","360","8月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","360","8月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","360","8月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","360","8月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","370","8月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","370","8月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","370","8月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","370","8月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,4928046,NA
"081090010","081090010","370","8月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,8734613,NA
"081090010","081090010","370","8月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,4420609,NA
"081090010","081090010","380","8月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","380","8月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",0,NA
"081090010","081090010","380","8月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",0,NA
"081090010","081090010","380","8月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",1335575,NA
"081090010","081090010","380","8月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",2726007,NA
"081090010","081090010","380","8月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",1232419,NA
"081090010","081090010","390","9月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","390","9月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","390","9月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","390","9月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","390","9月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","390","9月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","400","9月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","400","9月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","400","9月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","400","9月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,8560743,NA
"081090010","081090010","400","9月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,3090249,NA
"081090010","081090010","400","9月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,8675221,NA
"081090010","081090010","410","9月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","410","9月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",0,NA
"081090010","081090010","410","9月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",0,NA
"081090010","081090010","410","9月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",2364428,NA
"081090010","081090010","410","9月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",915025,NA
"081090010","081090010","410","9月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",2317740,NA
"081090010","081090010","420","10月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","420","10月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","420","10月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","420","10月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","420","10月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","420","10月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","430","10月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","430","10月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","430","10月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","430","10月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,11599936,NA
"081090010","081090010","430","10月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,7069543,NA
"081090010","081090010","430","10月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,8978488,NA
"081090010","081090010","440","10月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","440","10月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",0,NA
"081090010","081090010","440","10月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",0,NA
"081090010","081090010","440","10月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",3066140,NA
"081090010","081090010","440","10月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",2140619,NA
"081090010","081090010","440","10月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",2275037,NA
"081090010","081090010","450","11月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","450","11月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","450","11月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","450","11月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","450","11月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","450","11月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","460","11月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","460","11月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,15022,NA
"081090010","081090010","460","11月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","460","11月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,6880809,NA
"081090010","081090010","460","11月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,6464085,NA
"081090010","081090010","460","11月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,6704940,NA
"081090010","081090010","470","11月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","470","11月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",1901,NA
"081090010","081090010","470","11月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",0,NA
"081090010","081090010","470","11月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",1825835,NA
"081090010","081090010","470","11月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",1959002,NA
"081090010","081090010","470","11月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",1271833,NA
"081090010","081090010","480","12月_数量1","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","480","12月_数量1","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","480","12月_数量1","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","480","12月_数量1","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","480","12月_数量1","50606","606_ニュージーランド","1989000000","1989年",NA,0,NA
"081090010","081090010","480","12月_数量1","50606","606_ニュージーランド","1988000000","1988年",NA,0,NA
"081090010","081090010","490","12月_数量2","50304","304_アメリカ合衆国","1990000000","1990年",NA,0,NA
"081090010","081090010","490","12月_数量2","50304","304_アメリカ合衆国","1989000000","1989年",NA,0,NA
"081090010","081090010","490","12月_数量2","50304","304_アメリカ合衆国","1988000000","1988年",NA,0,NA
"081090010","081090010","490","12月_数量2","50606","606_ニュージーランド","1990000000","1990年",NA,0,NA
"081090010","081090010","490","12月_数量2","50606","606_ニュージーランド","1989000000","1989年",NA,5512436,NA
"081090010","081090010","490","12月_数量2","50606","606_ニュージーランド","1988000000","1988年",NA,302136,NA
"081090010","081090010","500","12月_金額","50304","304_アメリカ合衆国","1990000000","1990年","千円",0,NA
"081090010","081090010","500","12月_金額","50304","304_アメリカ合衆国","1989000000","1989年","千円",0,NA
"081090010","081090010","500","12月_金額","50304","304_アメリカ合衆国","1988000000","1988年","千円",0,NA
"081090010","081090010","500","12月_金額","50606","606_ニュージーランド","1990000000","1990年","千円",0,NA
"081090010","081090010","500","12月_金額","50606","606_ニュージーランド","1989000000","1989年","千円",1539347,NA
"081090010","081090010","500","12月_金額","50606","606_ニュージーランド","1988000000","1988年","千円",48790,NA
"081090010","081090010","110","単位2","50304","304_アメリカ合衆国","1995000000","1995年",NA,NA,NA
"081090010","081090010","110","単位2","50304","304_アメリカ合衆国","1994000000","1994年",NA,NA,NA
"081090010","081090010","110","単位2","50304","304_アメリカ合衆国","1993000000","1993年",NA,NA,NA
"081090010","081090010","110","単位2","50304","304_アメリカ合衆国","1992000000","1992年",NA,NA,NA
"081090010","081090010","110","単位2","50409","409_チリ","1995000000","1995年",NA,NA,NA
"081090010","081090010","110","単位2","50409","409_チリ","1994000000","1994年",NA,NA,NA
"081090010","081090010","110","単位2","50409","409_チリ","1993000000","1993年",NA,NA,NA
"081090010","081090010","110","単位2","50409","409_チリ","1992000000","1992年",NA,NA,NA
"081090010","081090010","110","単位2","50606","606_ニュージーランド","1995000000","1995年",NA,NA,NA
"081090010","081090010","110","単位2","50606","606_ニュージーランド","1994000000","1994年",NA,NA,NA
"081090010","081090010","110","単位2","50606","606_ニュージーランド","1993000000","1993年",NA,NA,NA
"081090010","081090010","110","単位2","50606","606_ニュージーランド","1992000000","1992年",NA,NA,NA
"081090010","081090010","110","単位2","50606","606_ニュージーランド","1991000000","1991年",NA,NA,NA
"081090010","081090010","120","合計_数量1","50304","304_アメリカ合衆国","1995000000","1995年",NA,0,NA
"081090010","081090010","120","合計_数量1","50304","304_アメリカ合衆国","1994000000","1994年",NA,0,NA
"081090010","081090010","120","合計_数量1","50304","304_アメリカ合衆国","1993000000","1993年",NA,0,NA
"081090010","081090010","120","合計_数量1","50304","304_アメリカ合衆国","1992000000","1992年",NA,0,NA
"081090010","081090010","120","合計_数量1","50409","409_チリ","1995000000","1995年",NA,0,NA
"081090010","081090010","120","合計_数量1","50409","409_チリ","1994000000","1994年",NA,0,NA
"081090010","081090010","120","合計_数量1","50409","409_チリ","1993000000","1993年",NA,0,NA
"081090010","081090010","120","合計_数量1","50409","409_チリ","1992000000","1992年",NA,0,NA
"081090010","081090010","120","合計_数量1","50606","606_ニュージーランド","1995000000","1995年",NA,0,NA
"081090010","081090010","120","合計_数量1","50606","606_ニュージーランド","1994000000","1994年",NA,0,NA
"081090010","081090010","120","合計_数量1","50606","606_ニュージーランド","1993000000","1993年",NA,0,NA
"081090010","081090010","120","合計_数量1","50606","606_ニュージーランド","1992000000","1992年",NA,0,NA
"081090010","081090010","120","合計_数量1","50606","606_ニュージーランド","1991000000","1991年",NA,0,NA
"081090010","081090010","130","合計_数量2","50304","304_アメリカ合衆国","1995000000","1995年",NA,32027,NA
"081090010","081090010","130","合計_数量2","50304","304_アメリカ合衆国","1994000000","1994年",NA,216836,NA
"081090010","081090010","130","合計_数量2","50304","304_アメリカ合衆国","1993000000","1993年",NA,288687,NA
"081090010","081090010","130","合計_数量2","50304","304_アメリカ合衆国","1992000000","1992年",NA,1660621,NA
"081090010","081090010","130","合計_数量2","50409","409_チリ","1995000000","1995年",NA,10841071,NA
"081090010","081090010","130","合計_数量2","50409","409_チリ","1994000000","1994年",NA,5727863,NA
"081090010","081090010","130","合計_数量2","50409","409_チリ","1993000000","1993年",NA,3687506,NA
"081090010","081090010","130","合計_数量2","50409","409_チリ","1992000000","1992年",NA,1996351,NA
"081090010","081090010","130","合計_数量2","50606","606_ニュージーランド","1995000000","1995年",NA,31609550,NA
"081090010","081090010","130","合計_数量2","50606","606_ニュージーランド","1994000000","1994年",NA,39567009,NA
"081090010","081090010","130","合計_数量2","50606","606_ニュージーランド","1993000000","1993年",NA,43081930,NA
"081090010","081090010","130","合計_数量2","50606","606_ニュージーランド","1992000000","1992年",NA,48608082,NA
"081090010","081090010","130","合計_数量2","50606","606_ニュージーランド","1991000000","1991年",NA,42651397,NA
"081090010","081090010","140","合計_金額","50304","304_アメリカ合衆国","1995000000","1995年","千円",7564,NA
"081090010","081090010","140","合計_金額","50304","304_アメリカ合衆国","1994000000","1994年","千円",58700,NA
"081090010","081090010","140","合計_金額","50304","304_アメリカ合衆国","1993000000","1993年","千円",58340,NA
"081090010","081090010","140","合計_金額","50304","304_アメリカ合衆国","1992000000","1992年","千円",562626,NA
"081090010","081090010","140","合計_金額","50409","409_チリ","1995000000","1995年","千円",1246907,NA
